Gene Symbol
SDHAF2
SMO
IL2
EGF
NDUFA13
MIR34A
PGR
AIP
FOXP3
MIR31
MINPP1
INS
VIM
PTPN22
IGF2
EIF1AX
NFKB1
ALB
RAD51D
MSH3
CHGA
ERBB4
TMEM127
MRE11
PIK3CG
CALR
MIR143
ERCC2
MIR214
FALEC
ICAM1
TRHR
CDKN2C
MAX
DNMT3A
MIR126
MMP2
SYP
YAP1
TRH
MIR223
CD44
RAD51
RAD50
MIR195
TXNRD2
MIR205
CDKN1C
MKI67
C11orf65
GOLGA5
AURKA
MIR150
VDR
POMC
CGA
NFE2L2
MIR200A
TRIP13
RARA
AKT3
GATA2
MED12
TTR
PRL
MIR20A
GNAQ
MIR139
PKM
AXIN1
CASR
MIR142
MMP9
MIRLET7C
HMGA2
PTGS2
POU1F1
RXRA
MGMT
MIR183
BIRC5
HAGLROS
JAK1
HLA-DRB1
PDCD1
NCOR2
MIR99A
AXIN2
MLH3
SHH
MYCN
LEP
MIR27A
FGF2
EWSR1
BUB1B
MIR199A1
MIR127
IL2RA
TRIP12
DIO3
CDK2
CASP3
VEGFC
CEACAM5
SLC26A7
FANCC
SUFU
MIR148A
HGF
MIR182
GPC3
BCL2L1
FANCM
LINC00312
RASSF1
CCAT1
GSTM1
RUNX1
CDK6
ATRX
PTH
MIR138-2
RARB
SOX2
DNMT1
SETD2
NCOR1
KIF1B
MIR106A
SDC4
MIR141
NME1
MITF
FLT3
RECQL4
MIR200C
TET2
PDGFB
LIG4
MIR210
SOCS1
TRIM24
ENO2
MIR93
JUN
NPM1
TERC
NTHL1
MAP2K2
KLLN
GNA11
MIR7-3HG
MLF1
DHRS3
CDKN3
CCNE1
MIR204
IL7R
MIR451A
IL4
AHI1-DT
MIR335
CHEK1
ZEB1
THRSP
AXL
LNCNEF
THADA
LMOD1
PCNA
ZFAT
PTPRC
AIRE
HNF1A
TFG
AKT2
KEAP1
FOXO1
XRCC3
PRKDC
TRIP11
CXCL8
GREM1
CCND2
SEC23B
SMAD3
MIR149
MIR199B
TRIP6
FN1
NSD1
MIR96
MIR203A
FBXW7
BCL10
RPS20
NTRK2
LOC126862571
CCND2-AS1
SHC1
RMRP
GLI1
NAMA
ERC1
DIRC3
CDX2
ELF3-AS1
INSR
IFNA1
GATA3
HESX1
FLT1
CDH23
KCNQ1OT1
ABCB1
CYCS
GDNF
NRAD1
MCL1
HLA-DQB1
XIAP
MIR375
FANCA
CD34
CHD7
CFTR
MIR424
MIR483
MIR22
GH1
DUOX1
SH2B3
SOS1
PPM1D
HNF1B
MIR106B
MYD88
MIR29A
TYMS
MIR191
PIK3CD
PSMD6-AS1
TNFSF10
IGFBP3
TGFA
MIR30E
IL1RN
SLC2A1
MIR200B
NR1H2
MIRLET7B
FLT4
CBL
MIR23B
NRG1
MPPED2-AS1
CCND3
STAT5B
BCL6
ABL1
PRR15-DT
SPP1
GNB1
PROP1
ATR
MIR211
FGFR4
CYTOR
BTK
MIR30D
CD40
FANCD2
MIR346
PLAU
FHIT
TBL1X
MAPK3
CD79A
GAST
SOX9
CRP
RBMS3-AS1
MIR224
MIRLET7G
DCTN1-AS1
DANCR
CD8A
MIR9-1
SLC26A4-AS1
SMARCE1
XRCC1
HSP90AA1
THRAP3
MIR10A
FOXM1
MIRLET7E
MIR140
MPL
PTTG1
DES
LINC01929
APELA
ABCG2
RHOA
ZFAS1
CSF3
MAP3K1
MIR10B
BCR
TRIP4
ZFX-AS1
GSTP1
RELA
RNF43
MIR29C
PIK3R2
PTK2
EPAS1
CTNNA1
CEP128
SSTR2
SMAD2
MIR296
ITGB1
XPC
MIR215
NMTC3
HLA-DQA1
MIR25
TIMP1
LINC02471
TRIM36-IT1
ERCC4
PARP1
TP73
MUC2
MUC16
BIRC3
AFP
MIR373
ROS1
MIR144
MTHFR
MIR122
AURKB
MIR23A
KMT2A
TRU-TCA1-1
SMAD7
SSTR5
PBRM1
XPA
HCP5
JAK3
CDH2
SNAI1
BRD4
WWOX
TTF1
NCAM1
CXCL12
ERCC5
MIR338
MIR216A
KDM6A
THBS1
GSK3B
POT1
MIR125B1
XRCC2
DUOXA1
PRKCA
B2M
GHRL
SNAI2
TCO
CD40LG
GC
CCL2
MIR151A
LOC129933707
MME
MIR320A
MIR181B1
ENG
CYP17A1
S100A4
SOD2
MIRLET7D
IL17A
LHX3
GSTT1
CCAT2
GFAP
CAV1
CASP10
DNMT3B
PCAT1
CCNA2
CYLD
DDR2
LOC126806658
TWIST1
HOXB13
E2F1
CEBPA
CASP9
LRP1B
MIR324
PIK3CB
SHBG
NFKBIA
MPO
TPR
CYP19A1
SPRY4-IT1
MIR185
IFNG-AS1
MIR98
ACTB
LZTR1
FOS
ABCC1
NFKB2
SP1
BCL2L11
MIR16-1
PTCPRN
PSMD3
MIR152
TIMP3
BGLAP
LOC130064074
MED1
GATA1
IKZF1
BMP6
XRCC6
ADA
FANCL
MIRLET7A1
TRIM33
CTSB
IRS4
BCYRN1
FOXO3
S100B
NR5A1
IL1A
PHOX2B
SLC7A5
MIR24-1
TRIP10
SF3B1
RECQL
CSF3R
MIR26B
RPS6KB1
TRIM27
MIR133B
MIR128-1
HNF1A-AS1
WRAP53
FANCG
HDAC9
PDPN
HLA-B
SLCO1C1
PSMB8
PDE8B
KRT5
NR3C1
SNHG16
CXCL10
LHX4
FANCF
ERCC3
TFE3
DAPK1
GLI3
TCF3
ITCH
CYP1A1
GHR
CSF1R
CREB1
SSTR1
MIR124-1
ERCC1
PAX5
TMX2-CTNND1
CA9
SERPINB5
MIR34B
MIR494
BUB1
OGG1
MIR100
VPS13C
MIR101-1
MIR361
TFF3
TCF4
HDAC1
JAG1
CALB2
ADNP
MIR328
MMP14
CERNA3
HOXA11-AS
CEACAM3
MALT1
MIR130A
GPR101
KLK3
ADIPOQ
RAG1
FANCE
PRKACA
SERPINE1
MIR370
CIITA
PTHLH
USF3
PDE11A
LINC01121
SLC12A3
RECK
HFE
FOXA1
PTCH2
SOX2-OT
DPP4
IGF2R
FANCI
MIR128-2
SKP2
IL12RB1
IRF1
NOS2
TNFRSF10B
TNFRSF8
ID1
NCOA3
IGSF1
OTX2
MIR212
STAT5A
CD28
ACTC1
HSPA5
MIR132
CD4
CBS
MIR31HG
GAPDH
CFLAR
EXT2
RAG2
EPHB4
MIR15B
SOX11
MYB
ELANE
LMNA
LGALS1
DPYD
HDAC4
SETBP1
FGF3
MIR129-1
SOX10
IFNA2
HMGA1
GRP
NCOA1
MMP1
RAD51L3-RFFL
KCNJ10
SNHG1
TYR
MMP7
MIR542
TRE-TTC3-1
ARMC5
MIRLET7I
PRKN
MIR27B
CARD11
GCK
SRSF2
CRYM
SPINK1
LYN
ARID1B
MIR26A1
CR2
MIR574
CDK12
S100A1
STAT6
TCIM
TYK2
STAG2
MIR192
TP53BP1
KDM1A
TNFAIP3
CLDN1
BDNF-AS
MAPK14
TOP2A
MDM4
KMT2C
HLA-A
RTEL1
RAD51B
MIR206
MUC5AC
NOTCH2
MIR497
LOC110806263
CD19
MECOM
CTNND1
TNFRSF11B
CD80
ELAVL1
LINC01672
YY1
MIR24-2
IFI27
ITGB2
ERG
FOXP1
TEK
ABRAXAS1
GLIS3
KRT14
HNF4A
PPP2R1A
PROM1
CD36
ZEB2
DIS3L2
H3-3A
MDH2
KITLG
TIMP2
PRF1
CSF2
MIAT
TNFRSF10A
GPX3
MAD1L1
GNRH1
POU5F1
MIR130B
JUP
NOTCH3
RAD54L
WT1-AS
SUZ12
NRTN
MIR486-1
TP53COR1
MIR7-1
RAC1
MIR485
NR4A3
CYP27B1
PTPN3
MIR148B
LDHA
GLI2
TOP1
TFF1
MIR181D
GHRH
SNHG5
CYP21A2
IRF4
APEX1
IFNB1
XPO1
MC1R
COL7A1
DKC1
PDCD1LG2
FOXI1
KLF4
KRT18
U2AF1
ICOS
SYK
PRKCD
KRT8
NQO1
PLCG2
MC2R
CASC15
GJB2
APOE
CD82
IGH
CTCF
MIR301A
ADAR
CDK1
FRS2
CTSD
MIR186
TACSTD2
NORAD
CXCR3
LEPR
ACP5
PML
MIR423
MIR342
MIR30C1
ETS1
GATA4
ASCL1
CCNB1
G6PD
MUC6
EPOR
CCL5
SOX4
HSPG2
SRA1
ANGPT2
ROBO1
GPT
TLR4
RUNX2
GLUL
MIR30B
BECN1
ALPP
ITGB3
SAMHD1
MIR429
MAP2K4
NUTM1
SCARNA5
FUS
PECAM1
HOXA3
PCLAF
CCDC26
SLX4
DGCR5
MIRLET7F1
GPR161
HSPB1
BMP4
THBD
BMP7
ANO1
CCK
IL18
ENO1
PLAUR
KLF6
SIRT1
F3
TINF2
CYP3A4
FLI1
MIR196A2
NNT-AS1
CD70
MIR22HG
EPHA2
CSF1
TLR2
VWF
BSG
DCC
RNASEL
DIAPH1
SNHG7
S100A6
CD79B
PTENP1
TGIF1
PLAG1
NCOA2
L1CAM
PTPRJ
DHFR
REST
SLC5A8
ID3
PPARA
SNHG6
HOXA-AS2
MAPK8
PSG2
TSSK6
MIR193B
FGF23
TNFRSF13B
LINC02605
XRCC4
PRKACB
MST1R
PLK1
ODC1
PDE4D
TGFBR1
GFRA1
JMJD1C
CD55
FASN
ABCB11
MIR137
PRSS1
ANXA5
RAD21
NR4A1
XRCC5
ROCK1
NCOA6
FADD
HMGCR
ARID2
NR0B1
DLEU2
CD86
PRDM16
TCF7L2
MIR202
IL13
SEPTIN9
CTSK
KAT6B
ILK
MIR196A1
EXT1
ITGAV
GJA1
PSMB9
F2
APOB
CDC25C
MIR92A1
MAF
ATP4A
REN
COL1A1
MIR331
NPTN-IT1
TNFSF11
TNFRSF1A
RINT1
FGF8
PTK2B
MMP13
RUNX3
STIM1
ACD
MT-CYB
PDCD4
KISS1
DOCK8
ETV4
SGK1
AICDA
LNCPTCTS
SAMD9L
SLC33A1
EDN1
SBDS
VEGFD
LOC130004273
MIR345
VIP
FOXD3
WNT5A
PALLD
TF
FSHR
CD99
RASAL1
CHGB
GATA6
POGZ
SULT1A1
PHB1
MIR498
FOXA2
COMT
ITGAL
FLNB
LPAR4
ACE
IRS1
PAX3
SF3B2
AHR
FGF10
IL3
CCDC186
TFRC
PAX6
CTSL
MIR125B2
EPHB2
EZR
IL6ST
CTC1
MYH11
CCKBR
LDLR
SOD1
TCF7
VCAM1
ADA2
SLCO4A1
EPO
NLRP1
MAPK10
IGF2-AS
PXDN
RAP1GAP
SAMD9
HP
LOC107303340
AOPEP
RASA1
GALNT12
APOA1
MIR196B
IL2RG
BDNF
SOCS3
CD58
FSCN1
GFRA3
PTPN6
MST1
LEF1
MIR455
HNRNPK
EIF2AK3
HLA-DPB1
PPARGC1A
TBX1
LRBA
LINC00472
CCN2
FGF4
ALDH2
LINC00261
DLEU1
MIRLET7A3
TSG101
EIF4E
RBBP8
NR2F1-AS1
INSM1
ERCC6
MIR503
TRAF3
SERPINA1
ZEB1-AS1
SLC16A10
SOD2-OT1
LHCGR
ING1
TKT
PDGFA
CKS1B
CST3
MIR532
LOC123956210
INHBA
DLL1
TYMP
BMP2
PPARD
TNS3
MUC4
DAXX
ALDH1A1
MMP3
KIF11
IRF8
CD81
LOC130001603
NAT2
GRB2
BAD
DNTT
HEPACAM
SPEN
SERPINA3
ARAF
IGFBP1
NES
NLRP3
TMPRSS2
HSPA4
MAP3K8
IL2RB
SSTR3
PIM1
PTH1R
WAS
HIF1A-AS2
RHEB
PRDM1
DDIT3
SLC37A4
MIR219A1
ZEB2-AS1
MIR376A1
MRTFA
CAT
BCOR
TINCR
MAGEA3
CBLB
PIK3C3
TNFRSF9
NRP1
NOP10
UGT1A1
MIR500A
MIR330
IFIH1
ZAP70
CD46
OFD1
CBFB
MIR302C
RNY3
EDN3
CYP2D6
BICDL3P
MSN
RMST
GGT1
IDO1
RIOX2
BAK1
PDGFRL
DCK
HUWE1
SKI
DDR1
CD59
CRH
IRAK4
HMGB1
ADGRE5
CDC25A
CLU
NPPB
FGF7
NUP98
USP48
CCNA1
AMACR
MIR29B1
NHP2
RBL2
FOXL2
IL5
RAB4B-EGLN2
ABCB4
HAVCR2
SNHG20
EGR1
BMI1
IKBKB
MIR590
P4HB
KAT2B
PDPK1
SIX1
RICTOR
SMC1A
SREBF1
MIR381
WEE1
TGFB2
RAB27A
RPTOR
FAP
POSTN
NGF
ESRRA
CCEPR
HDAC2
INHA
SPARC
SH2D1A
ATP7B
SELE
MIR95
EGLN1
IRS2
CP
NFATC1
CASZ1
CDH17
MIR100HG
SLC3A2
PNP
SDC1
TTK
SMARCAL1
ACVR1B
MIR339
MIRLET7F2
ACP1
TBL1XR1
LIMA1
CTAG1B
TIAM1
ATP7A
RREB1
MIR190A
MIR499A
NR3C2
TRAF7
FBN1
HOXA13
ABCC2
FOLH1
XBP1
MIR495
PPP2R1B
ADCY10
RPS6
CD27
ZRSR2
BIRC2
LOX
CASC9
MIR99B
CD5
SRP72
GZMB
PLCG1
CD68
THPO
H3-3B
IGFBP2
USP8
MIR184
DCLRE1C
PRSS3
SQSTM1
MXI1
IL15
ARTN
CYP1A2
FOXH1
HEIH
NPY
LATS1
KLRK1
MIR92A2
CAMTA1
GCM2
CYP2E1
ETV1
RXRB
KDM5C
GHRHR
STIL
RETN
PTGS1
LINC00941
UCP1
LIF
MAP3K14
TBX2
SLC7A6
IL16
JAZF1
MED16
RPL6
MMP11
MIR663A
CLDN7
CXCR2
TNC
SOS2
LUCAT1
EXO1
NUP214
PBX1
KRT17
PLA2G2A
ELAC2
EDNRB
HCC
HHEX
CLPTM1L
CCR7
TRAF2
HOXA9
CRKL
FER1L4
ENPP2
STAR
HSPD1
ABCC6
PGF
RPSA
ANXA1
ITK
BIVM-ERCC5
LOC107303338
GAD2
IQGAP1
TXN
MED24
ANXA2
NEK2
TFAP2A
LINC01772
PSMC5
CADM1
HLA-C
MIR154
CD276
TUBB1
PLAT
MYO18A
NGFR
NAB2
DKK1
ABCA1
NRGN
MIR425
DNAH8
LINC00958
PXDNL
SPRED1
LINC00511
MIR873
CRIPTO
EML4
GFRA2
SHOC2
GADD45A
MIR491
LINC00673
PAK1
BUB3
RASGRP1
TRRAP
VCP
DUSP26
WIPF1
DLST
NSUN2
TREX1
SLCO1B1
RAN
MTUS1
DNAJB1
CD24
LEPQTL1
MIR625
CUBN
EIF4EBP1
NOD2
CDK8
MIR17HG
HMGN3
IGF2BP3
DDX3X
SMARCA2
TLR3
IL1R1
SRD5A2
TNFRSF4
CACNA1S
STUB1
BCL3
SLC19A1
MIR378A
RASA2
MIR502
MBP
FCRL3
DEK
BLNK
LCK
TNFRSF1B
MIR124-3
NR4A2
TCHP
INPP4B
EGOT
TRIM28
LOC130062899
DLC1
BCL11B
IL6R
CXCL9
CASC11
TUBB
HPRT1
MTDH
LTA
PON1
NTS
HOTAIRM1
PTPN13
DDB2
MYOG
MIR675
HBB
LINC00665
SPOP
RRAS2
IL21
EPHA3
ID4
MT-CO1
IL3RA
MYOD1
SLC22A18
LGR5
MBL2
PARN
MIR452
AP2S1
CYP11B1
PCA3
THY1
PRDX5
FGF1
USP7
ABCC4
ANGPT1
MIR654
FTX
MAGEA1
RUNX1T1
CLDN4
IL12B
LCN2
HAX1
FAT1
STAT4
MIR363
NR1I2
FGF19
COL4A5
MIR181B2
PXN
TH
MIR340
MIR376B
IGF2BP2
CDC42
MIR372
WNT1
CCN6
GLP1R
IL33
MIR299
FUBP1
C1S
HDAC3
RAD52
FBXO11
CYP2A6
STAT2
MIR20B
TTC7A
ACTA2
CD1A
MDC1
NHEJ1
STK4
PRKAA1
ANKRD26
MAML2
GFRA4
SLC16A1
CYP7A1
LOC126860438
SMAD5-AS1
PAH
H2AX
SF3A1
PEG10
HELLS
VLDLR-AS1
AMH
STMN1
MIR33A
MIR134
ZNHIT3
ITGA6
MIR515-1
CHD8
PRECSIT
PLA2G6
AGO2
UNG
ATP5PO
CRABP1
CXCL1
ADAM17
BTG2
MIR199A2
LAMC2
MTAP
IL7
CASC8
EPB41L4A-DT
ACVR1
MSLN
TCF12
ZNF276
STC1
CYP1B1
HPSE
SEMA4D
LPAR2
MT-ND1
LINC01133
OLIG2
ISG15
PCBP2-OT1
HLA-G
TRNT1
MIRLET7A2
EPHX1
LOC129390903
JPX
FOXP2
IFNGR2
RB1CC1
CHD1
MIR582
PSPN
RCAN2
E2F4
SLA
YBX1
WNT4
CDH4
CCBE1
PIP
TAP1
MVK
MIR4435-2HG
RAP1A
DROSHA
ESRRB
HSP90AB1
CYP24A1
MAGT1
EDNRA
SFTPB
MIR26A2
ZNRF3
FGF6
NR1H4
TNFRSF11A
TLR9
S100A8
PSCA
POLR1C
MBD4
LIFR
CDH3
MCM7
CEACAM1
TAF15
FOXD2-AS1
ADRB2
MIR124-2
METTL3
KIF7
PRKCZ
POLB
SMC3
KLF9
MIR7-3
APAF1
LAG3
CGB3
LZTS1
FUT8
MIR551B
IGFBP5
CUL4B
KAT7
GAS1
MIR28
IKZF3
TAP2
PIK3C2A
CHIC2
EBAG9
DIABLO
TBX19
MLLT10
RRAS
PRDX1
NCSTN
NOS3
SSTR4
MTR
BTRC
GFI1
MED13
WWTR1
LRRK2
PRKCB
CEBPE
GDF15
CASP7
EXOC2
EPIST
DLEC1
TNFSF12
KSR1
IFNGR1
CYBB
LPL
RPL10
SULT1B1
GNAS-AS1
CBLC
AREG
LINP1
PTPN12
HSPA1A
SMARCC2
MIR487B
LMO2
MT-TT
FAM215A
ANPEP
BRD8
MVP
SKIL
SRY
COL2A1
U2AF2
HBEGF
MIR637
NKX3-1
H3-5
UHRF1
EMSY
PHF6
KDM5A
CCR5
GNE
TLE1
SFTPC
MIR512-1
CASP1
NFIX
TRB
STRN
CEP57
CHUK
UCP2
SKIC2
FEZF1-AS1
COPS2
HMOX1
KRT10
SS18
MYCL
NPPA
ETV5
MIR7-2
JUND
TPP1
RHO
PAX2
RBM15
PDK1
MIR9-2
HSP90B1
SCT
TAL1
FOSL1
CD22
FMR1
PCSK1
CALCR
CCL21
MERTK
DSP
RARS1
SLCO3A1
H3C12
CDH13
LIN28B
ALCAM
SNORD44
MTA1
OSM
GACAT3
TET3
DCT
KISS1R
CYBA
SHMT1
GHSR
SSX2
RAD54B
MAP3K7
FIP1L1
SLC25A11
TNFRSF25
GBA1
NDRG1
SNHG14
NR2F2
MSMB
MIR584
RAC2
HPGD
USP6
ECM1
MIR135B
ALMS1
TMSB4X
VTN
MSH5
SLC7A8
LINC00473
GNA13
FUCA1
SEMA4A
DOT1L
ETS2
TCL1A
HDAC6
MIR135A1
IL11
CTBP1
HSD3B2
RNU4ATAC
CD247
MLANA
LIPC
BAG1
SOX3
SERPINC1
ACTA2-AS1
ABCD1
GPER1
RBP4
COPS5
ABL2
GAD1
PCBP1
HAND2
ITGA2
MCC
PCSK2
RIT1
RPL11
CEP43
SLCO1A2
WNT3A
HTATIP2
LRP2
GPBAR1
PRPF8
MEFV
SNORD15A
S1PR2
MIR371A
DUSP6
EGLN2
GPSM2
SOCS2
CD163
MT1DP
APC2
CTPS1
FEN1
RXRG
NAA10
CD47
TOE1
RPS14
KAT6A
GCG
MIR9-3
STX16
RPL5
CCR6
CHKA
MIR885
TACC1
MAGEA4
SFRP1
NQO2
STARD13
DIS3
HK2
H3-4
ATF3
SLC17A5
CREB3L2
BCL2L2
KLC1
H3C2
GRN
ITGA5
NT5E
TJP1
VTRNA2-1
ITGAM
VEGFB
MIR198
PEBP1
APP
FLNA
IL22
LNCBRM
F13A1
SELP
NAPSA
ATP2A2
TGM2
MECP2
TNFSF13B
CEBPB
IKBKE
MIR218-1
IRF2BP2
SRF
RHOH
MAPT
PICALM
CIC
PROX1
KRT15
PTGDS
MIR302A
S100A9
MIF
MCM2
MIR572
RERE
RAPGEF3
VCL
MIR488
ACP3
DNM2
NODAL
TOP2B
SF1
CTTN
NCF1
CYP11A1
PRDM2
THBS4
PIGA
LINC00210
CEACAM7
TNFRSF19
NR0B2
KLF5
LIG1
MCU
PEPD
MIR133A1
TBX3
C20orf204
AMER1
FTO
MEF2B
CDON
CASP2
HSPA6
RPS19
CEBPD
GPR35
DPF2
RACK1
PWAR5
ID2
CD9
CCNG1
RNASEH2A
SLC2A2
ITGB4
NSD2
TPMT
URB2
KMT2B
HSPA8
WIF1
DLK1
TPM3
H3C13
ATF2
CDC25B
H1-4
PARD3
CNC2
ST6GAL1
F5
MIR615
PRPSAP1
YTHDC2
UBA1
BCL2A1
LGALS3BP
EWSAT1
HOXB3
CHI3L1
GEN1
ADH1C
TK1
GSR
FYN
LOC129929542
CD69
DNAJC21
MIR608
ACHE
TNFRSF14
HYOU1
PMEL
ECE1
MIR511
TRPM3
MIR129-2
BNIP3
MB
ARNT
KAT5
SFN
EFNB2
LINC00092
ZBTB20
RPL34-DT
NFATC2
MYRF
PKD1
ENTPD1
IKBKG
IGFBP7
CCR1
WNK2
CALCB
PRLR
DUXAP10
LPP
IL4R
GRB7
IKZF2
CEACAM6
RIPK1
MAPKAPK5-AS1
SALL4
OXA1L
HSPA9
DOK7
LOC111589215
MIR627
DDB1
CXADR
AKT1S1
OCA2
PAK4
CR1
AK2
SCG5
DYRK1A
ABCC8
SULT2A1
SLC2A4
STS
LINC00926
FURIN
PKHD1
RNASEH2C
PTPN1
CAPZB
BACH2
NUDT1
TMC6
MIR3936HG
ITGA3
NRP2
KRT1
ADCYAP1
TUBB3
MTHFD1
ST14
HES1
RNASEH2B
ASXL2
NNMT
TNFRSF10C
MICA
TCOF1
EIF2S1
LOC126861339
MANCR
MDK
SPHK1
HERC2
SLC10A1
TNFRSF6B
FPR1
SIRT6
NR1I3
H3C1
GAL
EGLN3
SIX3
SULT1E1
CFTR-AS1
POR
SASH1
MIR16-2
IFNAR2
CCN1
CSK
KDM4B
AHCY
PRKAR2B
ZFHX3
DNM3OS
HLTF
LIAT1
NEK8
CITED1
NEDD4
DUSP22
ACVR2A
NOTCH4
PHB2
MYHAS
SFRP2
DUSP1
CARD9
NUPR1
RNF31
TGFB3
MAD2L1
GRPR
SNHG8
NANOG
IRF5
RARG
HIC1
MMP10
CD1D
ABCC3
UNC13D
DHCR7
ELN
MTRR
G6PC1
NCL
BMPR2
TTF2
ZIC2
RBFOX2
IL10RA
USP9X
SLC29A1
SLC16A4
BCAR1
MYH9
MIR506
TNFRSF13C
DCN
MAML1
PRMT5
RBM8A
EMSLR
DELEC1
SLC25A27
LINC00520
USB1
RIGI
MMP8
KLF2
MCM3
TERF2IP
RPA1
RORC
CTSC
CTSE
UFC1
PLG
HLA-DPA1
CTNS
LOXL2
CSE1L
FOXN1
ZBTB16
CRBN
F2R
PCSK9
CUL4A
TERF1
CTRC
CD99L2
CDK5
ADAMTS3
GJB6
USF1
NOX4
DHX9
MCM4
KDM6B
PTPRD
KIF5B
IL17RA
BID
AGER
CFB
MLXIPL
H1-3
NAMPT
UCHL1
SLC2A3
HOXA10
LRRFIP2
STXBP2
CRAT
KCNJ11
PLAGL1
DVL1
NR1D1
KRT13
SCN4A
SLC9A1
B3GALT6
AIFM1
EBF1
CECR7
TNS1
ELK1
HNRNPA1
DKK3
DRD2
CLPB
PRSS8
ACKR3
KRIT1
RPS26
MS4A1
MINCR
CETP
IGF2BP1
PRKAA2
BTNL2
ATP1A1
CEP290
MAGI2
MIR1207
SAA1
WASHC5
ARRB2
TRAF6
NKX2-1-AS1
TRC-GCA24-1
MIR513A1
KCTD13
MIR362
RSPO2
LTF
GPX4
TXNRD1
CCR3
NIBAN1
FOXCUT
CD2
PLEK2
MYH8
BAG3
MIR147A
DMTF1
NR2C2
STK33
ALOX5
ATF4
AFAP1
RYR1
ALDH9A1
MMP16
RORA
EPHA5
VCAN
FBXO31
EIF4A1
AKAP1
CA3-AS1
DNAH1
DCAF17
HAND1
TTN
CLDN3
CCL20
GLIS2
LYVE1
GLT1D1
RHOC
C14orf132
HMBS
G6PC3
CTNNA3
CD38
KDM4C
CDH16
MT2A
LRP1
PDIA3
PSME3
TPCN1
PRKD1
WWP1
IGFBP4
TNXB
TMSB10
RLIM
MYO5A
ARC
LUC7L2
RPL15
SELL
GTF2I
PCGF2
H3-7
PGR-AS1
ORAI1
ARG1
MIR708
MLC1
SFTA1P
CARMIL2
NFE2
COX5A
ADAM10
ERRFI1
TBP
LINC01089
ERLNC1
FAM30A
PHGDH
LINC00963
IL12A
ATG5
LINC-PINT
PLEK
LATS2
MIR449A
FCGR3B
RPS6KB2
BHLHE40
PPP2R2A
TFEB
PFKFB2
BBC3
RPS27A
PLCB4
CLCNKB
DMBT1
DMRT1
TERF2
TIGIT
ACACA
CYP11B2
ADAMTSL1
EIF2AK2
WFS1
TNK2
E2F3
RPS6KA1
FGF9
FGF5
AFDN
BIN1
RPS27
XDH
PRKG1
PRMT1
EYA1
MIR520C
AKAP9
CAST
HACE1
SOX17
KAT2A
ACTN4
PTGER4
CRLF2
SMPD1
MICB
FCGR3A
SEMA3D
CIB1
UBE2I
MIR365A
PDE4A
YWHAE
PWRN1
LPA
KDM3A
RBX1
EPHA7
GOT2
POU2F1
IMPDH2
ISL1
MAPK7
MIR490
IAPP
IRAK1
PSEN1
ATF6
IL13RA2
SIRT7
LOC129933695
AP3B1
LINC00460
USP16
PIN1
TPX2
ELOC
TMEM67
PTPN2
GNAI2
PGM3
RPS24
TYRP1
CXCL13
MX1
MIR188
E2F2
CD1C
VTCN1
PRKACG
CFH
POU5F1B
CXCR5
RPL26
ADH1B
MIR19B1
ITGA1
MBIP
IHH
VPS9D1-AS1
ARNT2
DHX15
