"NodeNames","Score"
"HBIN036777",2.51106081567127e-05
"HBIN019475",2.50804331851923e-05
"HBIN027745",2.50801413240314e-05
"HBIN038739",2.5070751820603e-05
"HBIN038740",2.5070751820603e-05
"HBIN022771",2.50544575782627e-05
"HBIN017987",2.50005728751735e-05
"HBIN015210",2.49797437019936e-05
"HBIN003510",2.49371372155361e-05
"HBIN041032",2.49329964312451e-05
"HBIN015424",2.4930530138555e-05
"HBIN034311",2.48632690380904e-05
"HBIN003457",2.48108156740563e-05
"HBIN007666",2.47686031975595e-05
"HBIN027158",2.45909398456951e-05
"HBIN017200",2.45762341898393e-05
"HBIN007703",2.45410670520115e-05
"HBIN027762",2.45209851046637e-05
"HBIN027810",2.45207688300853e-05
"HBIN047338",2.43490448634883e-05
"HBIN028275",2.43348150756924e-05
"HBIN015672",2.4318944656469e-05
"HBIN009289",2.42963996204332e-05
"HBIN034358",2.42430140998042e-05
"HBIN018469",2.42296728743591e-05
"HBIN048744",2.4229092095631e-05
"HBIN036591",2.42276279996632e-05
"HBIN035296",2.42261350590504e-05
"HBIN029055",2.42201796626763e-05
"HBIN024112",2.42033794972846e-05
"HBIN035417",2.41954744884575e-05
"HBIN035354",2.41888546587231e-05
"HBIN038752",2.41792403026517e-05
"HBIN036645",2.41779038957625e-05
"HBIN037141",2.41582029729468e-05
"HBIN018223",2.41565361951114e-05
"HBIN016516",2.41473183657797e-05
"HBIN019336",2.41398371594011e-05
"HBIN044212",2.41094348103717e-05
"HBIN027798",2.40858998268944e-05
"HBIN008522",2.40858662689688e-05
"HBIN022782",2.40792874130226e-05
"HBIN041971",2.40740187386129e-05
"HBIN036053",2.40635124171772e-05
"HBIN008944",2.40528123093362e-05
"HBIN029260",2.40518787918965e-05
"HBIN025091",2.40444494422773e-05
"HBIN023588",2.4042246324986e-05
"HBIN003464",2.40383731748173e-05
"HBIN038919",2.40374453916849e-05
"HBIN046736",2.40186110572699e-05
"HBIN001951",2.40182234757898e-05
"HBIN035309",2.39997312068553e-05
"HBIN025465",2.39937748427744e-05
"HBIN034083",2.39920977155101e-05
"HBIN032953",2.39906224164738e-05
"HBIN001307",2.39822812682787e-05
"HBIN015211",2.39800066004099e-05
"HBIN030708",2.39704379165473e-05
"HBIN016180",2.39676213245787e-05
"HBIN038754",2.39567188923344e-05
"HBIN018183",2.39531959163075e-05
"HBIN009550",2.39478074236597e-05
"HBIN009659",2.39478074236597e-05
"HBIN037220",2.39478074236597e-05
"HBIN040932",2.39478074236597e-05
"HBIN018221",2.39458854684953e-05
"HBIN006102",2.39412018047899e-05
"HBIN023368",2.3929299107531e-05
"HBIN005631",2.39232174505851e-05
"HBIN047035",2.39119953160681e-05
"HBIN027796",2.39013343335909e-05
"HBIN015633",2.39011511858792e-05
"HBIN007058",2.38952243331518e-05
"HBIN048174",2.38952243331518e-05
"HBIN027794",2.38614702611541e-05
"HBIN027799",2.38614702611541e-05
"HBIN004918",2.38483472350481e-05
"HBIN007453",2.38483472350481e-05
"HBIN042670",1.72734473496597e-05
"HBIN033583",1.40405622662823e-05
"HBIN029419",1.38103053635133e-05
"HBIN044433",1.15127641763358e-05
"HBIN031114",1.10584047258025e-05
"HBIN044158",1.09402463439252e-05
"HBIN014732",1.08459085646413e-05
"HBIN007848",1.08202891163007e-05
"HBIN030532",1.07626283321537e-05
"HBIN024930",9.39456175791431e-06
"HBIN019298",9.34470405984843e-06
"HBIN027103",9.32087823276846e-06
"HBIN036308",9.30160562145028e-06
"HBIN047005",9.01621230883147e-06
"HBIN044265",8.80043355154502e-06
"HBIN025914",8.4675856690425e-06
"HBIN002579",8.17526689889668e-06
"HBIN039229",8.13134862451516e-06
"HBIN018494",8.10405493019463e-06
"HBIN042501",8.08215335400583e-06
"HBIN047744",7.99175903292458e-06
"HBIN030735",7.75712263193018e-06
"HBIN016564",7.68046956320256e-06
"HBIN021802",7.55459579624808e-06
"HBIN024164",7.5209979877766e-06
"HBIN044793",7.51654472844136e-06
"HBIN024519",7.51025024352062e-06
"HBIN029981",7.32652526935588e-06
"HBIN038168",7.28755473008956e-06
"HBIN026468",7.1299428136204e-06
"HBIN028191",7.06416802189181e-06
"HBIN035847",7.03303069549859e-06
"HBIN015368",7.00830636893964e-06
"HBIN032676",6.98827912804312e-06
"HBIN048715",6.98773287431947e-06
"HBIN042162",6.94982393759162e-06
"HBIN020909",6.940212753548e-06
"HBIN031446",6.83707282967609e-06
"HBIN023522",6.78472156411078e-06
"HBIN044152",6.76710527839339e-06
"HBIN032754",6.71767982988578e-06
"HBIN028847",6.699931529905e-06
"HBIN002016",6.67965403976468e-06
"HBIN032456",6.57415353924841e-06
"HBIN029382",6.3808892912399e-06
"HBIN019296",6.26645899063251e-06
"HBIN045261",6.17825928891322e-06
"HBIN026537",6.15057138410273e-06
"HBIN043437",6.14303593250992e-06
"HBIN047738",6.08002738957133e-06
"HBIN042787",6.01354016555688e-06
"HBIN015584",5.99945930574302e-06
"HBIN029163",5.9563497383065e-06
"HBIN037807",5.89794418778186e-06
"HBIN008383",5.88089518127533e-06
"HBIN018952",5.87374699918312e-06
"HBIN026332",5.80649510166862e-06
"HBIN034625",5.74358888561192e-06
"HBIN034281",5.72986271129592e-06
"HBIN008668",5.67648799563103e-06
"HBIN008647",5.64575254728449e-06
"HBIN001244",5.62343028208869e-06
"HBIN006743",5.57343867063057e-06
"HBIN044426",5.56823532458394e-06
"HBIN044442",5.56823532458394e-06
"HBIN033749",5.56800206898675e-06
"HBIN044303",5.56800206898675e-06
"HBIN024357",5.53904912516359e-06
"HBIN042168",5.5220069830389e-06
"HBIN017244",5.51819574765621e-06
"HBIN027609",5.47029953126503e-06
"HBIN046657",5.40547869469776e-06
"HBIN037940",5.36200171514036e-06
"HBIN043445",5.31872155297627e-06
"HBIN029313",5.28089700522635e-06
"HBIN042339",5.15185356863008e-06
"HBIN019688",5.06938503990558e-06
"HBIN037250",5.05002681497359e-06
"HBIN032583",4.94122713664537e-06
"HBIN018110",4.89470769196211e-06
"HBIN029013",4.87862667300761e-06
"HBIN044730",4.84469879732188e-06
"HBIN046642",4.71941692462125e-06
"HBIN025073",4.69882339468416e-06
"HBIN038606",4.68774852049038e-06
"HBIN015580",4.67512912552717e-06
"HBIN036159",4.58967599195347e-06
"HBIN036819",4.29829186357278e-06
"HBIN021921",4.17042099631672e-06
"HBIN035214",4.11179362471803e-06
"HBIN023623",4.06216673263229e-06
"HBIN029328",4.06035131550869e-06
"HBIN011342",4.03265976268669e-06
"HBIN035120",4.00014970397569e-06
"HBIN017664",3.95487849225599e-06
"HBIN018017",3.94796672514341e-06
"HBIN039004",3.86605663071227e-06
"HBIN028522",3.8297029617055e-06
"HBIN039000",3.81642795328328e-06
"HBIN036380",3.76726221903067e-06
"HBIN022819",3.73325841664649e-06
"HBIN017285",3.71992719774802e-06
"HBIN038398",3.71158470520325e-06
"HBIN024310",3.67181157172225e-06
"HBIN015651",3.65522178948883e-06
"HBIN016691",3.63156542110885e-06
"HBIN018729",3.63014304021496e-06
"HBIN029771",3.62933015560409e-06
"HBIN037254",3.61964400238446e-06
"HBIN020253",3.60889480151956e-06
"HBIN015704",3.58846924860886e-06
"HBIN029102",3.57430779959692e-06
"HBIN033265",3.54161878370988e-06
"HBIN030497",3.51087651012738e-06
"HBIN033440",3.50597272502376e-06
"HBIN014593",3.46586583753048e-06
"HBIN011869",3.41070948707204e-06
"HBIN036780",3.37023100047516e-06
"HBIN021422",3.35880463489826e-06
"HBIN021823",3.2943039238942e-06
"HBIN033218",3.27847076634476e-06
"HBIN021168",3.26310407727105e-06
"HBIN018337",3.25764620191842e-06
"HBIN040347",3.22650669049875e-06
"HBIN030728",3.14002518912041e-06
"HBIN029101",3.12271240695966e-06
"HBIN033198",3.1160914017216e-06
"HBIN041273",3.0987715303648e-06
"HBIN018216",3.09803378567674e-06
"HBIN045577",3.09803378567674e-06
"HBIN029831",3.09725647570724e-06
"HBIN039372",3.08171613131428e-06
"HBIN048368",3.08100403769723e-06
"HBIN015590",3.06847123054417e-06
"HBIN029648",3.05742338304041e-06
"HBIN033890",3.04856237445676e-06
"HBIN015476",3.04686709989496e-06
"HBIN029840",3.04407325256368e-06
"HBIN026379",3.04085271584799e-06
"HBIN039185",3.03917660827765e-06
"HBIN033170",3.03532205981337e-06
"HBIN014428",3.02314706268446e-06
"HBIN026440",3.00135207034468e-06
"HBIN020876",2.99970044114749e-06
"HBIN048351",2.99464928351044e-06
"HBIN026881",2.99403003307802e-06
"HBIN021904",2.96590280198222e-06
"HBIN011806",2.96576304935346e-06
"HBIN017298",2.95611978600963e-06
"HBIN013503",2.94945905172053e-06
"HBIN036067",2.94353219899319e-06
"HBIN037247",2.94291130913997e-06
"HBIN037803",2.94291130913997e-06
"HBIN020011",2.93974926231124e-06
"HBIN026516",2.92901166933786e-06
"HBIN027539",2.92901166933786e-06
"HBIN015510",2.9242014706336e-06
"HBIN023190",2.89223772454581e-06
"HBIN025977",2.88646614287492e-06
"HBIN012955",2.85953324287964e-06
"HBIN022407",2.85261552192215e-06
"HBIN017418",2.85038979749601e-06
"HBIN037796",2.83475268418992e-06
"HBIN045972",2.83085414199555e-06
"HBIN033245",2.82779082202312e-06
"HBIN003599",2.81654765301458e-06
"HBIN031102",2.81025025958826e-06
"HBIN024532",2.79376769649805e-06
"HBIN026465",2.78813150569995e-06
"HBIN017212",2.77062911428482e-06
"HBIN037281",2.7702500917731e-06
"HBIN031330",2.75023606861063e-06
"HBIN040257",2.74079814854235e-06
"HBIN042199",2.73438678881107e-06
"HBIN032812",2.73294691082257e-06
"HBIN023404",2.65721974397176e-06
"HBIN048842",2.62035433943609e-06
"HBIN012667",2.60779608763115e-06
"HBIN002087",2.5977864058894e-06
"HBIN048342",2.58676135567303e-06
"HBIN010378",2.58359379889003e-06
"HBIN020976",2.56405421560521e-06
"HBIN021902",2.55956706602552e-06
"HBIN030843",2.55501897344796e-06
"HBIN047718",2.54771107516076e-06
"HBIN026062",2.527692214798e-06
"HBIN017652",2.51793733775945e-06
"HBIN038132",2.51583852599134e-06
"HBIN030934",2.47776481400396e-06
"HBIN033236",2.47640719492906e-06
"HBIN018019",2.46735955262292e-06
"HBIN017287",2.45471969595116e-06
"HBIN007554",2.43708191639092e-06
"HBIN005921",2.42001914173475e-06
"HBIN011719",2.41960423068108e-06
"HBIN032807",2.40430541514003e-06
"HBIN020559",2.37103672077131e-06
"HBIN029196",2.35831521092954e-06
"HBIN010644",2.35810508482369e-06
"HBIN019321",2.35721882118569e-06
"HBIN026390",2.3413444943802e-06
"HBIN036311",2.32842594846573e-06
"HBIN017516",2.3273627885567e-06
"HBIN048349",2.31832731203925e-06
"HBIN036642",2.31412224927262e-06
"HBIN035292",2.30731706153234e-06
"HBIN038545",2.28753460570548e-06
"HBIN015681",2.27755423875309e-06
"HBIN044523",2.27755423875309e-06
"HBIN007202",2.2739230004665e-06
"HBIN018341",2.26954987961884e-06
"HBIN019825",2.26857416321391e-06
"HBIN036185",2.24836803933274e-06
"HBIN011258",2.24353309886624e-06
"HBIN011929",2.220320420912e-06
"HBIN019208",2.21941648874624e-06
"HBIN016255",2.21763921305067e-06
"HBIN044475",2.21088825268249e-06
"HBIN017286",2.20961789861565e-06
"HBIN043654",2.20823176933964e-06
"HBIN018138",2.18428481240168e-06
"HBIN002102",2.18422780587627e-06
"HBIN035605",2.1832348800986e-06
"HBIN033346",2.1807509140721e-06
"HBIN013391",2.18062713935772e-06
"HBIN027168",2.16881793968026e-06
"HBIN047324",2.16663039501599e-06
"HBIN007148",2.16228963755552e-06
"HBIN027568",2.15908037074848e-06
"HBIN047306",2.15893098343425e-06
"HBIN025445",2.15860304288767e-06
"HBIN038914",2.15759106083198e-06
"HBIN035573",2.15696351280922e-06
"HBIN047546",2.15529701041433e-06
"HBIN033499",2.15046611528811e-06
"HBIN033383",2.14086076988559e-06
"HBIN011926",2.13755123707379e-06
"HBIN035257",2.12923567792288e-06
"HBIN037795",2.12832319305344e-06
"HBIN015469",2.1247843457741e-06
"HBIN039396",2.12319932268447e-06
"HBIN023213",2.12131868259757e-06
"HBIN025219",2.11780518878161e-06
"HBIN048006",2.11510766830106e-06
"HBIN044062",2.102824664805e-06
"HBIN020907",2.10228209731484e-06
"HBIN033428",2.0993847022996e-06
"HBIN013837",2.09832643724917e-06
"HBIN026766",2.09464684437651e-06
"HBIN036076",2.09464684437651e-06
"HBIN038301",2.08894964300969e-06
"HBIN031089",2.0870805423357e-06
"HBIN031959",2.08315887071184e-06
"HBIN048758",2.08032086228739e-06
"HBIN001079",2.08005006315797e-06
"HBIN032849",2.08005006315797e-06
"HBIN043309",2.07612396751218e-06
"HBIN034956",2.07258808858305e-06
"HBIN047563",2.07106754869153e-06
"HBIN030634",2.06797932327714e-06
"HBIN037713",2.06774520144621e-06
"HBIN020831",2.0629192081516e-06
"HBIN046732",2.0629192081516e-06
"HBIN042691",2.0556087931593e-06
"HBIN018117",2.05465041968347e-06
"HBIN005662",2.04203773797168e-06
"HBIN006220",2.04203773797168e-06
"HBIN002161",2.03955654382649e-06
"HBIN024535",2.02674925497469e-06
"HBIN041278",2.02423079224637e-06
"HBIN018118",2.02303916317335e-06
"HBIN035603",2.02094642944731e-06
"HBIN035317",2.01844105350342e-06
"HBIN020862",2.01762517337659e-06
"HBIN037721",2.00830968187092e-06
"HBIN026872",1.9996408191718e-06
"HBIN002584",1.99787998141282e-06
"HBIN020014",1.99010938885821e-06
"HBIN014475",1.98464884386946e-06
"HBIN047978",1.98464884386946e-06
"HBIN042760",1.98434738642428e-06
"HBIN020251",1.98013335174386e-06
"HBIN029110",1.98013335174386e-06
"HBIN035268",1.98013335174386e-06
"HBIN044199",1.98013335174386e-06
"HBIN031129",1.97800245070133e-06
"HBIN008520",1.97616206506961e-06
"HBIN022264",1.97137383544724e-06
"HBIN025921",1.96775810723444e-06
"HBIN035340",1.96623371194175e-06
"HBIN043446",1.9646213739369e-06
"HBIN033504",1.957200726287e-06
"HBIN023732",1.95477682080663e-06
"HBIN033528",1.95358148451904e-06
"HBIN042779",1.95358148451904e-06
"HBIN015950",1.94852209523374e-06
"HBIN031331",1.94852209523374e-06
"HBIN008553",1.93976257893712e-06
"HBIN044033",1.93976257893712e-06
"HBIN012725",1.92945693270251e-06
"HBIN006227",1.92477060363477e-06
"HBIN022393",1.92477060363477e-06
"HBIN029094",1.92477060363477e-06
"HBIN037256",1.92477060363477e-06
"HBIN037258",1.92477060363477e-06
"HBIN047969",1.92477060363477e-06
"HBIN015941",1.91046112124754e-06
"HBIN026565",1.90569714660457e-06
"HBIN021368",1.90509737340377e-06
"HBIN015193",1.89315934712465e-06
"HBIN015702",1.81223948970325e-06
"HBIN038995",1.78639535482733e-06
"HBIN015462",1.6361079061132e-06
"HBIN025274",1.63178100844991e-06
"HBIN006852",1.62129671761486e-06
"HBIN043729",1.61340722573824e-06
"HBIN034745",1.60884125811366e-06
"HBIN038180",1.59273792402508e-06
"HBIN035129",1.57655822855639e-06
"HBIN037629",1.57168971879105e-06
"HBIN033036",1.54483754942789e-06
"HBIN015333",1.54101058026565e-06
"HBIN008360",1.52425874802258e-06
"HBIN005137",1.49567671356219e-06
"HBIN015535",1.48537936120607e-06
"HBIN043727",1.4794060794951e-06
"HBIN030110",1.47937217788031e-06
"HBIN019252",1.47212267365669e-06
"HBIN022599",1.45751981516331e-06
"HBIN020991",1.45691927115139e-06
"HBIN022017",1.44232569426089e-06
"HBIN029443",1.40266322516769e-06
"HBIN010738",1.39782156343951e-06
"HBIN029189",1.38862984139665e-06
"HBIN043442",1.37369634303727e-06
"HBIN038467",1.37238129579663e-06
"HBIN015023",1.36148041933807e-06
"HBIN047561",1.35796441575198e-06
"HBIN031662",1.32984953884579e-06
"HBIN016201",1.31537708784688e-06
"HBIN005451",1.30748443115485e-06
"HBIN048353",1.29817511022602e-06
"HBIN012962",1.29322449684761e-06
"HBIN035124",1.28220351907492e-06
"HBIN043693",1.28220351907492e-06
"HBIN037213",1.2784122739415e-06
"HBIN043605",1.26155692505508e-06
"HBIN030819",1.25888542945807e-06
"HBIN031378",1.25461442610779e-06
"HBIN029058",1.24883736529459e-06
"HBIN048033",1.24029213025175e-06
"HBIN044842",1.23772159972476e-06
"HBIN043728",1.23174837225225e-06
"HBIN047310",1.22974549627279e-06
"HBIN010673",1.2294034138493e-06
"HBIN021990",1.22777894310471e-06
"HBIN047017",1.22711598387227e-06
"HBIN037406",1.22611839806635e-06
"HBIN047323",1.22438019956185e-06
"HBIN046494",1.2238175915054e-06
"HBIN031339",1.20099627319997e-06
"HBIN021796",1.1943779017012e-06
"HBIN039070",1.1898676755777e-06
"HBIN029444",1.18528015894666e-06
"HBIN018397",1.17760450467414e-06
"HBIN022145",1.17736839502939e-06
"HBIN003176",1.17356775766372e-06
"HBIN012857",1.16813464006182e-06
"HBIN026019",1.16159874331218e-06
"HBIN039386",1.15233484678919e-06
"HBIN003207",1.12857509432636e-06
"HBIN004409",1.12546065902794e-06
"HBIN036756",1.12532651864864e-06
"HBIN047311",1.12532651864864e-06
"HBIN047317",1.12532651864864e-06
"HBIN034594",1.12217629622888e-06
"HBIN015448",1.12004906837307e-06
"HBIN000959",1.10718845254401e-06
"HBIN044776",1.10695519694681e-06
"HBIN047316",1.10695519694681e-06
"HBIN035798",1.10349349091722e-06
"HBIN028184",1.09675880192575e-06
"HBIN021167",1.08841510260738e-06
"HBIN003305",1.08571007973076e-06
"HBIN029242",1.07880442124743e-06
"HBIN036736",1.07297668373798e-06
"HBIN032850",1.07137431707671e-06
"HBIN019507",1.06784215417535e-06
"HBIN031326",1.06490438125426e-06
"HBIN022574",1.05481135130061e-06
"HBIN040948",1.03653914481668e-06
"HBIN020556",1.03068679948408e-06
"HBIN044781",1.02750846885713e-06
"HBIN045118",1.02600047041634e-06
"HBIN030898",1.01308287283118e-06
"HBIN033432",1.00772826393241e-06
"HBIN030734",1.00229837590604e-06
"HBIN019062",9.97828389769555e-07
"HBIN043549",9.81503093454337e-07
"HBIN012338",9.78451986252473e-07
"HBIN030188",9.7754987877144e-07
"HBIN038462",9.76117007422293e-07
"HBIN001584",9.60764515053796e-07
"HBIN004555",9.6003685432477e-07
"HBIN034783",9.6003685432477e-07
"HBIN031367",9.42154400674616e-07
"HBIN035376",9.42154400674616e-07
"HBIN038486",9.42154400674616e-07
"HBIN020955",9.35080111271017e-07
"HBIN048749",9.29153258543677e-07
"HBIN025885",9.16068370073895e-07
"HBIN011726",9.12532899406394e-07
"HBIN045980",8.96378033427022e-07
"HBIN019493",8.92128012236794e-07
"HBIN007446",8.82276160439935e-07
"HBIN015949",8.82276160439935e-07
"HBIN024384",8.82276160439935e-07
"HBIN034524",8.82276160439935e-07
"HBIN047260",8.82276160439935e-07
"HBIN025000",8.78929912441035e-07
"HBIN037127",8.33979528144551e-07
"HBIN031051",7.78948251463038e-07
"HBIN024054",7.49434178634043e-07
"HBIN018338",7.26237818763711e-07
"HBIN003688",6.66161615193714e-07
"HBIN033253",6.30649440385138e-07
"HBIN004578",6.15833429802123e-07
"HBIN015673",6.04196435294029e-07
"HBIN026378",5.7553700918609e-07
"HBIN008418",5.34073900879112e-07
"HBIN037642",5.11493320328542e-07
"HBIN029107",5.06070653886106e-07
"HBIN003366",4.82682439444277e-07
"HBIN003647",4.82682439444277e-07
"HBIN004833",4.82682439444277e-07
"HBIN020827",4.82682439444277e-07
"HBIN047528",4.66748916595625e-07
