"NodeNames","Score"
"HBIN018535",3.07662634873281e-05
"HBIN029074",3.07139194459115e-05
"HBIN046387",2.9924126044361e-05
"HBIN030133",2.98879920196696e-05
"HBIN029149",2.97648971315524e-05
"HBIN026829",2.97425425944837e-05
"HBIN027745",2.97155934934162e-05
"HBIN044918",2.93171322270751e-05
"HBIN029260",2.92395067372156e-05
"HBIN037485",2.92147212725294e-05
"HBIN027751",2.91592857457125e-05
"HBIN035597",2.89857155426492e-05
"HBIN018263",2.85461186893127e-05
"HBIN045071",2.8157741067131e-05
"HBIN015547",2.76558685376823e-05
"HBIN022815",2.75436033283115e-05
"HBIN016080",2.71440433496441e-05
"HBIN018012",2.69660284148425e-05
"HBIN035353",2.67787653933012e-05
"HBIN045672",2.66714129406434e-05
"HBIN026800",2.66700048001756e-05
"HBIN027809",2.65769718831782e-05
"HBIN015613",2.64687371383755e-05
"HBIN014104",2.61495416916646e-05
"HBIN023204",2.61110095146215e-05
"HBIN018148",2.60177721835867e-05
"HBIN039150",2.59534561020065e-05
"HBIN047030",2.57444859430783e-05
"HBIN022771",2.56437600225912e-05
"HBIN015668",2.55880671833605e-05
"HBIN015210",2.55560530690632e-05
"HBIN046033",2.54970172364382e-05
"HBIN034311",2.54537449557532e-05
"HBIN010095",2.54537234161675e-05
"HBIN036777",2.54285696771276e-05
"HBIN007703",2.54125876404223e-05
"HBIN019475",2.53804823682042e-05
"HBIN038739",2.5295652973952e-05
"HBIN038740",2.5295652973952e-05
"HBIN015424",2.52842815607094e-05
"HBIN046736",2.526512536214e-05
"HBIN017987",2.52640240394426e-05
"HBIN003510",2.52485469077052e-05
"HBIN003457",2.51621306793839e-05
"HBIN041032",2.5062517556772e-05
"HBIN007666",2.50383978140295e-05
"HBIN033330",2.50092205323185e-05
"HBIN024976",2.49992921318049e-05
"HBIN017200",2.49472718941256e-05
"HBIN015672",2.49110109528375e-05
"HBIN016180",2.48993715083739e-05
"HBIN015533",2.4887779437843e-05
"HBIN027810",2.48699877702515e-05
"HBIN027762",2.4866812239926e-05
"HBIN027158",2.48644109057007e-05
"HBIN037562",2.48390895913751e-05
"HBIN035296",2.48288849507394e-05
"HBIN036591",2.48256918065221e-05
"HBIN045820",2.47159169005843e-05
"HBIN047338",2.46715558134141e-05
"HBIN028275",2.46690970011405e-05
"HBIN037220",2.46269946547006e-05
"HBIN009289",2.46175103068379e-05
"HBIN034752",2.45870443372996e-05
"HBIN034358",2.45658478354393e-05
"HBIN035417",2.45498684088921e-05
"HBIN018469",2.45468383871547e-05
"HBIN048744",2.45415437439246e-05
"HBIN029055",2.45407298213803e-05
"HBIN024112",2.45266116467492e-05
"HBIN036645",2.45259062165585e-05
"HBIN038752",2.45057920772779e-05
"HBIN035354",2.45023373475639e-05
"HBIN037141",2.44839966990323e-05
"HBIN018223",2.44747844895897e-05
"HBIN016516",2.44613873209868e-05
"HBIN019336",2.44482158289174e-05
"HBIN044212",2.44446839890869e-05
"HBIN008522",2.44301701500901e-05
"HBIN008944",2.44109518232645e-05
"HBIN027798",2.44108927234034e-05
"HBIN041971",2.44099356055214e-05
"HBIN022782",2.44085424427816e-05
"HBIN036053",2.43959483098895e-05
"HBIN025091",2.4393565997298e-05
"HBIN003464",2.4386338992316e-05
"HBIN023588",2.43697380032034e-05
"HBIN038919",2.43609933904466e-05
"HBIN001951",2.43536032110906e-05
"HBIN035309",2.43343961254327e-05
"HBIN032953",2.43252937412422e-05
"HBIN034083",2.43234825910564e-05
"HBIN025465",2.43227837573131e-05
"HBIN001307",2.43159093317214e-05
"HBIN015211",2.43127866385683e-05
"HBIN030708",2.43123443857351e-05
"HBIN038754",2.42937765843407e-05
"HBIN009550",2.4287437126248e-05
"HBIN009659",2.4287437126248e-05
"HBIN040932",2.4287437126248e-05
"HBIN018183",2.42872540907326e-05
"HBIN023368",2.4286492081064e-05
"HBIN018221",2.42780954226225e-05
"HBIN006102",2.4276490461839e-05
"HBIN005631",2.42560088838433e-05
"HBIN047035",2.42532213508377e-05
"HBIN027796",2.42391655489371e-05
"HBIN015633",2.42371875912311e-05
"HBIN007058",2.42320918667275e-05
"HBIN048174",2.42320918667275e-05
"HBIN027794",2.42025399548604e-05
"HBIN027799",2.42025399548604e-05
"HBIN004918",2.41915020315823e-05
"HBIN007453",2.41915020315823e-05
"HBIN040747",1.80907977938617e-05
"HBIN042670",1.77133319670889e-05
"HBIN045031",1.72680206408756e-05
"HBIN033583",1.42824636084457e-05
"HBIN029419",1.33587551987723e-05
"HBIN044433",1.30542534338695e-05
"HBIN028847",1.29919997259159e-05
"HBIN030532",1.24528608053104e-05
"HBIN027103",1.23743156454942e-05
"HBIN027030",1.23094684173732e-05
"HBIN007848",1.17240095487383e-05
"HBIN025012",1.14478748817888e-05
"HBIN046713",1.09752018895429e-05
"HBIN044158",1.09504160598823e-05
"HBIN031114",1.09364155827485e-05
"HBIN044265",1.02165505389649e-05
"HBIN025006",1.01497206102694e-05
"HBIN020260",9.74357659826273e-06
"HBIN018494",9.2716722710473e-06
"HBIN019918",9.25155433454899e-06
"HBIN024930",9.25138621386123e-06
"HBIN036308",9.09617194113465e-06
"HBIN021802",9.0514389203895e-06
"HBIN038168",9.01620243839551e-06
"HBIN047005",8.93001828873178e-06
"HBIN028191",8.70609877716367e-06
"HBIN026468",8.55348563392683e-06
"HBIN046495",8.53132062627484e-06
"HBIN035847",8.49443052810274e-06
"HBIN032676",8.46573851214011e-06
"HBIN020909",8.46287138446536e-06
"HBIN048715",8.45038012357945e-06
"HBIN042162",8.43078287599196e-06
"HBIN019298",8.35216726115434e-06
"HBIN032456",8.3311623652424e-06
"HBIN031446",8.32167790188734e-06
"HBIN030735",8.29161718922269e-06
"HBIN039207",8.25119187391204e-06
"HBIN023522",8.24120294808767e-06
"HBIN044730",8.22744697153127e-06
"HBIN032754",8.2061285160832e-06
"HBIN002016",8.15183031483975e-06
"HBIN002579",8.13562943902323e-06
"HBIN019296",8.08311089080924e-06
"HBIN024519",7.96993800440014e-06
"HBIN047738",7.91686500655551e-06
"HBIN029382",7.91311448545544e-06
"HBIN034281",7.84002089127029e-06
"HBIN045261",7.68885516606358e-06
"HBIN026537",7.64660155204339e-06
"HBIN026332",7.60165797116512e-06
"HBIN029163",7.45473795112282e-06
"HBIN037807",7.42259668245203e-06
"HBIN041752",7.4116081860969e-06
"HBIN024357",7.39303743218159e-06
"HBIN016564",7.32791903950401e-06
"HBIN034625",7.29051188956079e-06
"HBIN008668",7.20437644060516e-06
"HBIN008647",7.14450522236714e-06
"HBIN001244",7.13233154538911e-06
"HBIN008383",7.13198952646486e-06
"HBIN036159",7.10272650965549e-06
"HBIN006743",7.09255182942262e-06
"HBIN019688",7.08346654955105e-06
"HBIN033749",7.0824535161498e-06
"HBIN044303",7.0824535161498e-06
"HBIN044426",7.08165718723484e-06
"HBIN044442",7.08165718723484e-06
"HBIN042168",7.04298672460423e-06
"HBIN017244",7.03452537197227e-06
"HBIN044793",7.01547902594572e-06
"HBIN027609",6.98664192046118e-06
"HBIN038556",6.4843519760074e-06
"HBIN044152",6.40249052927832e-06
"HBIN047744",6.14321710313335e-06
"HBIN040908",5.94930127076902e-06
"HBIN038558",5.65353251798617e-06
"HBIN018952",5.56994776861754e-06
"HBIN042501",5.47012877811517e-06
"HBIN019948",5.44560794017004e-06
"HBIN015368",5.27672800788046e-06
"HBIN032573",5.17563704974553e-06
"HBIN005867",4.88309743458466e-06
"HBIN025922",4.87162844218091e-06
"HBIN017968",4.86062837309037e-06
"HBIN025069",4.8388788358778e-06
"HBIN047546",4.80040118618227e-06
"HBIN038555",4.76658806334413e-06
"HBIN025557",4.65434138234622e-06
"HBIN025553",4.63811888851832e-06
"HBIN018129",4.63007030060642e-06
"HBIN025543",4.55141762961226e-06
"HBIN020146",4.52476156235966e-06
"HBIN046625",4.52476156235966e-06
"HBIN041751",4.50650939915184e-06
"HBIN040509",4.42627804364748e-06
"HBIN033777",4.40488898431999e-06
"HBIN006367",4.39417076677343e-06
"HBIN008225",4.39417076677343e-06
"HBIN040570",4.39417076677343e-06
"HBIN040573",4.39417076677343e-06
"HBIN047345",4.39417076677343e-06
"HBIN036432",4.37090276804189e-06
"HBIN002911",4.33633389218953e-06
"HBIN037940",4.33556088661928e-06
"HBIN040578",4.33373551992204e-06
"HBIN040575",4.32880101084579e-06
"HBIN047126",4.30163303483109e-06
"HBIN038606",4.27573570372023e-06
"HBIN035198",4.12988275073424e-06
"HBIN017285",4.01505593691451e-06
"HBIN035120",3.86398383809448e-06
"HBIN019980",3.71557238870395e-06
"HBIN028878",3.71557238870395e-06
"HBIN043445",3.57314523574639e-06
"HBIN017212",3.55621017285524e-06
"HBIN033218",3.54304129977659e-06
"HBIN024354",3.50340189941454e-06
"HBIN033245",3.38399276978895e-06
"HBIN029313",3.30222336712135e-06
"HBIN003599",3.29807417353915e-06
"HBIN033890",3.29161708207801e-06
"HBIN011869",3.26435811500585e-06
"HBIN021168",3.16757493293426e-06
"HBIN018110",3.16292094758063e-06
"HBIN029013",3.1298821523188e-06
"HBIN017298",3.11419533661993e-06
"HBIN002087",3.09567279186377e-06
"HBIN030053",3.03673767847584e-06
"HBIN047437",3.01070175123576e-06
"HBIN039451",3.00824878432787e-06
"HBIN022819",2.95110219625756e-06
"HBIN031330",2.94394329327468e-06
"HBIN036086",2.80473963359003e-06
"HBIN036819",2.79442697528761e-06
"HBIN030728",2.73975172623046e-06
"HBIN010378",2.72286307471521e-06
"HBIN017287",2.70819895136112e-06
"HBIN027045",2.7071564206934e-06
"HBIN042339",2.6265714832605e-06
"HBIN020014",2.53970175060706e-06
"HBIN023623",2.52499143762946e-06
"HBIN007288",2.51693900846585e-06
"HBIN036067",2.46912288580444e-06
"HBIN043446",2.46231070296994e-06
"HBIN017286",2.45531515135818e-06
"HBIN043654",2.45492730821748e-06
"HBIN037188",2.43230437031887e-06
"HBIN032583",2.42038684427157e-06
"HBIN047324",2.41720285104429e-06
"HBIN033198",2.39424657800243e-06
"HBIN022570",2.38856764660256e-06
"HBIN033383",2.38377708699123e-06
"HBIN018019",2.37713585326246e-06
"HBIN039396",2.2902746294869e-06
"HBIN021422",2.26522878509122e-06
"HBIN026440",2.24911444559011e-06
"HBIN011719",2.24641762707884e-06
"HBIN017978",2.23062543488456e-06
"HBIN024535",2.20841899267357e-06
"HBIN045966",2.20292482559798e-06
"HBIN017664",2.19569959092694e-06
"HBIN019921",2.17064328518013e-06
"HBIN037250",2.14384349990856e-06
"HBIN015651",2.11741763503288e-06
"HBIN018781",2.08282397183412e-06
"HBIN023732",2.05972213856768e-06
"HBIN040759",2.03951244660721e-06
"HBIN035214",2.03396168921719e-06
"HBIN015704",2.03092990471671e-06
"HBIN017343",2.029568418699e-06
"HBIN021801",2.01342065896585e-06
"HBIN030634",2.0102824768072e-06
"HBIN019919",2.00091110292371e-06
"HBIN047563",1.95989535933965e-06
"HBIN026465",1.95685028381109e-06
"HBIN019252",1.95489187272062e-06
"HBIN033265",1.93972504217558e-06
"HBIN043442",1.93950457512349e-06
"HBIN035798",1.91259195351239e-06
"HBIN014727",1.90401631193705e-06
"HBIN025344",1.8936583863967e-06
"HBIN015470",1.89281397681582e-06
"HBIN020253",1.89279701463069e-06
"HBIN042760",1.84587627609999e-06
"HBIN027450",1.84430579390415e-06
"HBIN048342",1.82773053986355e-06
"HBIN030497",1.82530522402082e-06
"HBIN016568",1.81855608844578e-06
"HBIN048362",1.81807397697636e-06
"HBIN012667",1.81735698536067e-06
"HBIN025274",1.8161576738922e-06
"HBIN021368",1.80823045043894e-06
"HBIN046497",1.80223237409043e-06
"HBIN043729",1.79411318804756e-06
"HBIN030819",1.79217738908752e-06
"HBIN034507",1.77878754178692e-06
"HBIN022407",1.77257346312933e-06
"HBIN033036",1.76607728342608e-06
"HBIN004459",1.76439529726006e-06
"HBIN037629",1.75976859610266e-06
"HBIN010468",1.74267973626093e-06
"HBIN040347",1.70893377099209e-06
"HBIN008360",1.70190599722491e-06
"HBIN015535",1.69494043647505e-06
"HBIN037281",1.68299769989128e-06
"HBIN015476",1.67666333251724e-06
"HBIN029840",1.67615590442308e-06
"HBIN021921",1.67248546445685e-06
"HBIN015702",1.67164416734994e-06
"HBIN032812",1.66801280370204e-06
"HBIN026379",1.65915098303144e-06
"HBIN036568",1.65792736459991e-06
"HBIN043727",1.65707944436996e-06
"HBIN034504",1.65306694064169e-06
"HBIN045047",1.63108118359662e-06
"HBIN038467",1.62112913948586e-06
"HBIN015447",1.60890031197319e-06
"HBIN015023",1.58457350264248e-06
"HBIN037160",1.57257099613223e-06
"HBIN034967",1.56603006224159e-06
"HBIN047561",1.56555282313778e-06
"HBIN015226",1.5636056491656e-06
"HBIN030806",1.54179637365949e-06
"HBIN031662",1.54070667880206e-06
"HBIN019189",1.52560368732246e-06
"HBIN015462",1.51220803290666e-06
"HBIN038629",1.49715139430303e-06
"HBIN006852",1.49588458173218e-06
"HBIN031378",1.48689360341014e-06
"HBIN047310",1.48234254580686e-06
"HBIN044842",1.48212789912217e-06
"HBIN020509",1.47412851916728e-06
"HBIN047323",1.4627446885227e-06
"HBIN014593",1.44515214179779e-06
"HBIN043728",1.42837266335832e-06
"HBIN015333",1.41951218254728e-06
"HBIN018397",1.41791783506325e-06
"HBIN015590",1.40737368992559e-06
"HBIN016068",1.38115344585371e-06
"HBIN036756",1.36864766447676e-06
"HBIN047311",1.36864766447676e-06
"HBIN047317",1.36864766447676e-06
"HBIN003207",1.36483497128649e-06
"HBIN044776",1.35254807913561e-06
"HBIN047316",1.35254807913561e-06
"HBIN000959",1.35175175022064e-06
"HBIN029443",1.34776411287124e-06
"HBIN025940",1.34265926637521e-06
"HBIN045972",1.33822879833334e-06
"HBIN022017",1.3319615230506e-06
"HBIN003993",1.33067389945894e-06
"HBIN003995",1.33067389945894e-06
"HBIN028184",1.321186271544e-06
"HBIN020876",1.31775070872903e-06
"HBIN028474",1.31318080592125e-06
"HBIN036736",1.31250607604123e-06
"HBIN031326",1.30821241762537e-06
"HBIN039299",1.30560760027723e-06
"HBIN037254",1.30195282741084e-06
"HBIN019909",1.29550471502653e-06
"HBIN021167",1.29271197221195e-06
"HBIN037796",1.28809233875176e-06
"HBIN040948",1.286381994293e-06
"HBIN037713",1.28428140692199e-06
"HBIN044062",1.27944113843674e-06
"HBIN044781",1.27374270527656e-06
"HBIN020162",1.27057382153799e-06
"HBIN018337",1.26758543894879e-06
"HBIN048842",1.26522805560492e-06
"HBIN030898",1.26386080485434e-06
"HBIN033432",1.25581665555488e-06
"HBIN038398",1.25454600082789e-06
"HBIN039458",1.24824261726472e-06
"HBIN048349",1.24457172703231e-06
"HBIN038462",1.22594674744161e-06
"HBIN016201",1.22272556589599e-06
"HBIN048353",1.20725454986823e-06
"HBIN016887",1.20662419098645e-06
"HBIN010093",1.20560591019961e-06
"HBIN034745",1.20253187230197e-06
"HBIN037213",1.19190450583607e-06
"HBIN020657",1.1861261779532e-06
"HBIN010673",1.17956634405116e-06
"HBIN047017",1.16867654310282e-06
"HBIN043605",1.16421848734297e-06
"HBIN002102",1.16390178499726e-06
"HBIN031102",1.16197214975853e-06
"HBIN021990",1.14993739200805e-06
"HBIN048935",1.14321504423469e-06
"HBIN036044",1.13239608962605e-06
"HBIN046494",1.13048923215205e-06
"HBIN040257",1.1248121048629e-06
"HBIN023190",1.09777958159935e-06
"HBIN015469",1.09711583379471e-06
"HBIN016282",1.09083146573726e-06
"HBIN029328",1.08952502293729e-06
"HBIN012857",1.08350563902278e-06
"HBIN026019",1.08136025595496e-06
"HBIN033428",1.07676724484883e-06
"HBIN033170",1.07115806236644e-06
"HBIN043688",1.05885416722936e-06
"HBIN009603",1.05678227392174e-06
"HBIN027563",1.04961699525583e-06
"HBIN041914",1.04961699525583e-06
"HBIN015448",1.03831633990614e-06
"HBIN041428",1.03402564163462e-06
"HBIN002259",1.0331829389242e-06
"HBIN035378",1.03001940658328e-06
"HBIN043724",1.01271740411894e-06
"HBIN029444",1.01213107803175e-06
"HBIN021904",1.00842978606063e-06
"HBIN037195",1.00804078225326e-06
"HBIN032850",9.90691325605694e-07
"HBIN035224",9.88001293502693e-07
"HBIN013503",9.85367964860705e-07
"HBIN019507",9.84067777105729e-07
"HBIN026881",9.821105646251e-07
"HBIN043742",9.74747224798012e-07
"HBIN045937",9.59752019926758e-07
"HBIN030734",9.42846083475688e-07
"HBIN024875",9.40178610779777e-07
"HBIN019062",9.36628184929053e-07
"HBIN033037",9.36248182807675e-07
"HBIN023630",9.31934049031473e-07
"HBIN035297",9.31791463581668e-07
"HBIN043549",9.1793139032207e-07
"HBIN019239",9.13636449387169e-07
"HBIN019199",9.0904923872851e-07
"HBIN012338",9.08847433205287e-07
"HBIN008822",8.98476041430125e-07
"HBIN004555",8.96157795288208e-07
"HBIN034783",8.96157795288208e-07
"HBIN001584",8.91659709999813e-07
"HBIN005325",8.91344444260118e-07
"HBIN003305",8.87968655569089e-07
"HBIN047718",8.87855299767213e-07
"HBIN013157",8.84260280097939e-07
"HBIN014139",8.82957094569615e-07
"HBIN026062",8.7840536517628e-07
"HBIN028522",8.71082077080202e-07
"HBIN031367",8.71082077080202e-07
"HBIN035376",8.71082077080202e-07
"HBIN038486",8.71082077080202e-07
"HBIN031539",8.68429256437358e-07
"HBIN020955",8.66885526390184e-07
"HBIN039000",8.65694616776826e-07
"HBIN048749",8.61789801886543e-07
"HBIN035142",8.59027690123102e-07
"HBIN018033",8.55288784064793e-07
"HBIN025885",8.53206403574972e-07
"HBIN031661",8.50234400013936e-07
"HBIN037630",8.39884927268767e-07
"HBIN019826",8.36831648281523e-07
"HBIN017806",8.35757991688352e-07
"HBIN019493",8.28522531049853e-07
"HBIN022822",8.25364747060631e-07
"HBIN007446",8.2119996674134e-07
"HBIN015949",8.2119996674134e-07
"HBIN024384",8.2119996674134e-07
"HBIN034524",8.2119996674134e-07
"HBIN047260",8.2119996674134e-07
"HBIN043735",8.11780958230068e-07
"HBIN041379",8.07125046272344e-07
"HBIN013837",8.03505488881301e-07
"HBIN029101",8.03042704262405e-07
"HBIN037795",8.03042704262405e-07
"HBIN039070",7.9995574573905e-07
"HBIN025934",7.88591639146092e-07
"HBIN032903",7.87577581412233e-07
"HBIN041273",7.86400827977559e-07
"HBIN043309",7.84734700851626e-07
"HBIN048368",7.82654120246199e-07
"HBIN045816",7.79824231548985e-07
"HBIN025903",7.72519985707562e-07
"HBIN003176",7.66430173608797e-07
"HBIN038494",7.62479031468333e-07
"HBIN039004",7.62350783268775e-07
"HBIN045975",7.58721731032822e-07
"HBIN032807",7.58123675561718e-07
"HBIN015525",7.493788293685e-07
"HBIN032576",7.45724882097827e-07
"HBIN011726",7.32439608769084e-07
"HBIN020915",7.27908666622445e-07
"HBIN028902",7.26921843975657e-07
"HBIN041268",7.26921843975657e-07
"HBIN043725",7.25206290981781e-07
"HBIN035603",7.14079924489733e-07
"HBIN027547",7.10006881015169e-07
"HBIN038604",7.09240366672012e-07
"HBIN048365",7.0832100519828e-07
"HBIN037721",7.08190757430613e-07
"HBIN035329",6.98756207093317e-07
"HBIN002818",6.98189328748214e-07
"HBIN030534",6.97528795708555e-07
"HBIN003326",6.96892201284259e-07
"HBIN034599",6.90072150163028e-07
"HBIN035298",6.81010409068757e-07
"HBIN032577",6.67022293170989e-07
"HBIN001240",6.64059683053135e-07
"HBIN026276",6.61552088048019e-07
"HBIN019449",6.54387545085751e-07
"HBIN038605",6.4891279903158e-07
"HBIN035105",6.46444660251378e-07
"HBIN020008",6.45447388400809e-07
"HBIN039419",6.45033336138094e-07
"HBIN016069",6.43946625459934e-07
"HBIN018266",6.38529288413087e-07
"HBIN005687",6.38309313618407e-07
"HBIN046738",6.37430426398106e-07
"HBIN019825",6.36105479540185e-07
"HBIN004821",6.33755022334299e-07
"HBIN035356",6.32466794712568e-07
"HBIN018434",6.30986749309894e-07
"HBIN048186",6.26973926085213e-07
"HBIN017775",6.26432458025786e-07
"HBIN045118",6.26432458025786e-07
"HBIN013721",6.19688302301777e-07
"HBIN025968",6.01541823508031e-07
"HBIN038992",5.93570222177719e-07
"HBIN044475",5.86246784184806e-07
"HBIN031538",5.67568987992007e-07
"HBIN019765",5.58500649510985e-07
"HBIN026279",5.53290784592815e-07
"HBIN034389",5.52639045528284e-07
"HBIN030800",5.4049095413377e-07
"HBIN027568",5.35819641965023e-07
"HBIN003335",5.34718551289802e-07
"HBIN016955",5.32929874354151e-07
"HBIN031540",5.24972682621756e-07
"HBIN031535",5.22163071312228e-07
"HBIN031536",5.22163071312228e-07
"HBIN001117",5.16830289012996e-07
"HBIN042020",5.13954817981566e-07
"HBIN022755",5.12534281060056e-07
"HBIN019528",4.9858269029053e-07
"HBIN043737",4.97678406759661e-07
"HBIN013422",4.88100142948133e-07
"HBIN018232",4.77659858885266e-07
"HBIN043732",4.70618109955919e-07
"HBIN002561",4.59645452490806e-07
"HBIN046825",4.5539644888609e-07
"HBIN014748",4.48447568271155e-07
"HBIN042691",4.47642494145506e-07
"HBIN048329",4.46906143556657e-07
"HBIN010903",4.43817059981496e-07
"HBIN022226",4.39296863544935e-07
"HBIN042875",4.39296863544935e-07
"HBIN045146",4.33833805989604e-07
"HBIN043731",4.29752725990034e-07
"HBIN039185",4.25700235558191e-07
"HBIN016891",4.22452980069023e-07
"HBIN042015",4.20620757124256e-07
"HBIN006344",4.15417922825854e-07
"HBIN001587",3.91500905709979e-07
"HBIN014990",3.87353486287566e-07
"HBIN014997",3.87353486287566e-07
"HBIN019914",3.87353486287566e-07
"HBIN023837",3.87353486287566e-07
"HBIN031541",3.87353486287566e-07
"HBIN005949",3.84680854588748e-07
"HBIN037816",3.84680854588748e-07
"HBIN046656",3.82886064297572e-07
"HBIN012725",3.77322884577695e-07
"HBIN006026",3.70923272790368e-07
"HBIN035442",3.70923272790368e-07
"HBIN035817",3.6942743656588e-07
"HBIN022202",3.68837120286462e-07
"HBIN025965",3.66862768750355e-07
"HBIN027425",3.58806518576592e-07
"HBIN017348",3.56541010265875e-07
"HBIN029092",3.53016156184302e-07
"HBIN008401",3.21041162451506e-07
"HBIN011889",3.21041162451506e-07
"HBIN015941",3.04928836136616e-07
