"NodeNames","Score"
"HBIN034423",0.0612022259286714
"HERB004609",0.0129995737529572
"HBIN019691",0.00797496077761621
"HBIN046831",0.00773064240054903
"HBIN042172",0.00402131557191452
"HBIN014685",0.00395125505246663
"HBIN020984",0.00266856265632495
"HBIN014693",0.00230155516783551
"HBIN027747",0.00190778015322992
"HERB001749",0.00133516991169991
"HBIN034357",0.0008132545485259
"HBIN045073",0.000690431456789957
"HBIN042111",0.000600406020423472
"HERB001210",0.00049020086141695
"HBIN014399",0.000430629098243281
"HBIN021985",0.000395344487088175
"HBIN003948",0.000344832211316907
"HERB000309",0.000344358780024995
"HBIN016571",0.000268633697920925
"HBIN021188",0.000267773903595484
"HERB000267",0.000255941728855875
"HBIN008361",0.00025185428582701
"HBIN027764",0.000235310806863795
"HBIN040811",0.000222785376368551
"HERB000887",0.0002131851053197
"HBIN033339",0.000209311422224294
"HBIN041903",0.000199986975959938
"HBIN030896",0.000185027668785431
"HBIN020406",0.000166741199129945
"HBIN028550",0.000164693532337521
"HBIN028076",0.000158282187215662
"HBIN024936",0.000142314590253548
"HBIN023366",0.000136572167880299
"HBIN042307",0.000135141951004646
"HBIN037187",0.000132631694154466
"HBIN039199",0.000131124311497171
"HBIN002095",0.000115072894557837
"HBIN036162",0.000114805501217275
"HBIN026662",0.000108795082650107
"HBIN024973",0.000108722710951401
"HBIN038026",0.000108575471773234
"HBIN027746",0.000100957060167829
"HBIN034596",9.51296557241569e-05
"HBIN039001",9.51296557241569e-05
"HBIN017056",9.45594570323171e-05
"HBIN035379",9.1215799201431e-05
"HBIN045062",8.2435808516692e-05
"HBIN038749",7.86810363474471e-05
"HBIN023972",7.69423887307315e-05
"HBIN025920",7.62954173538442e-05
"HBIN041332",7.60092595262779e-05
"HBIN020511",7.41716362645516e-05
"HBIN040797",6.98567702539172e-05
"HBIN046103",6.94549866748115e-05
"HBIN025288",6.89676005398393e-05
"HBIN028048",6.04203152257646e-05
"HBIN034569",6.02271666342665e-05
"HBIN025287",6.01376737284507e-05
"HERB005118",5.70660304026085e-05
"HBIN031753",5.66882403054594e-05
"HBIN016087",5.63890258668607e-05
"HBIN019502",5.5004137461493e-05
"HBIN019146",5.20567304250332e-05
"HERB006990",5.12297905990299e-05
"HBIN019786",5.02482200480773e-05
"HBIN039003",4.99155019188975e-05
"HBIN042852",4.87664408507492e-05
"HBIN046387",4.62478218472895e-05
"HBIN029149",4.58954240899514e-05
"HBIN018094",4.56364849544633e-05
"HBIN038680",4.50244370700094e-05
"HBIN018278",4.1112059320191e-05
"HBIN018951",4.0593441293946e-05
"HBIN028546",3.99011179924852e-05
"HBIN015117",3.71567230469237e-05
"HBIN014684",3.69090532288378e-05
"HBIN038627",3.64895129980035e-05
"HBIN029074",3.61649424999564e-05
"HBIN003405",3.61433336804754e-05
"HBIN027745",3.52795133215238e-05
"HBIN018535",3.41562494173436e-05
"HBIN029260",3.37706887827126e-05
"HBIN030133",3.25386203328379e-05
"HBIN026829",3.25043154862864e-05
"HBIN036907",3.22247893920996e-05
"HBIN027751",3.21306866545214e-05
"HBIN044918",3.20272366071791e-05
"HBIN035597",3.17176855431068e-05
"HBIN037485",3.0938560380186e-05
"HBIN045071",3.07449417417252e-05
"HBIN018263",3.05302832787905e-05
"HBIN022815",2.98827187445773e-05
"HBIN047579",2.96356489924687e-05
"HBIN015547",2.94835623645378e-05
"HBIN035353",2.94778917046656e-05
"HBIN018012",2.93805292609297e-05
"HBIN045672",2.9182435389187e-05
"HBIN016080",2.89134124621779e-05
"HBIN026800",2.87425968756662e-05
"HBIN027809",2.86411432169121e-05
"HBIN023204",2.81545610141074e-05
"HBIN014104",2.811425393047e-05
"HBIN039150",2.80120371186093e-05
"HBIN018148",2.80086433423732e-05
"HBIN015613",2.78365208210222e-05
"HBIN047030",2.77063336005535e-05
"HBIN015668",2.76941495381841e-05
"HBIN046033",2.7685315196723e-05
"HBIN022771",2.75783129111509e-05
"HBIN015210",2.74769982631354e-05
"HBIN003510",2.74694608930469e-05
"HBIN003457",2.74684126417885e-05
"HBIN038739",2.74011125013256e-05
"HBIN038740",2.74011125013256e-05
"HBIN017987",2.73644201125676e-05
"HBIN010095",2.73579512485004e-05
"HBIN034311",2.73569388663737e-05
"HBIN036777",2.73154064573513e-05
"HBIN046736",2.73090035390457e-05
"HBIN019475",2.72710557343577e-05
"HBIN015424",2.71119699402284e-05
"HBIN041032",2.70585615347625e-05
"HBIN007666",2.68671250280412e-05
"HBIN024976",2.68185367079627e-05
"HBIN033330",2.68068521516699e-05
"HBIN017200",2.68033304821426e-05
"HBIN027762",2.67617409051453e-05
"HBIN037562",2.67427391050115e-05
"HBIN015672",2.67336441549299e-05
"HBIN015533",2.6652943967103e-05
"HBIN027158",2.66473133329526e-05
"HBIN035296",2.66336518166962e-05
"HBIN036591",2.66322194359826e-05
"HBIN007703",2.65829030954583e-05
"HBIN027810",2.65756854624295e-05
"HBIN047338",2.64472783404317e-05
"HBIN034752",2.64443883064091e-05
"HBIN045820",2.64414964108478e-05
"HBIN028275",2.6403834534771e-05
"HBIN037220",2.63889895622514e-05
"HBIN035417",2.63522251840077e-05
"HBIN009289",2.63427371087741e-05
"HBIN034358",2.6289835964523e-05
"HBIN018469",2.62718041643882e-05
"HBIN048744",2.62576253508806e-05
"HBIN036645",2.62573999931927e-05
"HBIN024112",2.62466748103271e-05
"HBIN029055",2.62443690397766e-05
"HBIN035354",2.62106426500574e-05
"HBIN038752",2.62030948907688e-05
"HBIN018223",2.61858883214904e-05
