"NodeNames","Score"
"HBIN027751",1.73714755665911e-05
"HBIN032754",1.6662135270667e-05
"HBIN015368",1.58196509405158e-05
"HBIN038680",1.52007442765623e-05
"HBIN038739",1.51433798033618e-05
"HBIN038740",1.51433798033618e-05
"HBIN037485",1.29950818400801e-05
"HBIN027030",1.17369727863446e-05
"HBIN023366",1.09473030154415e-05
"HBIN042307",1.08544217331597e-05
"HBIN014684",1.02254904253803e-05
"HBIN047005",9.77492990940882e-06
"HBIN042501",9.1486815622928e-06
"HBIN044918",8.59628676798145e-06
"HBIN045071",8.38718412259576e-06
"HBIN018952",8.12726727835772e-06
"HBIN037940",7.70574411234088e-06
"HBIN043445",7.60991818742632e-06
"HBIN044152",7.46705189734107e-06
"HBIN044730",7.03901994993819e-06
"HBIN019948",6.78670983518659e-06
"HBIN026800",6.51284188306511e-06
"HBIN031406",6.32826517056663e-06
"HBIN016568",6.19820481281618e-06
"HBIN038485",5.92568651506549e-06
"HBIN039072",5.90175277081647e-06
"HBIN021168",5.78554513583727e-06
"HBIN036176",5.68775832587099e-06
"HBIN011869",5.56798110496004e-06
"HBIN019475",5.46557785495275e-06
"HBIN025611",5.43924452687339e-06
"HBIN039372",5.34527418012139e-06
"HBIN020643",5.33357156912054e-06
"HBIN047030",5.25458695874706e-06
"HBIN032842",5.21335930738156e-06
"HBIN008383",5.17300120077917e-06
"HBIN015580",5.14705727321201e-06
"HBIN020253",5.10807285882131e-06
"HBIN040358",5.03169255180801e-06
"HBIN022819",4.94129585920385e-06
"HBIN029013",4.93720312556513e-06
"HBIN042339",4.91973605220825e-06
"HBIN035353",4.87515911630327e-06
"HBIN043446",4.78729118517993e-06
"HBIN015651",4.72741281130403e-06
"HBIN018012",4.60741588929722e-06
"HBIN026465",4.53930016195992e-06
"HBIN028530",4.51029777304259e-06
"HBIN016087",4.48437119538338e-06
"HBIN038752",4.33789972015607e-06
"HBIN018535",4.32011418410528e-06
"HBIN026019",4.31403687313926e-06
"HBIN021904",4.28612935833025e-06
"HBIN015668",4.27422680328204e-06
"HBIN030728",4.2417724608943e-06
"HBIN046960",4.22011857158666e-06
"HBIN033733",4.18907696576713e-06
"HBIN015702",4.1550705449034e-06
"HBIN015462",4.14604150321858e-06
"HBIN022017",4.10476645988092e-06
"HBIN037250",4.09459776269841e-06
"HBIN037213",4.05167180177667e-06
"HBIN021368",4.01214469835844e-06
"HBIN018263",3.88405852851006e-06
"HBIN015724",3.87573404035526e-06
"HBIN013399",3.86550013093111e-06
"HBIN047563",3.85091566380718e-06
"HBIN040347",3.84793066484391e-06
"HBIN029074",3.82851581886618e-06
"HBIN046033",3.68764804102895e-06
"HBIN017664",3.66873918248555e-06
"HBIN033170",3.61472904099639e-06
"HBIN036067",3.60775457544081e-06
"HBIN019502",3.57334298301208e-06
"HBIN033245",3.56449623567593e-06
"HBIN003405",3.55136512911517e-06
"HBIN037281",3.53788058346524e-06
"HBIN041903",3.53381838013484e-06
"HBIN017987",3.50565217403037e-06
"HBIN026379",3.49799879700714e-06
"HBIN041639",3.44693623282469e-06
"HBIN012667",3.44060953249025e-06
"HBIN024310",3.43705551014465e-06
"HBIN038749",3.4037521166731e-06
"HBIN022407",3.35975767941545e-06
"HBIN028275",3.31135294951018e-06
"HBIN027745",3.28342887930531e-06
"HBIN046736",3.27917041119435e-06
"HBIN045937",3.22204676211281e-06
"HBIN043729",3.21353938277826e-06
"HBIN003599",3.17542695215762e-06
"HBIN024976",3.10199215555852e-06
"HBIN020789",3.07512304890406e-06
"HBIN018017",3.07125472053834e-06
"HBIN022771",3.0536358650641e-06
"HBIN041334",3.04214477255439e-06
"HBIN011726",3.02320180825157e-06
"HBIN027158",3.0202635402336e-06
"HBIN027762",2.98258718287954e-06
"HBIN008784",2.95274534080579e-06
"HBIN042760",2.95123399645273e-06
"HBIN047561",2.94773122816615e-06
"HBIN003510",2.93897964569925e-06
"HBIN041032",2.92663515087841e-06
"HBIN021307",2.89578014698207e-06
"HERB000604",2.8947736589078e-06
"HBIN048460",2.89198775129921e-06
"HBIN033315",2.88896058534796e-06
"HBIN029260",2.87585469959264e-06
"HBIN015533",2.871112528914e-06
"HBIN020962",2.85228515646298e-06
"HBIN020657",2.84780829334321e-06
"HBIN001614",2.84727751007527e-06
"HBIN028048",2.83233669992044e-06
"HBIN017992",2.78164538677057e-06
"HBIN017968",2.77880183321613e-06
"HBIN026440",2.76078928223737e-06
"HBIN005451",2.75292112164581e-06
"HBIN028535",2.74985279260215e-06
"HBIN021902",2.74901718848412e-06
"HBIN003305",2.73822183401126e-06
"HBIN005911",2.73160629451394e-06
"HBIN039895",2.72478493025765e-06
"HBIN040304",2.71673719406219e-06
"HBIN003457",2.71444109662466e-06
"HBIN023608",2.7080008340649e-06
"HBIN025610",2.68732745677361e-06
"HBIN037629",2.68196752003918e-06
"HBIN047017",2.67180853151978e-06
"HBIN026855",2.66797115304354e-06
"HBIN033895",2.65244039592273e-06
"HBIN024930",2.64750791615896e-06
"HBIN039995",2.64471560230784e-06
"HBIN026468",2.63106540941049e-06
"HBIN015547",2.60824123665251e-06
"HBIN015535",2.59495842104283e-06
"HBIN040587",2.59162804809585e-06
"HBIN042875",2.58699393383479e-06
"HBIN048842",2.58154732656988e-06
"HBIN036050",2.56746690609026e-06
"HBIN030745",2.5668725675879e-06
"HBIN030753",2.56679788262576e-06
"HBIN023204",2.56411596037437e-06
"HBIN005801",2.55213511774085e-06
"HBIN010106",2.54977608955861e-06
"HBIN012962",2.54576467151762e-06
"HBIN005113",2.51062109832423e-06
"HBIN018148",2.50555795029243e-06
"HBIN021921",2.48106783753165e-06
"HBIN015613",2.47681997229506e-06
"HBIN020827",2.47079422126581e-06
"HBIN023190",2.46576942539497e-06
"HBIN008360",2.4589407554111e-06
"HBIN001903",2.45531393920098e-06
"HBIN015672",2.45146730594613e-06
"HBIN009836",2.41951857424617e-06
"HBIN036044",2.4157570421486e-06
"HBIN023522",2.40772081989599e-06
"HBIN023588",2.397834422026e-06
"HBIN006852",2.39094838978609e-06
"HBIN013503",2.38194601938239e-06
"HBIN001951",2.38157648755156e-06
"HBIN015955",2.38157648755156e-06
"HBIN026390",2.37980505360819e-06
"HBIN022494",2.36664121292625e-06
"HBIN018223",2.35764561965821e-06
"HBIN033267",2.34851903208132e-06
"HBIN039150",2.34597061474235e-06
"HBIN036185",2.34560702367148e-06
"HBIN036053",2.34471760690717e-06
"HBIN018341",2.32368405617223e-06
"HBIN019825",2.31151197724169e-06
"HBIN018469",2.30717990850413e-06
"HBIN010328",2.30423953508237e-06
"HBIN044475",2.30356315996044e-06
"HBIN043727",2.30222134575784e-06
"HBIN025336",2.29708821197186e-06
"HBIN018266",2.28958695255683e-06
"HBIN047037",2.26500057556256e-06
"HBIN001948",2.26321905366106e-06
"HBIN019224",2.23882767590037e-06
"HBIN028528",2.23882767590037e-06
"HBIN028529",2.23088888666576e-06
"HBIN041604",2.23088888666576e-06
"HBIN036159",2.22764223479465e-06
"HBIN027798",2.22215959651993e-06
"HBIN036819",2.21898282995377e-06
"HBIN016516",2.20796116474937e-06
"HBIN015704",2.20314468259623e-06
"HBIN003487",2.20248194047455e-06
"HBIN037220",2.20248194047455e-06
"HBIN040932",2.20248194047455e-06
"HBIN037562",2.19266375979606e-06
"HBIN027567",2.18486190912278e-06
"HBIN037713",2.17554027526344e-06
"HBIN026420",2.16839607155923e-06
"HBIN033036",2.1661060839259e-06
"HBIN033218",2.16206177149855e-06
"HBIN043061",2.15551154378954e-06
"HBIN017938",2.15042201285086e-06
"HBIN015211",2.14813050467165e-06
"HBIN018033",2.14042740129611e-06
"HBIN002102",2.13601819120581e-06
"HBIN019226",2.11845898509789e-06
"HBIN009501",2.11640807399036e-06
"HBIN048349",2.10961571943912e-06
"HBIN019336",2.10958449027747e-06
"HBIN018183",2.10619810680115e-06
"HBIN018019",2.10104078569279e-06
"HBIN022145",2.09376181172218e-06
"HBIN016201",2.09167970026585e-06
"HBIN048353",2.09024487727902e-06
"HBIN027568",2.08968683564266e-06
"HBIN014593",2.08927849072309e-06
"HBIN042055",2.08712045219205e-06
"HBIN015333",2.08621818028454e-06
"HBIN021990",2.08272183623211e-06
"HBIN038919",2.07122675168302e-06
"HBIN034083",2.06831955307857e-06
"HBIN015469",2.06739200624833e-06
"HBIN045816",2.06085308498983e-06
"HBIN004200",2.0598101263655e-06
"HBIN025465",2.04898013324708e-06
"HBIN015210",2.04805328630392e-06
"HBIN033516",2.04554551420824e-06
"HBIN034311",2.04204365851838e-06
"HBIN020921",2.04185331954563e-06
"HBIN019252",2.03335768024557e-06
"HBIN015667",2.02688453562041e-06
"HBIN029328",2.02522617598261e-06
"HBIN021765",2.02172757799173e-06
"HBIN015424",2.02132210955628e-06
"HBIN038754",2.01499655715831e-06
"HBIN027810",1.9989110980005e-06
"HBIN023368",1.99513413846007e-06
"HBIN018337",1.98907496104939e-06
"HBIN002263",1.98245643371996e-06
"HBIN022755",1.98025594250424e-06
"HBIN040959",1.97914882401035e-06
"HBIN015476",1.97812009861938e-06
"HBIN030819",1.97399960619733e-06
"HBIN024340",1.97344143122149e-06
"HBIN040834",1.97164922158204e-06
"HBIN034752",1.96935037847465e-06
"HBIN018221",1.95681594636174e-06
"HBIN003464",1.94964575504323e-06
"HBIN011521",1.93936443802088e-06
"HBIN035258",1.93936443802088e-06
"HBIN036008",1.93936443802088e-06
"HBIN015633",1.93747722641733e-06
"HBIN002161",1.93191564738305e-06
"HBIN029840",1.92793010331919e-06
"HBIN038398",1.91862910660308e-06
"HBIN002331",1.9138923224106e-06
"HBIN027796",1.91275269172436e-06
"HBIN018110",1.90988690183008e-06
"HBIN043728",1.89506277350809e-06
"HBIN030879",1.89108530282953e-06
"HBIN028531",1.8866829779656e-06
"HBIN043442",1.88603331465109e-06
"HBIN027794",1.88228783138578e-06
"HBIN027799",1.88228783138578e-06
"HBIN027539",1.88004558947066e-06
"HBIN024357",1.87599404223528e-06
"HBIN046494",1.71062749269876e-06
"HBIN043605",1.70706129763522e-06
"HBIN029443",1.7038496295367e-06
"HBIN015448",1.69273840471793e-06
"HBIN043549",1.63264631723462e-06
"HBIN012857",1.62554695653165e-06
"HBIN030634",1.61927553553901e-06
"HBIN018241",1.60185001761092e-06
"HBIN032850",1.58541408381974e-06
"HBIN033198",1.58346871287397e-06
"HBIN020014",1.58196906438436e-06
"HBIN035798",1.58077655747363e-06
"HBIN030734",1.56598167172547e-06
"HBIN037094",1.54896610385575e-06
"HBIN021167",1.53908627706329e-06
"HBIN019507",1.52587202089286e-06
"HBIN007957",1.52398640528906e-06
"HBIN012338",1.509570420243e-06
"HBIN040523",1.50340023045521e-06
"HBIN020876",1.5021915978321e-06
"HBIN032812",1.49037668030063e-06
"HBIN018688",1.48710166404665e-06
"HBIN028522",1.48583655371877e-06
"HBIN031367",1.48583655371877e-06
"HBIN035376",1.48583655371877e-06
"HBIN038486",1.48583655371877e-06
"HBIN010673",1.48523907271842e-06
"HBIN019062",1.47592963924633e-06
"HBIN020955",1.45166455855406e-06
"HBIN039000",1.44523812496024e-06
"HBIN004555",1.43599011310408e-06
"HBIN034783",1.43599011310408e-06
"HBIN025885",1.43060679075881e-06
"HBIN001584",1.42236911299555e-06
"HBIN048749",1.40434578802309e-06
"HBIN007446",1.39515976855055e-06
"HBIN015949",1.39515976855055e-06
"HBIN024384",1.39515976855055e-06
"HBIN034524",1.39515976855055e-06
"HBIN047260",1.39515976855055e-06
"HBIN019493",1.39423292160739e-06
"HBIN018771",1.33057118363983e-06
"HBIN046008",1.32539335343632e-06
"HBIN011919",1.20607081993861e-06
"HBIN044636",1.08637089697881e-06
"HBIN016887",1.07634161704075e-06
"HBIN021769",1.07138057169626e-06
"HBIN032807",1.06502575035248e-06
"HBIN037630",1.06178859055008e-06
"HBIN037796",1.05066277581422e-06
"HBIN019208",1.04934338813059e-06
"HBIN019699",1.04431443398289e-06
"HBIN024321",1.02845784842486e-06
"HBIN046493",1.00650104479151e-06
"HBIN018231",9.87162324847093e-07
"HBIN039735",9.57761560076374e-07
"HBIN046820",9.47377938857627e-07
"HBIN015804",9.29354613885171e-07
"HBIN033277",9.29354613885171e-07
"HBIN046490",9.15338336999653e-07
"HBIN022943",8.96244245542825e-07
"HBIN008486",8.93196295840389e-07
"HBIN000460",8.85521048195056e-07
"HBIN042691",8.63354983480967e-07
"HBIN002255",8.45331658508511e-07
"HBIN014394",8.45331658508511e-07
"HBIN018743",8.30635289839417e-07
"HBIN047577",8.22652211357781e-07
"HBIN025445",8.17438145038046e-07
"HBIN003176",8.11246129640879e-07
"HBIN015365",7.93976056319405e-07
"HBIN012772",7.93737337636839e-07
"HBIN025368",7.74925959714535e-07
"HBIN010592",7.58973918095537e-07
"HBIN033428",7.43383542337837e-07
"HBIN024786",7.36399595147287e-07
"HBIN040296",7.34418489086615e-07
"HBIN025813",7.24044822393425e-07
"HBIN036188",7.09994720339555e-07
"HBIN003149",6.93446455876499e-07
"HBIN014078",6.66237111431502e-07
"HBIN020875",6.66237111431502e-07
"HBIN031070",6.66237111431502e-07
"HBIN016560",6.47013642851426e-07
"HBIN042679",6.29691601864529e-07
"HBIN034630",6.28331642933339e-07
"HBIN046839",6.07845109824444e-07
"HBIN022698",6.06918262881279e-07
"HBIN035296",5.89015100747268e-07
"HBIN014579",3.17302220166226e-07
"HBIN017663",2.00174614817587e-07
"HBIN030174",1.48784658369457e-07
"HBIN048481",1.07816353998201e-07
