Herb_id,Ingredient_id
HERB004004,HBIN027746
HERB004004,HBIN027747
HERB004004,HBIN027751
HERB004004,HBIN027762
HERB004004,HBIN027764
HERB004004,HBIN027794
HERB004004,HBIN027796
HERB004004,HBIN027798
HERB004004,HBIN027799
HERB004004,HBIN027810
HERB004004,HBIN028048
HERB004004,HBIN028275
HERB004004,HBIN028528
HERB004004,HBIN028529
HERB004004,HBIN028530
HERB004004,HBIN028531
HERB004004,HBIN028535
HERB004004,HBIN029013
HERB004004,HBIN029074
HERB004004,HBIN029260
HERB004004,HBIN030745
HERB004004,HBIN030753
HERB004004,HBIN030879
HERB004004,HBIN031753
HERB004004,HBIN032842
HERB004004,HBIN033315
HERB004004,HBIN033516
HERB004004,HBIN033751
HERB004004,HBIN033895
HERB004004,HBIN034083
HERB004004,HBIN034311
HERB004004,HBIN034357
HERB004004,HBIN034423
HERB004004,HBIN034596
HERB004004,HBIN034752
HERB004004,HBIN035106
HERB004004,HBIN035258
HERB004004,HBIN035353
HERB004004,HBIN036008
HERB004004,HBIN036044
HERB004004,HBIN036050
HERB004004,HBIN036053
HERB004004,HBIN036067
HERB004004,HBIN036176
HERB004004,HBIN036185
HERB004004,HBIN036795
HERB004004,HBIN036907
HERB004004,HBIN037187
HERB004004,HBIN037220
HERB004004,HBIN037281
HERB004004,HBIN037485
HERB004004,HBIN037562
HERB004004,HBIN038485
HERB004004,HBIN038680
HERB004004,HBIN038739
HERB004004,HBIN038740
HERB004004,HBIN038749
HERB004004,HBIN038752
HERB004004,HBIN038754
HERB004004,HBIN038919
HERB004004,HBIN039001
HERB004004,HBIN039072
HERB004004,HBIN039372
HERB004004,HBIN039895
HERB004004,HBIN039995
HERB004004,HBIN040304
HERB004004,HBIN040347
HERB004004,HBIN040587
HERB004004,HBIN040834
HERB004004,HBIN040932
HERB004004,HBIN040959
HERB004004,HBIN041032
HERB004004,HBIN041332
HERB004004,HBIN041334
HERB004004,HBIN041495
HERB004004,HBIN041604
HERB004004,HBIN041639
HERB004004,HBIN041903
HERB004004,HBIN042055
HERB004004,HBIN042172
HERB004004,HBIN042307
HERB004004,HBIN042501
HERB004004,HBIN042852
HERB004004,HBIN042875
HERB004004,HBIN043061
HERB004004,HBIN044475
HERB004004,HBIN044918
HERB004004,HBIN045028
HERB004004,HBIN045062
HERB004004,HBIN045071
HERB004004,HBIN045073
HERB004004,HBIN045816
HERB004004,HBIN045937
HERB004004,HBIN046033
HERB004004,HBIN046736
HERB004004,HBIN047030
HERB004004,HBIN047037
HERB004004,HBIN047579
HERB004004,HBIN048460
HERB004004,HBIN048842
HERB004201,HBIN015934
HERB004201,HBIN017709
HERB004201,HBIN017715
HERB004201,HBIN017716
HERB004201,HBIN017717
HERB004201,HBIN020280
HERB004201,HBIN020282
HERB004201,HBIN020406
HERB004201,HBIN021150
HERB004201,HBIN023356
HERB004201,HBIN023358
HERB004201,HBIN025553
HERB004201,HBIN027403
HERB004201,HBIN030282
HERB004201,HBIN030301
HERB004201,HBIN030311
HERB004201,HBIN030826
HERB004201,HBIN034394
HERB004201,HBIN034395
HERB004201,HBIN035169
HERB004201,HBIN036231
HERB004201,HBIN037940
HERB004201,HBIN042162
HERB004201,HBIN045833
HERB004201,HBIN047613
HERB004719,HBIN000460
HERB004719,HBIN002255
HERB004719,HBIN003149
HERB004719,HBIN003176
HERB004719,HBIN004074
HERB004719,HBIN007957
HERB004719,HBIN008486
HERB004719,HBIN010592
HERB004719,HBIN011726
HERB004719,HBIN011919
HERB004719,HBIN012772
HERB004719,HBIN013503
HERB004719,HBIN014078
HERB004719,HBIN014394
HERB004719,HBIN015365
HERB004719,HBIN015368
HERB004719,HBIN015580
HERB004719,HBIN015651
HERB004719,HBIN015704
HERB004719,HBIN015804
HERB004719,HBIN016560
HERB004719,HBIN016568
HERB004719,HBIN016887
HERB004719,HBIN018012
HERB004719,HBIN018231
HERB004719,HBIN018241
HERB004719,HBIN018278
HERB004719,HBIN018688
HERB004719,HBIN018743
HERB004719,HBIN018771
HERB004719,HBIN019208
HERB004719,HBIN019699
HERB004719,HBIN020253
HERB004719,HBIN020643
HERB004719,HBIN020789
HERB004719,HBIN020827
HERB004719,HBIN020875
HERB004719,HBIN020921
HERB004719,HBIN021904
HERB004719,HBIN022577
HERB004719,HBIN022698
HERB004719,HBIN022819
HERB004719,HBIN022943
HERB004719,HBIN024310
HERB004719,HBIN024321
HERB004719,HBIN025368
HERB004719,HBIN025445
HERB004719,HBIN025813
HERB004719,HBIN026019
HERB004719,HBIN027030
HERB004719,HBIN029013
HERB004719,HBIN029260
HERB004719,HBIN031070
HERB004719,HBIN031753
HERB004719,HBIN032754
HERB004719,HBIN032807
HERB004719,HBIN032812
HERB004719,HBIN033218
HERB004719,HBIN033267
HERB004719,HBIN033277
HERB004719,HBIN033428
HERB004719,HBIN033733
HERB004719,HBIN034630
HERB004719,HBIN036188
HERB004719,HBIN036819
HERB004719,HBIN037281
HERB004719,HBIN037630
HERB004719,HBIN037713
HERB004719,HBIN037796
HERB004719,HBIN038680
HERB004719,HBIN039735
HERB004719,HBIN040296
HERB004719,HBIN040347
HERB004719,HBIN040358
HERB004719,HBIN041495
HERB004719,HBIN042339
HERB004719,HBIN042501
HERB004719,HBIN042679
HERB004719,HBIN042691
HERB004719,HBIN042875
HERB004719,HBIN044636
HERB004719,HBIN045937
HERB004719,HBIN046008
HERB004719,HBIN046490
HERB004719,HBIN046493
HERB004719,HBIN046820
HERB004719,HBIN046839
HERB004719,HBIN047017
HERB004719,HBIN047613
HERB004719,HBIN047744
HERB004984,HBIN001991
HERB004984,HBIN004958
HERB004984,HBIN007902
HERB004984,HBIN012459
HERB004984,HBIN015193
HERB004984,HBIN035746
HERB004984,HBIN037160
HERB004984,HBIN037169
