"NodeNames","Score"
"HBIN043445",6.71486954930797e-06
"HBIN018263",6.63383497498366e-06
"HBIN047563",6.48964411544872e-06
"HBIN043446",6.10521134906077e-06
"HBIN030634",6.01827039358409e-06
"HBIN020014",5.87703245570254e-06
"HBIN021368",5.84057782319633e-06
"HBIN037250",5.77936182438769e-06
"HBIN015702",5.75747477880504e-06
"HBIN026440",5.58693167979826e-06
"HBIN017664",5.4878880197303e-06
"HBIN020253",5.25176782579813e-06
"HBIN036159",5.23737737766148e-06
"HBIN033198",5.20010182605119e-06
"HBIN037213",5.11571759097532e-06
"HBIN012667",5.0118852132785e-06
"HBIN042760",4.97659802175089e-06
"HBIN033036",4.88561460622599e-06
"HBIN043729",4.87195564364132e-06
"HBIN018012",4.84990521124468e-06
"HBIN021921",4.78846266544647e-06
"HBIN026465",4.76466268313279e-06
"HBIN015462",4.55421748409381e-06
"HBIN006852",4.5207093873923e-06
"HBIN008360",4.46534995050408e-06
"HBIN029443",4.44083906742176e-06
"HBIN037629",4.33966467227394e-06
"HBIN043727",4.2984982372042e-06
"HBIN043442",4.23931715913608e-06
"HBIN014593",4.22067176584489e-06
"HBIN015333",4.20784252678829e-06
"HBIN015651",4.18718167965147e-06
"HBIN019252",4.10709493141991e-06
"HBIN022017",4.07599740355496e-06
"HBIN010673",4.01395328210198e-06
"HBIN015704",3.92449992280757e-06
"HBIN016201",3.91123407042349e-06
"HBIN018337",3.89258473015489e-06
"HBIN047561",3.84016298610887e-06
"HBIN030819",3.83987425188558e-06
"HBIN048349",3.83722740300657e-06
"HBIN046033",3.7865656875306e-06
"HBIN029328",3.75579371233186e-06
"HBIN048353",3.69744120256916e-06
"HBIN038398",3.69156962791299e-06
"HBIN047017",3.66855560579393e-06
"HBIN021990",3.64910273916864e-06
"HBIN043605",3.64184855895179e-06
"HBIN043728",3.63342172164343e-06
"HBIN046494",3.59495918020146e-06
"HBIN026019",3.5337923864778e-06
"HBIN017987",3.53311956774471e-06
"HBIN029840",3.48353262100972e-06
"HBIN033170",3.47628432652166e-06
"HBIN012857",3.46469932392462e-06
"HBIN026379",3.44554296835562e-06
"HBIN015448",3.40469929318068e-06
"HBIN020876",3.38284736890195e-06
"HBIN019062",3.3642274614336e-06
"HBIN035798",3.36315770601739e-06
"HBIN021904",3.34157928234874e-06
"HBIN036067",3.31702523309737e-06
"HBIN021167",3.31686713412421e-06
"HBIN019507",3.29454926328858e-06
"HBIN013503",3.26121435206495e-06
"HBIN032850",3.25975368665717e-06
"HBIN043549",3.21985876816808e-06
"HBIN037713",3.18519731926773e-06
"HBIN030734",3.15981658702638e-06
"HBIN001584",3.08092796078301e-06
"HBIN012338",3.02424562273942e-06
"HBIN004555",3.02420194238984e-06
"HBIN034783",3.02420194238984e-06
"HBIN048749",3.02246210257156e-06
"HBIN039000",2.97916429589311e-06
"HBIN025885",2.97882952892058e-06
"HBIN022407",2.9752053215685e-06
"HBIN020955",2.96665122153914e-06
"HBIN028522",2.95794664184721e-06
"HBIN031367",2.95794664184721e-06
"HBIN035376",2.95794664184721e-06
"HBIN038486",2.95794664184721e-06
"HBIN019493",2.89943710328618e-06
"HBIN007446",2.88997085556266e-06
"HBIN015949",2.88997085556266e-06
"HBIN024384",2.88997085556266e-06
"HBIN034524",2.88997085556266e-06
"HBIN040347",2.88997085556266e-06
"HBIN047260",2.88997085556266e-06
