Ingredient_id,Target_name
HBIN014685,NT5C1A
HBIN014685,MCHR2
HBIN014685,ACTRT3
HBIN014685,SLA2
HBIN014685,QRFPR
HBIN014685,GPR61
HBIN014685,TAAR8
HBIN014685,GPR101
HBIN014685,ACTL8
HBIN014685,GPR63
HBIN014685,ADM2
HBIN014685,P2RY12
HBIN014685,GPR135
HBIN014685,TFB2M
HBIN014685,NPFFR1
HBIN014685,RBKS
HBIN014685,SLC28A3
HBIN014685,SLC5A7
HBIN014685,RXFP1
HBIN014685,HRH4
HBIN014685,CXCL16
HBIN014685,RDH14
HBIN014685,TRMT5
HBIN014685,TMIGD3
HBIN014685,ACTR3B
HBIN014685,LPAR5
HBIN014685,ACKR3
HBIN014685,NT5M
HBIN014685,NMUR2
HBIN014685,SUCNR1
HBIN014685,DIABLO
HBIN014685,CCL28
HBIN014685,LTB4R2
HBIN014685,ACTR10
HBIN014685,ASIC4
HBIN014685,PI4K2A
HBIN014685,SLC29A3
HBIN014685,PCMTD2
HBIN014685,TRMT12
HBIN014685,TAS2R5
HBIN014685,GNG2
HBIN014685,GPR85
HBIN014685,GPR173
HBIN014685,GPR88
HBIN014685,GPR84
HBIN014685,P2RY13
HBIN014685,S1PR5
HBIN014685,ADA2
HBIN014685,ASIC5
HBIN014685,GHRL
HBIN014685,ACTL6B
HBIN014685,RXFP3
HBIN014685,NT5C3A
HBIN014685,TFB1M
HBIN014685,GAL
HBIN014685,HEBP1
HBIN014685,TAS2R14
HBIN014685,TAS2R10
HBIN014685,TAS2R13
HBIN014685,TAS2R7
HBIN014685,TAS2R8
HBIN014685,TAS2R9
HBIN014685,TAS2R1
HBIN014685,TAS2R16
HBIN014685,TAS2R4
HBIN014685,TAS2R3
HBIN014685,NT5C
HBIN014685,MAT2B
HBIN014685,DIMT1
HBIN014685,GPR78
HBIN014685,OXGR1
HBIN014685,AFF4
HBIN014685,SRPK3
HBIN014685,LY96
HBIN014685,NTSR2
HBIN014685,OPN3
HBIN014685,LPAR3
HBIN014685,GPR161
HBIN014685,AHCYL2
HBIN014685,WDTC1
HBIN014685,NT5C2
HBIN014685,HRH3
HBIN014685,PTGDR2
HBIN014685,GPR45
HBIN014685,GPR176
HBIN014685,PPARGC1A
HBIN014685,GPR83
HBIN014685,PROKR1
HBIN014685,NPFFR2
HBIN014685,ACTL7A
HBIN014685,ACTL7B
HBIN014685,NMU
HBIN014685,CCL27
HBIN014685,CCR9
HBIN014685,AHCYL1
HBIN014685,RRH
HBIN014685,CXCR6
HBIN014685,CXCL13
HBIN014685,ATP8A1
HBIN014685,NMUR1
HBIN014685,ACTR1A
HBIN014685,ACTR1B
HBIN014685,ACTR2
HBIN014685,ACTR3
HBIN014685,P2RY14
HBIN014685,GLP2R
HBIN014685,ASIC3
HBIN014685,S1PR2
HBIN014685,GPR52
HBIN014685,GPR55
HBIN014685,TAAR2
HBIN014685,GPR37L1
HBIN014685,AIMP1
HBIN014685,LPAR2
HBIN014685,SLC28A1
HBIN014685,SLC28A2
HBIN014685,AIFM1
HBIN014685,TAAR5
HBIN014685,SLC5A6
HBIN014685,SPHK1
HBIN014685,HCAR3
HBIN014685,CFLAR
HBIN014685,GALR2
HBIN014685,FADD
HBIN014685,S1PR4
HBIN014685,MARCO
HBIN014685,YARS1
HBIN014685,GALR3
HBIN014685,GPR65
HBIN014685,CXCR4
HBIN014685,VIPR2
HBIN014685,VIPR1
HBIN014685,VIP
HBIN014685,VEGFA
HBIN014685,UPP1
HBIN014685,TYR
HBIN014685,TSHR
HBIN014685,TRHR
HBIN014685,TP53
HBIN014685,TNF
HBIN014685,TLR4
HBIN014685,TIMP1
HBIN014685,TF
HBIN014685,TBXA2R
HBIN014685,MAP3K7
HBIN014685,AURKA
HBIN014685,SSTR5
HBIN014685,SSTR4
HBIN014685,SSTR2
HBIN014685,SSTR1
HBIN014685,SST
HBIN014685,SRPK2
HBIN014685,SRPK1
HBIN014685,SLC6A4
HBIN014685,SLC5A5
HBIN014685,CXCL12
HBIN014685,CX3CL1
HBIN014685,CXCL5
HBIN014685,CXCL11
HBIN014685,CXCL6
HBIN014685,CCL25
HBIN014685,CCL21
HBIN014685,CCL20
HBIN014685,CCL19
HBIN014685,SCTR
HBIN014685,SCT
HBIN014685,SCNN1G
HBIN014685,SCNN1D
HBIN014685,SCNN1B
HBIN014685,SCNN1A
HBIN014685,SAA1
HBIN014685,RRM1
HBIN014685,RNASE1
HBIN014685,RHO
HBIN014685,RGR
HBIN014685,RET
HBIN014685,REN
HBIN014685,OPN1LW
HBIN014685,RAC3
HBIN014685,RAC1
HBIN014685,PTH2R
HBIN014685,PTH1R
HBIN014685,PTHLH
HBIN014685,PTH
HBIN014685,PTGIR
HBIN014685,PTGFR
HBIN014685,PTGER4
HBIN014685,PTGER3
HBIN014685,PTGER2
HBIN014685,PTGER1
HBIN014685,PTGDR
HBIN014685,TAS2R38
HBIN014685,PYY
HBIN014685,PRKX
HBIN014685,PRKG2
HBIN014685,PRKG1
HBIN014685,PRKACG
HBIN014685,PRKACB
HBIN014685,PRKACA
HBIN014685,PPY
HBIN014685,PPBP
HBIN014685,POMC
HBIN014685,PNOC
HBIN014685,PMCH
HBIN014685,PKLR
HBIN014685,PIM1
HBIN014685,PENK
HBIN014685,PDYN
HBIN014685,PCMT1
HBIN014685,P2RY11
HBIN014685,P2RY4
HBIN014685,P2RY1
HBIN014685,OXTR
HBIN014685,OXT
HBIN014685,OPRM1
HBIN014685,OPRL1
HBIN014685,OPRK1
HBIN014685,OPRD1
HBIN014685,NTSR1
HBIN014685,NTRK2
HBIN014685,NTRK1
HBIN014685,NT5E
HBIN014685,NPY5R
HBIN014685,NPY2R
HBIN014685,NPY1R
HBIN014685,PNP
HBIN014685,NPY
HBIN014685,NOS3
HBIN014685,NOS1
HBIN014685,NMBR
HBIN014685,MYC
HBIN014685,MTNR1B
HBIN014685,MTNR1A
HBIN014685,MTAP
HBIN014685,MMP9
HBIN014685,MMP1
HBIN014685,CXCL9
HBIN014685,MELTF
HBIN014685,MC5R
HBIN014685,MC4R
HBIN014685,MC3R
HBIN014685,MC2R
HBIN014685,MC1R
HBIN014685,MAT2A
HBIN014685,LTF
HBIN014685,LSP1
HBIN014685,LHCGR
HBIN014685,KNG1
HBIN014685,KCNN4
HBIN014685,CXCL10
HBIN014685,IL13
HBIN014685,IL12B
HBIN014685,IL12A
HBIN014685,IL10
HBIN014685,CXCR2
HBIN014685,CXCR1
HBIN014685,CXCL8
HBIN014685,IL6
HBIN014685,JCHAIN
HBIN014685,IAPP
HBIN014685,HTR7
HBIN014685,HTR6
HBIN014685,HTR5A
HBIN014685,HTR4
HBIN014685,HTR2C
HBIN014685,HTR2B
HBIN014685,HTR2A
HBIN014685,HTR1F
HBIN014685,HTR1E
HBIN014685,HTR1B
HBIN014685,HTR1A
HBIN014685,HRH2
HBIN014685,HNRNPD
HBIN014685,SLC29A2
HBIN014685,HMOX1
HBIN014685,HLCS
HBIN014685,MR1
HBIN014685,HLA-G
HBIN014685,HLA-F
HBIN014685,HLA-C
HBIN014685,HLA-B
HBIN014685,HLA-A
HBIN014685,HINT1
HBIN014685,HIF1A
HBIN014685,HCRTR2
HBIN014685,HCRTR1
HBIN014685,HCRT
HBIN014685,HSD17B10
HBIN014685,GRPR
HBIN014685,CXCL3
HBIN014685,CXCL2
HBIN014685,CXCL1
HBIN014685,GRM8
HBIN014685,GRM7
HBIN014685,GRM6
HBIN014685,GRM4
HBIN014685,GRM3
HBIN014685,GRM2
HBIN014685,GPR39
HBIN014685,MLNR
HBIN014685,GPR37
HBIN014685,GPER1
HBIN014685,GPR27
HBIN014685,GPR26
HBIN014685,MCHR1
HBIN014685,GPR22
HBIN014685,GPR21
HBIN014685,GPR19
HBIN014685,GPR18
HBIN014685,GPR17
HBIN014685,UTS2R
HBIN014685,GPR12
HBIN014685,PRLHR
HBIN014685,CXCR3
HBIN014685,NPBWR2
HBIN014685,NPBWR1
HBIN014685,GPR6
HBIN014685,GPR3
HBIN014685,CCR10
HBIN014685,GNRHR
HBIN014685,GNAS
HBIN014685,GNAI3
HBIN014685,GNAI2
HBIN014685,GNAI1
HBIN014685,GLP1R
HBIN014685,GIPR
HBIN014685,GIP
HBIN014685,GHSR
HBIN014685,GHRHR
HBIN014685,GHRH
HBIN014685,GDNF
HBIN014685,GCGR
HBIN014685,GCG
HBIN014685,GALR1
HBIN014685,FYN
HBIN014685,FSHR
HBIN014685,FPR3
HBIN014685,FPR2
HBIN014685,FPR1
HBIN014685,FOS
HBIN014685,FN1
HBIN014685,FHIT
HBIN014685,FGF7
HBIN014685,F3
HBIN014685,EPRS1
HBIN014685,EPO
HBIN014685,SLC29A1
HBIN014685,EDNRB
HBIN014685,EDNRA
HBIN014685,EDN1
HBIN014685,S1PR3
HBIN014685,LPAR1
HBIN014685,S1PR1
HBIN014685,DRD5
HBIN014685,DRD4
HBIN014685,DRD3
HBIN014685,DRD2
HBIN014685,DPP4
HBIN014685,DDC
HBIN014685,DCK
HBIN014685,CRHR2
HBIN014685,CRHR1
HBIN014685,CRH
HBIN014685,CREB1
HBIN014685,CNR2
HBIN014685,CNR1
HBIN014685,LTB4R
HBIN014685,CCR8
HBIN014685,CCR7
HBIN014685,CCR6
HBIN014685,CCR5
HBIN014685,CCR4
HBIN014685,CCR3
HBIN014685,CCR1
HBIN014685,CHRM4
HBIN014685,CHRM2
HBIN014685,CFTR
HBIN014685,CDK9
HBIN014685,CD79A
HBIN014685,CD14
HBIN014685,CCNT1
HBIN014685,CCKBR
HBIN014685,CCKAR
HBIN014685,CASR
HBIN014685,CASP9
HBIN014685,CASP8
HBIN014685,CASP3
HBIN014685,CASP1
HBIN014685,CALCR
HBIN014685,CALCB
HBIN014685,CALCA
HBIN014685,C5AR1
HBIN014685,C5
HBIN014685,C3AR1
HBIN014685,C3
HBIN014685,BRS3
HBIN014685,CXCR5
HBIN014685,BDKRB1
HBIN014685,OPN1SW
HBIN014685,BCL2L1
HBIN014685,BCKDHA
HBIN014685,AVPR2
HBIN014685,AVPR1B
HBIN014685,AVPR1A
HBIN014685,AVP
HBIN014685,RHOC
HBIN014685,RHOB
HBIN014685,RHOA
HBIN014685,AR
HBIN014685,FASLG
HBIN014685,APP
HBIN014685,BIRC3
HBIN014685,BIRC2
HBIN014685,ANXA1
HBIN014685,AMPD3
HBIN014685,AMPD2
HBIN014685,AMPD1
HBIN014685,AMBP
HBIN014685,AHCY
HBIN014685,APLNR
HBIN014685,AGTR2
HBIN014685,AGTR1
HBIN014685,AGT
HBIN014685,ADRB3
HBIN014685,ADRB2
HBIN014685,ADRB1
HBIN014685,ADRA2C
HBIN014685,ADRA2A
HBIN014685,ADRA1A
HBIN014685,ADRA1B
HBIN014685,ADRA1D
HBIN014685,ADORA2B
HBIN014685,ADORA2A
HBIN014685,ADORA1
HBIN014685,ADM
HBIN014685,ADK
HBIN014685,ADCYAP1R1
HBIN014685,ADCYAP1
HBIN014685,ADARB2
HBIN014685,ADARB1
HBIN014685,ADAR
HBIN014685,ADA
HBIN014685,ACTL6A
HBIN014685,ACTG2
HBIN014685,ACTG1
HBIN014685,ACTC1
HBIN014685,ACTB
HBIN014685,ACTA2
HBIN014685,ACTA1
HBIN014685,ASIC1
HBIN014685,ASIC2
HBIN014685,ACACB
HBIN015333,PTGS1
HBIN015333,CA2
HBIN015333,GABRA1
HBIN015333,CHRM3
HBIN015333,NCOA2
HBIN015333,PRSS1
HBIN015333,DRD1
HBIN015333,ACHE
HBIN015333,RXRA
HBIN015333,CHRM1
HBIN015333,DPEP1
HBIN015333,CHRM2
HBIN015333,SLC6A2
HBIN015333,ESR1
HBIN015333,DPP4
HBIN015333,SLC6A3
HBIN015333,PTGS2
HBIN015333,ADRA1B
HBIN015333,ADRA1D
HBIN015448,PTGS2
HBIN015448,DPP4
HBIN015448,DPEP1
HBIN015448,CHRM3
HBIN015448,GABRA1
HBIN015448,ACHE
HBIN015448,NCOA2
HBIN015462,NOS2
HBIN015462,ADRA1B
HBIN015462,CA2
HBIN015462,SLC6A2
HBIN015462,ADRB2
HBIN015462,ESR1
HBIN015462,CHRM1
HBIN015462,ADRA1D
HBIN015462,PTGS2
HBIN015462,RXRA
HBIN015462,DPP4
HBIN015462,PDE3A
HBIN015462,PRSS1
HBIN015462,ACHE
HBIN015462,SLC6A4
HBIN015462,CHRM2
HBIN015462,NCOA2
HBIN015462,CHRM3
HBIN015462,GABRA1
HBIN015651,GSK3B
HBIN015651,PRSS1
HBIN015651,GABRA1
HBIN015651,DPP4
HBIN015651,ACHE
HBIN015702,DPP4
HBIN015702,ADRA1D
HBIN015702,CHRM3
HBIN015702,ADRA1B
HBIN015702,CHRM2
HBIN015702,PRSS1
HBIN015702,GABRA1
HBIN015702,PDE3A
HBIN015702,SLC6A4
HBIN015702,SLC6A3
HBIN015702,SLC6A2
HBIN015702,RXRA
HBIN015702,MAOB
HBIN015702,MAOA
HBIN015702,IGHG1
HBIN015702,CHRM1
HBIN015702,ADRB2
HBIN015702,ADRB1
HBIN015702,ADRA1A
HBIN015704,CHRM2
HBIN015704,ACHE
HBIN015704,GABRA1
HBIN015704,DPP4
HBIN015704,PRSS1
HBIN015704,IL6
HBIN015949,PRSS1
HBIN016087,FAM102A
HBIN016087,ICAM1
HBIN016087,CYP1A1
HBIN016087,CASP9
HBIN016087,CASP3
HBIN016087,BCL2
HBIN016087,BAX
HBIN016087,BIRC2
HBIN016201,CDK2
HBIN016201,CA2
HBIN016201,DPEP1
HBIN016201,LYZ
HBIN016201,PLA2G2E
HBIN016201,PRSS1
HBIN016201,PTGS2
HBIN016201,PTGS1
HBIN016201,MAOB
HBIN016201,MAOA
HBIN017664,NOS2
HBIN017664,ADRA1D
HBIN017664,ADRA1B
HBIN017664,CHRM2
HBIN017664,CDK2
HBIN017664,ADRA2C
HBIN017664,ADRA2B
HBIN017664,CHRM3
HBIN017664,PDE3A
HBIN017664,CHEK1
HBIN017664,DPP4
HBIN017664,PKIA
HBIN017664,GABRA1
HBIN017664,SLC6A4
HBIN017664,SLC6A3
HBIN017664,SLC6A2
HBIN017664,SCN5A
HBIN017664,RXRA
HBIN017664,PTGS2
HBIN017664,PTGS1
HBIN017664,MAOB
HBIN017664,MAOA
HBIN017664,CHRM1
HBIN017664,ADRB2
HBIN017664,ADRB1
HBIN017664,ADRA2A
HBIN017664,ADRA1A
HBIN017987,MAOB
HBIN017987,GABRA1
HBIN017987,DPP4
HBIN017987,NCOA2
HBIN017987,ACHE
HBIN017987,PTGS2
HBIN017987,SLC6A2
HBIN017987,PRSS1
HBIN017987,CA2
HBIN018012,GABRA1
HBIN018012,CHRM1
HBIN018012,ESR1
HBIN018012,CHRNA2
HBIN018012,SLC6A2
HBIN018012,ACHE
HBIN018012,PRSS1
HBIN018012,PTGS1
HBIN018012,PTGS2
HBIN018012,ADRA1D
HBIN018012,CHRM3
HBIN018012,DPEP1
HBIN018012,NCOA2
HBIN018012,CA2
HBIN018012,DPP4
HBIN018012,SLC6A3
HBIN018012,CHRM2
HBIN018012,ADRA1B
HBIN018012,RXRA
HBIN018012,IL6
HBIN018019,PRSS1
HBIN018019,CHRM2
HBIN018019,SLC6A2
HBIN018019,RXRA
HBIN018019,CHRNA7
HBIN018019,CHRM3
HBIN018019,DPP4
HBIN018019,MAOB
HBIN018019,NCOA2
HBIN018019,PTGS1
HBIN018019,CA2
HBIN018019,DPEP1
HBIN018019,ADRA1B
HBIN018019,ADRA1D
HBIN018019,PTGS2
HBIN018019,CHRNA2
HBIN018019,ACHE
HBIN018019,CHRM1
HBIN018019,ESR1
HBIN018019,GABRA1
HBIN018094,CHRM3
HBIN018094,ACHE
HBIN018094,GABRA1
HBIN018094,DPP4
HBIN018094,PTGS2
HBIN018094,ADRA1D
HBIN018094,CDK1
HBIN018094,DPEP1
HBIN018094,NCOA2
HBIN018094,SLC6A2
HBIN018094,CHRM2
HBIN018094,CHRNA7
HBIN018094,ESR1
HBIN018094,RXRA
HBIN018094,PTGS1
HBIN018094,PRSS1
HBIN018094,CHRM1
HBIN018094,CA2
HBIN018094,TP53
HBIN018094,TEP1
HBIN018094,RB1
HBIN018094,POLD1
HBIN018094,EIF6
HBIN018094,CDKN1A
HBIN018094,CCNB1
HBIN018094,RUNX1T1
HBIN018094,BCL2
HBIN018094,RHOA
HBIN018263,ADRA1B
HBIN018263,RXRA
HBIN018263,PTGS2
HBIN018263,PRSS1
HBIN018263,CHRM2
HBIN018263,PTGS1
HBIN018263,ESR1
HBIN018263,DPEP1
HBIN018263,CHRM1
HBIN018263,CHRNA7
HBIN018263,NCOA2
HBIN018263,GABRA1
HBIN018263,DPP4
HBIN018263,CHRM3
HBIN018263,SLC6A2
HBIN018263,ACHE
HBIN018278,ESR2
HBIN018278,ADRA1D
HBIN018278,CHRM2
HBIN018278,KCNH2
HBIN018278,ADRA1B
HBIN018278,MAPK14
HBIN018278,OPRM1
HBIN018278,NR3C2
HBIN018278,PTGS2
HBIN018278,SLC6A4
HBIN018278,GABRA1
HBIN018278,CHEK1
HBIN018278,DPEP1
HBIN018278,PIM1
HBIN018278,PTGS1
HBIN018278,NOS2
HBIN018278,AR
HBIN018278,ADRB2
HBIN018278,PRSS1
HBIN018278,PPARG
HBIN018278,ESR1
HBIN018278,CA2
HBIN018278,CDK2
HBIN018278,PGR
HBIN018278,PDE3A
HBIN018278,CHRM3
HBIN018278,SCN5A
HBIN018278,CCNA2
HBIN018278,GSK3B
HBIN018278,CHRNA7
HBIN018278,CHRNA2
HBIN018278,DPP4
HBIN018278,NCOA2
HBIN018278,CHRM1
HBIN018278,NR3C1
HBIN018278,DRD1
HBIN018278,CHRM4
HBIN018278,ACHE
HBIN018278,TGFB1
HBIN018278,PRKCA
HBIN018278,PON1
HBIN018278,MAP2
HBIN018278,JUN
HBIN018278,CASP9
HBIN018278,CASP8
HBIN018278,CASP3
HBIN018278,BCL2
HBIN018278,BAX
HBIN018337,ACHE
HBIN018337,NCOA2
HBIN018337,ESR1
HBIN018337,DPEP1
HBIN018337,DPP4
HBIN018337,ADRA1B
HBIN018337,CA2
HBIN018337,CHRNA2
HBIN018337,PRSS1
HBIN018337,CHRM3
HBIN018337,GABRA1
HBIN018337,CHRM2
HBIN018337,PTGS2
HBIN018337,PTGS1
HBIN018337,CHRM1
HBIN018952,PRSS1
HBIN018952,SRC
HBIN018952,PLA2G2E
HBIN018952,FKBP1A
HBIN018952,PRSS3
HBIN018952,GATM
HBIN018952,BCHE
HBIN018952,ABAT
HBIN019062,PLA2G2E
HBIN019062,PRSS3
HBIN019252,RXRA
HBIN019252,PTGS2
HBIN019252,DPP4
HBIN019252,DPEP1
HBIN019252,ACHE
HBIN019252,NOS2
HBIN019252,SLC6A2
HBIN019252,CA2
HBIN019252,CHRM3
HBIN019252,PRSS1
HBIN019252,ADRA1D
HBIN019252,GABRA1
HBIN019252,CHRM2
HBIN019252,NCOA2
HBIN019252,CHRM1
HBIN019252,ESR1
HBIN019252,DRD1
HBIN019493,ACHE
HBIN019507,ACHE
HBIN019507,GABRA1
HBIN019507,DPP4
HBIN019507,GRIA2
HBIN019786,TRPV3
HBIN019786,TRPM3
HBIN019786,TRPM7
HBIN019786,TRPM4
HBIN019786,TRPM5
HBIN019786,TRPA1
HBIN019786,TRPM2
HBIN019786,PTGS1
HBIN019786,TRPM1
HBIN019786,HTR2A
HBIN019786,HSPD1
HBIN019786,HSPA4
HBIN019786,CASP3
HBIN020014,ACHE
HBIN020014,CHRM3
HBIN020014,DPP4
HBIN020014,CHRM2
HBIN020014,CHRNA7
HBIN020014,CHRM1
HBIN020014,GABRA1
HBIN020253,GABRA1
HBIN020253,AR
HBIN020253,CA2
HBIN020253,CHRM4
HBIN020253,ACHE
HBIN020253,ESR1
HBIN020253,NCOA2
HBIN020253,PIM1
HBIN020253,CHRM3
HBIN020253,CHRM2
HBIN020253,ADRA1B
HBIN020253,PDE3A
HBIN020253,SLC6A4
HBIN020253,PTGS2
HBIN020253,CHRM1
HBIN020253,CALM3
HBIN020253,ADRB2
HBIN020406,CHKB-CPT1B
HBIN020406,SLC44A5
HBIN020406,PLD6
HBIN020406,PHOSPHO1
HBIN020406,SLC5A8
HBIN020406,SLC5A12
HBIN020406,SLC44A3
HBIN020406,PLD4
HBIN020406,SLC5A7
HBIN020406,SLC44A2
HBIN020406,GPCPD1
HBIN020406,ETNK1
HBIN020406,CHDH
HBIN020406,ETNK2
HBIN020406,PLD3
HBIN020406,SLC44A1
HBIN020406,PPARGC1A
HBIN020406,CLEC2B
HBIN020406,PTDSS1
HBIN020406,PCYT1B
HBIN020406,SLC5A6
HBIN020406,TNF
HBIN020406,SUV39H1
HBIN020406,SLC22A2
HBIN020406,SLC22A1
HBIN020406,SLC5A5
HBIN020406,S100A4
HBIN020406,REN
HBIN020406,PLD2
HBIN020406,PLD1
HBIN020406,PCYT1A
HBIN020406,LYZ
HBIN020406,GRIN2A
HBIN020406,GCG
HBIN020406,CHRNA7
HBIN020406,CHKB
HBIN020406,CHKA
HBIN020406,CHAT
HBIN020406,BHMT
HBIN020406,BDNF
HBIN020406,BCHE
HBIN020406,ADH7
HBIN020406,ADH6
HBIN020406,ADH5
HBIN020406,ADH4
HBIN020406,ADH1B
HBIN020406,ADH1A
HBIN020406,ACHE
HBIN020876,GABRA1
HBIN020876,NOS2
HBIN020876,PTGS2
HBIN020876,CYP1A2
HBIN020955,CHRM3
