12957	132298	InnateDB	left_only
12957	75847	InnateDB	left_only
12957	18937	InnateDB	left_only
12957	26868	InnateDB	left_only
129584	197072	InnateDB	left_only
129606	136472	InnateDB	left_only
12971	37713	InnateDB	left_only
129818	205331	InnateDB	left_only
129835	200850	InnateDB	left_only
129965	137672	InnateDB	left_only
13003	38640	InnateDB	left_only
13003	51080	InnateDB	left_only
13003	60241	InnateDB	left_only
13003	79175	InnateDB	left_only
13003	92423	InnateDB	left_only
13003	75609	InnateDB	left_only
13003	99221	InnateDB	left_only
130090	161461	InnateDB	left_only
130090	193200	InnateDB	left_only
130090	170758	InnateDB	left_only
130090	180182	InnateDB	left_only
13012	13111	InnateDB	left_only
13023	30976	InnateDB	left_only
130508	214493	InnateDB	left_only
130670	179636	InnateDB	left_only
13074	49648	InnateDB	left_only
130745	193222	InnateDB	left_only
130745	187167	InnateDB	left_only
130745	132962	InnateDB	left_only
130745	135792	InnateDB	left_only
130745	148496	InnateDB	left_only
130745	179050	InnateDB	left_only
130745	156458	InnateDB	left_only
130745	184076	InnateDB	left_only
13084	45673	InnateDB	left_only
13093	24405	InnateDB	left_only
13093	57774	InnateDB	left_only
13111	32341	InnateDB	left_only
13111	23954	InnateDB	left_only
13111	175174	InnateDB	left_only
13111	63001	InnateDB	left_only
13111	50538	InnateDB	left_only
13111	93718	InnateDB	left_only
13111	93737	InnateDB	left_only
13111	17623	InnateDB	left_only
13111	108139	InnateDB	left_only
13111	108136	InnateDB	left_only
13111	22937	InnateDB	left_only
13111	62465	InnateDB	left_only
13111	14390	InnateDB	left_only
13111	57168	InnateDB	left_only
13111	19613	InnateDB	left_only
13111	105936	InnateDB	left_only
13111	401916	InnateDB	left_only
13111	23309	InnateDB	left_only
13111	16753	InnateDB	left_only
13111	49990	InnateDB	left_only
13111	46055	InnateDB	left_only
13111	72056	InnateDB	left_only
13111	63945	InnateDB	left_only
13111	97860	InnateDB	left_only
13111	77925	InnateDB	left_only
13111	63365	InnateDB	left_only
13111	86696	InnateDB	left_only
13111	33969	InnateDB	left_only
13111	78722	InnateDB	left_only
13111	212642	InnateDB	left_only
13111	80187	InnateDB	left_only
131158	154818	InnateDB	left_only
131170	141692	InnateDB	left_only
131170	192264	InnateDB	left_only
13123	50782	InnateDB	left_only
13123	31021	InnateDB	left_only
13123	75609	InnateDB	left_only
13123	57812	InnateDB	left_only
13123	106785	InnateDB	left_only
13123	57774	InnateDB	left_only
131332	257700	InnateDB	left_only
131410	210622	InnateDB	left_only
131410	164670	InnateDB	left_only
13145	78488	InnateDB	left_only
13148	239864	InnateDB	left_only
131590	178813	InnateDB	left_only
131590	205936	InnateDB	left_only
131590	195961	InnateDB	left_only
131590	205699	InnateDB	left_only
131654	154747	InnateDB	left_only
131654	193222	InnateDB	left_only
131654	90782	InnateDB	left_only
131654	212081	InnateDB	left_only
131663	199974	InnateDB	left_only
131692	197036	InnateDB	left_only
131732	153162	InnateDB	left_only
131732	211594	InnateDB	left_only
131732	156977	InnateDB	left_only
131732	139044	InnateDB	left_only
131892	152579	InnateDB	left_only
131892	191556	InnateDB	left_only
131892	190505	InnateDB	left_only
131990	197072	InnateDB	left_only
131993	148293	InnateDB	left_only
132026	193222	InnateDB	left_only
132026	133177	InnateDB	left_only
13210	304189	InnateDB	left_only
132183	178868	InnateDB	left_only
132183	167366	InnateDB	left_only
132183	156977	InnateDB	left_only
132183	209275	InnateDB	left_only
132298	181123	InnateDB	left_only
132298	171290	InnateDB	left_only
132298	132667	InnateDB	left_only
132298	185407	InnateDB	left_only
132298	169132	InnateDB	left_only
132298	143980	InnateDB	left_only
132298	207513	InnateDB	left_only
132298	195189	InnateDB	left_only
132298	191036	InnateDB	left_only
132298	210416	InnateDB	left_only
132298	210153	InnateDB	left_only
13236	37713	InnateDB	left_only
13236	94809	InnateDB	left_only
132400	178768	InnateDB	left_only
132400	178943	InnateDB	left_only
132400	178955	InnateDB	left_only
132400	178846	InnateDB	left_only
132410	191639	InnateDB	left_only
132667	160725	InnateDB	left_only
132667	187117	InnateDB	left_only
132667	148134	InnateDB	left_only
132667	176038	InnateDB	left_only
132667	139044	InnateDB	left_only
132679	205243	InnateDB	left_only
132706	146254	InnateDB	left_only
1328	24467	InnateDB	left_only
132808	195602	InnateDB	left_only
132811	167366	InnateDB	left_only
132811	156977	InnateDB	left_only
132811	158959	InnateDB	left_only
132816	146254	InnateDB	left_only
132816	184197	InnateDB	left_only
132816	189844	InnateDB	left_only
132816	167393	InnateDB	left_only
13286	85080	InnateDB	left_only
13286	89543	InnateDB	left_only
132929	211315	InnateDB	left_only
132962	154592	InnateDB	left_only
132962	198751	InnateDB	left_only
132962	146254	InnateDB	left_only
132962	136318	InnateDB	left_only
132962	154747	InnateDB	left_only
132962	170516	InnateDB	left_only
132962	157537	InnateDB	left_only
132962	159056	InnateDB	left_only
132962	175693	InnateDB	left_only
132962	157503	InnateDB	left_only
132962	203299	InnateDB	left_only
132962	163423	InnateDB	left_only
132962	200270	InnateDB	left_only
132962	184959	InnateDB	left_only
132962	146050	InnateDB	left_only
132962	133125	InnateDB	left_only
132962	133177	InnateDB	left_only
132962	156458	InnateDB	left_only
132962	186472	InnateDB	left_only
132962	187167	InnateDB	left_only
132962	204565	InnateDB	left_only
132962	202595	InnateDB	left_only
132962	158739	InnateDB	left_only
132962	167393	InnateDB	left_only
133079	192882	InnateDB	left_only
133125	199693	InnateDB	left_only
133125	133177	InnateDB	left_only
133125	150998	InnateDB	left_only
133177	199693	InnateDB	left_only
133177	146254	InnateDB	left_only
133177	150998	InnateDB	left_only
133232	202876	InnateDB	left_only
13330	24405	InnateDB	left_only
13330	66573	InnateDB	left_only
133552	169132	InnateDB	left_only
133552	170858	InnateDB	left_only
133552	175216	InnateDB	left_only
133888	214220	InnateDB	left_only
133993	181123	InnateDB	left_only
133993	142259	InnateDB	left_only
134122	143710	InnateDB	left_only
134122	189844	InnateDB	left_only
134163	202318	InnateDB	left_only
134175	170858	InnateDB	left_only
134573	205243	InnateDB	left_only
134573	213090	InnateDB	left_only
134573	159859	InnateDB	left_only
134649	141021	InnateDB	left_only
13506	91330	InnateDB	left_only
135097	173162	InnateDB	left_only
135340	190185	InnateDB	left_only
135340	172892	InnateDB	left_only
135340	172024	InnateDB	left_only
13536	175037	InnateDB	left_only
135379	178868	InnateDB	left_only
135418	179428	InnateDB	left_only
135418	214724	InnateDB	left_only
135418	179636	InnateDB	left_only
135459	170858	InnateDB	left_only
13548	41789	InnateDB	left_only
13548	13627	InnateDB	left_only
13548	25713	InnateDB	left_only
13548	15719	InnateDB	left_only
13548	59253	InnateDB	left_only
13548	48712	InnateDB	left_only
13548	93011	InnateDB	left_only
13548	93744	InnateDB	left_only
13548	91003	InnateDB	left_only
13548	39262	InnateDB	left_only
13548	13548	InnateDB	left_only
135484	174322	InnateDB	left_only
135755	195532	InnateDB	left_only
135792	155271	InnateDB	left_only
135792	143710	InnateDB	left_only
135936	211637	InnateDB	left_only
135936	156635	InnateDB	left_only
135936	159859	InnateDB	left_only
135936	146050	InnateDB	left_only
135957	192882	InnateDB	left_only
135957	173742	InnateDB	left_only
135957	207066	InnateDB	left_only
135957	198268	InnateDB	left_only
135957	163290	InnateDB	left_only
135957	157406	InnateDB	left_only
136029	192083	InnateDB	left_only
13612	106372	InnateDB	left_only
136142	205243	InnateDB	left_only
136196	156458	InnateDB	left_only
136196	178868	InnateDB	left_only
136196	194093	InnateDB	left_only
136207	61811	InnateDB	left_only
136207	175216	InnateDB	left_only
136207	181336	InnateDB	left_only
136207	200951	InnateDB	left_only
136255	179428	InnateDB	left_only
136255	174623	InnateDB	left_only
136255	195473	InnateDB	left_only
13627	82738	InnateDB	left_only
13627	91003	InnateDB	left_only
13627	62011	InnateDB	left_only
13627	77925	InnateDB	left_only
13627	93744	InnateDB	left_only
13627	54092	InnateDB	left_only
136357	128365	InnateDB	left_only
136357	168781	InnateDB	left_only
136357	209984	InnateDB	left_only
136414	175693	InnateDB	left_only
136414	188607	InnateDB	left_only
136472	186472	InnateDB	left_only
136472	198471	InnateDB	left_only
136472	207763	InnateDB	left_only
136472	159859	InnateDB	left_only
136530	205243	InnateDB	left_only
136575	211637	InnateDB	left_only
136575	211618	InnateDB	left_only
136575	164782	InnateDB	left_only
136612	177405	InnateDB	left_only
136612	211637	InnateDB	left_only
136612	211618	InnateDB	left_only
136612	164782	InnateDB	left_only
136630	205243	InnateDB	left_only
136687	257700	InnateDB	left_only
136731	152695	InnateDB	left_only
13675	79651	InnateDB	left_only
136838	408826	InnateDB	left_only
136962	173162	InnateDB	left_only
137070	170858	InnateDB	left_only
137313	156968	InnateDB	left_only
137341	137824	InnateDB	left_only
137341	192882	InnateDB	left_only
137341	143535	InnateDB	left_only
137359	171427	InnateDB	left_only
137359	164132	InnateDB	left_only
137359	172954	InnateDB	left_only
137553	154384	InnateDB	left_only
137564	137564	InnateDB	left_only
137672	185361	InnateDB	left_only
137672	194318	InnateDB	left_only
137672	153162	InnateDB	left_only
137672	176847	InnateDB	left_only
137672	175279	InnateDB	left_only
137672	160918	InnateDB	left_only
137672	172055	InnateDB	left_only
137672	213505	InnateDB	left_only
137824	156238	InnateDB	left_only
137864	199974	InnateDB	left_only
13807	61811	InnateDB	left_only
13807	94374	InnateDB	left_only
13807	40729	InnateDB	left_only
13807	23171	InnateDB	left_only
13807	34697	InnateDB	left_only
13807	62144	InnateDB	left_only
13807	78534	InnateDB	left_only
13807	157464	InnateDB	left_only
13807	186918	InnateDB	left_only
13807	212910	InnateDB	left_only
13807	99443	InnateDB	left_only
13807	211273	InnateDB	left_only
13807	80059	InnateDB	left_only
13807	20895	InnateDB	left_only
13807	85219	InnateDB	left_only
13807	302490	InnateDB	left_only
13807	63034	InnateDB	left_only
138187	256772	InnateDB	left_only
138187	206881	InnateDB	left_only
138187	195821	InnateDB	left_only
138388	209844	InnateDB	left_only
138483	139050	InnateDB	left_only
138525	152685	InnateDB	left_only
138525	185532	InnateDB	left_only
138525	185523	InnateDB	left_only
138525	195818	InnateDB	left_only
138652	196687	InnateDB	left_only
138657	194911	InnateDB	left_only
138657	203299	InnateDB	left_only
138825	170858	InnateDB	left_only
138913	214604	InnateDB	left_only
13899	50702	InnateDB	left_only
13899	103007	InnateDB	left_only
13899	68262	InnateDB	left_only
139044	166211	InnateDB	left_only
13915	23309	InnateDB	left_only
139531	181483	InnateDB	left_only
13958	18366	InnateDB	left_only
13973	106494	InnateDB	left_only
13973	13973	InnateDB	left_only
13973	243385	InnateDB	left_only
13973	19987	InnateDB	left_only
13973	62263	InnateDB	left_only
13973	69075	InnateDB	left_only
139755	142378	InnateDB	left_only
139755	170858	InnateDB	left_only
139755	203203	InnateDB	left_only
140190	198630	InnateDB	left_only
14038	16161	InnateDB	left_only
140436	170858	InnateDB	left_only
14068	24000	InnateDB	left_only
140708	151396	InnateDB	left_only
140708	171290	InnateDB	left_only
140708	132298	InnateDB	left_only
140708	141021	InnateDB	left_only
140708	213345	InnateDB	left_only
140708	169132	InnateDB	left_only
140708	243385	InnateDB	left_only
140717	168358	InnateDB	left_only
140814	195445	InnateDB	left_only
140824	140824	InnateDB	left_only
141021	133552	InnateDB	left_only
141021	140708	InnateDB	left_only
141021	129195	InnateDB	left_only
141021	183552	InnateDB	left_only
141021	212533	InnateDB	left_only
141021	212081	InnateDB	left_only
141021	196834	InnateDB	left_only
141021	173742	InnateDB	left_only
141021	190983	InnateDB	left_only
141021	192882	InnateDB	left_only
14114	80463	InnateDB	left_only
14114	41789	InnateDB	left_only
141324	199693	InnateDB	left_only
141324	146050	InnateDB	left_only
141414	190185	InnateDB	left_only
141522	163730	InnateDB	left_only
141522	195143	InnateDB	left_only
141610	171574	InnateDB	left_only
141610	136196	InnateDB	left_only
14171	101753	InnateDB	left_only
14171	37218	InnateDB	left_only
14171	154384	InnateDB	left_only
141726	183743	InnateDB	left_only
141726	154290	InnateDB	left_only
141726	210517	InnateDB	left_only
141756	141756	InnateDB	left_only
141756	185818	InnateDB	left_only
141756	199949	InnateDB	left_only
141756	214339	InnateDB	left_only
141793	191195	InnateDB	left_only
141793	213130	InnateDB	left_only
141793	190185	InnateDB	left_only
14187	23340	InnateDB	left_only
14187	51769	InnateDB	left_only
142124	181239	InnateDB	left_only
142234	269444	InnateDB	left_only
142378	214604	InnateDB	left_only
142378	197065	InnateDB	left_only
142378	161588	InnateDB	left_only
1426	27347	InnateDB	left_only
1426	100280	InnateDB	left_only
142612	207513	InnateDB	left_only
14270	62892	InnateDB	left_only
14270	94027	InnateDB	left_only
14270	106727	InnateDB	left_only
14270	22906	InnateDB	left_only
14270	53335	InnateDB	left_only
14270	59421	InnateDB	left_only
14270	16161	InnateDB	left_only
14270	16933	InnateDB	left_only
142854	149830	InnateDB	left_only
142854	189844	InnateDB	left_only
142888	207513	InnateDB	left_only
142888	200429	InnateDB	left_only
142888	190555	InnateDB	left_only
142996	214339	InnateDB	left_only
143386	155933	InnateDB	left_only
143469	194292	InnateDB	left_only
143474	143474	InnateDB	left_only
143474	179526	InnateDB	left_only
143474	193523	InnateDB	left_only
143474	164749	InnateDB	left_only
143474	163313	InnateDB	left_only
143624	168358	InnateDB	left_only
143624	61811	InnateDB	left_only
143710	156458	InnateDB	left_only
143710	156729	InnateDB	left_only
143710	213345	InnateDB	left_only
143710	210517	InnateDB	left_only
143710	213369	InnateDB	left_only
143710	167393	InnateDB	left_only
143710	148568	InnateDB	left_only
143710	173742	InnateDB	left_only
143710	136828	InnateDB	left_only
143710	165974	InnateDB	left_only
143764	178701	InnateDB	left_only
143767	189460	InnateDB	left_only
14377	95712	InnateDB	left_only
143791	214339	InnateDB	left_only
143980	191058	InnateDB	left_only
143980	148617	InnateDB	left_only
14401	24405	InnateDB	left_only
14401	73053	InnateDB	left_only
14430	24405	InnateDB	left_only
144321	200850	InnateDB	left_only
144324	176099	InnateDB	left_only
144553	178105	InnateDB	left_only
144556	202154	InnateDB	left_only
144556	151490	InnateDB	left_only
144629	152695	InnateDB	left_only
144629	205902	InnateDB	left_only
144629	192142	InnateDB	left_only
14472	25037	InnateDB	left_only
144745	144970	InnateDB	left_only
144745	177358	InnateDB	left_only
144745	164782	InnateDB	left_only
144785	181579	InnateDB	left_only
144785	189544	InnateDB	left_only
14485	91213	InnateDB	left_only
144865	173742	InnateDB	left_only
144904	204294	InnateDB	left_only
144970	155648	InnateDB	left_only
144970	208712	InnateDB	left_only
144970	216094	InnateDB	left_only
14499	61811	InnateDB	left_only
145089	177236	InnateDB	left_only
145089	155582	InnateDB	left_only
145089	202777	InnateDB	left_only
145089	167585	InnateDB	left_only
145089	191117	InnateDB	left_only
145089	305628	InnateDB	left_only
145089	200571	InnateDB	left_only
145267	201164	InnateDB	left_only
145270	179053	InnateDB	left_only
145398	158983	InnateDB	left_only
145753	181609	InnateDB	left_only
145753	191270	InnateDB	left_only
145753	191517	InnateDB	left_only
145901	190555	InnateDB	left_only
145947	177898	InnateDB	left_only
14621	75811	InnateDB	left_only
14621	57543	InnateDB	left_only
14621	47039	InnateDB	left_only
14621	32785	InnateDB	left_only
14621	85346	InnateDB	left_only
146254	165705	InnateDB	left_only
146254	163730	InnateDB	left_only
146254	198670	InnateDB	left_only
146254	197203	InnateDB	left_only
146254	200270	InnateDB	left_only
146254	150998	InnateDB	left_only
14629	203299	InnateDB	left_only
14629	147651	InnateDB	left_only
14629	84594	InnateDB	left_only
14629	94865	InnateDB	left_only
14629	61093	InnateDB	left_only
14629	20861	InnateDB	left_only
14629	57453	InnateDB	left_only
14629	41395	InnateDB	left_only
14629	61949	InnateDB	left_only
14629	65661	InnateDB	left_only
14629	25343	InnateDB	left_only
14629	56053	InnateDB	left_only
14629	60241	InnateDB	left_only
14629	58050	InnateDB	left_only
14629	18098	InnateDB	left_only
14629	64727	InnateDB	left_only
14629	97796	InnateDB	left_only
14629	56413	InnateDB	left_only
14629	35510	InnateDB	left_only
14629	32393	InnateDB	left_only
14629	51191	InnateDB	left_only
14629	86175	InnateDB	left_only
14629	102762	InnateDB	left_only
14629	24088	InnateDB	left_only
14629	76778	InnateDB	left_only
14629	93282	InnateDB	left_only
14629	69636	InnateDB	left_only
14629	69703	InnateDB	left_only
14629	31258	InnateDB	left_only
14629	31122	InnateDB	left_only
14629	84952	InnateDB	left_only
14629	75837	InnateDB	left_only
14629	241129	InnateDB	left_only
14629	77902	InnateDB	left_only
14629	55131	InnateDB	left_only
14629	59674	InnateDB	left_only
14629	303636	InnateDB	left_only
14629	27267	InnateDB	left_only
14629	57598	InnateDB	left_only
14629	34360	InnateDB	left_only
14629	81487	InnateDB	left_only
14629	57929	InnateDB	left_only
14629	52209	InnateDB	left_only
14629	52729	InnateDB	left_only
14629	78483	InnateDB	left_only
14629	39726	InnateDB	left_only
14629	88813	InnateDB	left_only
14632	58028	InnateDB	left_only
146539	163053	InnateDB	left_only
14664	18980	InnateDB	left_only
14664	172083	InnateDB	left_only
14664	42468	InnateDB	left_only
14664	93118	InnateDB	left_only
14664	211637	InnateDB	left_only
146671	205840	InnateDB	left_only
146780	154534	InnateDB	left_only
146780	154611	InnateDB	left_only
146829	162945	InnateDB	left_only
14711	61093	InnateDB	left_only
14711	50713	InnateDB	left_only
147261	148417	InnateDB	left_only
14752	42122	InnateDB	left_only
14764	37364	InnateDB	left_only
147651	204403	InnateDB	left_only
147651	162945	InnateDB	left_only
147651	179002	InnateDB	left_only
147651	183552	InnateDB	left_only
147651	204179	InnateDB	left_only
147673	147673	InnateDB	left_only
147673	203379	InnateDB	left_only
147779	191912	InnateDB	left_only
147779	157719	InnateDB	left_only
148014	152330	InnateDB	left_only
