100044	207118	InnateDB
100044	100044	InnateDB
100044	42351	InnateDB
100280	13111	InnateDB
100525	73422	InnateDB
100525	98477	InnateDB
10062	213345	InnateDB
10097	61938	InnateDB
10097	71462	InnateDB
101148	407857	InnateDB
101151	402349	InnateDB
10118	27347	InnateDB
10118	14629	InnateDB
10118	15159	InnateDB
101304	211637	InnateDB
10142	38336	InnateDB
10142	40053	InnateDB
10142	85219	InnateDB
10142	90470	InnateDB
10142	141021	InnateDB
10142	19987	InnateDB
10142	243385	InnateDB
10149	211637	InnateDB
101546	86613	InnateDB
10171	61093	InnateDB
10189	25745	InnateDB
10189	84613	InnateDB
102050	107751	InnateDB
102050	102050	InnateDB
102145	183241	InnateDB
102189	32341	InnateDB
102192	32341	InnateDB
102199	86613	InnateDB
102199	4515	InnateDB
102199	107429	InnateDB
102199	728297	InnateDB
10222	24405	InnateDB
102316	178813	InnateDB
10235	70193	InnateDB
102454	105429	InnateDB
102636	102639	InnateDB
102639	102639	InnateDB
102644	105312	InnateDB
102649	102649	InnateDB
102654	105312	InnateDB
102654	102654	InnateDB
102693	80463	InnateDB
102759	41789	InnateDB
102795	211637	InnateDB
10290	41988	InnateDB
102945	9462	InnateDB
102945	21516	InnateDB
102968	102968	InnateDB
103007	211354	InnateDB
103007	408826	InnateDB
103122	206881	InnateDB
103122	408826	InnateDB
103665	187635	InnateDB
103665	128365	InnateDB
103852	103852	InnateDB
103852	92358	InnateDB
103887	104229	InnateDB
103946	211637	InnateDB
104008	137672	InnateDB
104029	211637	InnateDB
104131	69007	InnateDB
104131	86108	InnateDB
104152	97033	InnateDB
10419	42987	InnateDB
104308	187635	InnateDB
104308	178553	InnateDB
104447	129513	InnateDB
104447	152330	InnateDB
104447	188943	InnateDB
104447	104534	InnateDB
104447	728859	InnateDB
104534	211618	InnateDB
104607	132962	InnateDB
104696	195850	InnateDB
104696	160809	InnateDB
104696	134163	InnateDB
104696	104701	InnateDB
104792	211637	InnateDB
104856	214339	InnateDB
104856	191117	InnateDB
104856	83573	InnateDB
104856	10313	InnateDB
104856	42731	InnateDB
104856	98390	InnateDB
104856	20654	InnateDB
104856	23606	InnateDB
10490	32241	InnateDB
10490	104447	InnateDB
10490	85327	InnateDB
10490	54348	InnateDB
1050	78534	InnateDB
1050	4020	InnateDB
1050	11085	InnateDB
1050	30654	InnateDB
1050	243385	InnateDB
1050	19987	InnateDB
105312	105429	InnateDB
10538	18366	InnateDB
105426	105429	InnateDB
105429	21570	InnateDB
105429	55775	InnateDB
105429	105312	InnateDB
105609	128365	InnateDB
105609	156977	InnateDB
105868	47019	InnateDB
105868	39777	InnateDB
106247	178813	InnateDB
106265	158983	InnateDB
106270	106270	InnateDB
106295	776019	InnateDB
106372	301132	InnateDB
106452	40393	InnateDB
106452	45278	InnateDB
106452	51747	InnateDB
10648	10648	InnateDB
10648	25037	InnateDB
106494	143687	InnateDB
106494	408940	InnateDB
106494	20375	InnateDB
106494	21240	InnateDB
106494	35466	InnateDB
106494	92817	InnateDB
106494	21516	InnateDB
106516	106516	InnateDB
106549	28592	InnateDB
106549	7590	InnateDB
106744	211637	InnateDB
106840	25037	InnateDB
106840	25713	InnateDB
10685	88590	InnateDB
10692	135792	InnateDB
10692	57242	InnateDB
10692	64029	InnateDB
107003	243385	InnateDB
107053	157464	InnateDB
107053	178813	InnateDB
107053	131590	InnateDB
107053	154306	InnateDB
107053	193830	InnateDB
107429	38336	InnateDB
107429	8510	InnateDB
107429	728297	InnateDB
107524	164495	InnateDB
107605	236376	InnateDB
107733	211637	InnateDB
107751	207079	InnateDB
107800	44621	InnateDB
107800	87102	InnateDB
107800	3700	InnateDB
107914	20861	InnateDB
107914	35701	InnateDB
107914	21550	InnateDB
108142	239864	InnateDB
1089	8992	InnateDB
1089	80858	InnateDB
1089	1089	InnateDB
10926	32465	InnateDB
10945	61811	InnateDB
10956	70676	InnateDB
10956	88509	InnateDB
10956	15460	InnateDB
10956	35785	InnateDB
10956	98101	InnateDB
10956	18948	InnateDB
1097	16161	InnateDB
1100	85142	InnateDB
1100	57450	InnateDB
1100	192264	InnateDB
1100	46394	InnateDB
1100	33873	InnateDB
1100	78534	InnateDB
1100	76778	InnateDB
1100	55627	InnateDB
1100	87752	InnateDB
1100	38717	InnateDB
1100	20861	InnateDB
1100	74847	InnateDB
1100	71081	InnateDB
1100	15159	InnateDB
1100	88280	InnateDB
1100	7590	InnateDB
1100	5288	InnateDB
1100	30919	InnateDB
1100	28785	InnateDB
1100	15224	InnateDB
1100	84719	InnateDB
1100	96934	InnateDB
1100	37516	InnateDB
1100	164495	InnateDB
11032	39849	InnateDB
11032	59674	InnateDB
11032	68110	InnateDB
11032	101061	InnateDB
11032	79274	InnateDB
11085	32241	InnateDB
11085	11085	InnateDB
11085	24191	InnateDB
11085	14886	InnateDB
11085	84173	InnateDB
11085	20861	InnateDB
11085	18462	InnateDB
11085	43398	InnateDB
11085	85142	InnateDB
11085	83447	InnateDB
11161	66573	InnateDB
11214	24405	InnateDB
11235	38622	InnateDB
11235	131590	InnateDB
11235	154306	InnateDB
11235	193830	InnateDB
11235	157464	InnateDB
11235	178813	InnateDB
11235	131657	InnateDB
11235	17914	InnateDB
11235	214339	InnateDB
11235	68262	InnateDB
1124	16161	InnateDB
11343	193751	InnateDB
11343	190171	InnateDB
11343	161600	InnateDB
11343	129513	InnateDB
11343	12340	InnateDB
11376	92817	InnateDB
11572	101087	InnateDB
11644	25974	InnateDB
11681	407857	InnateDB
11715	65161	InnateDB
11726	163809	InnateDB
11729	69591	InnateDB
11729	21836	InnateDB
11729	69883	InnateDB
11756	22709	InnateDB
11786	45623	InnateDB
12042	16161	InnateDB
12042	72072	InnateDB
12042	63101	InnateDB
12079	88634	InnateDB
12290	13627	InnateDB
12290	13675	InnateDB
12328	79889	InnateDB
12328	16161	InnateDB
12340	42125	InnateDB
12340	17225	InnateDB
12340	79741	InnateDB
12340	45278	InnateDB
12340	18366	InnateDB
12340	75124	InnateDB
12365	31996	InnateDB
12464	33417	InnateDB
124824	301132	InnateDB
12497	18406	InnateDB
12497	56650	InnateDB
12497	46394	InnateDB
12497	107034	InnateDB
12497	81457	InnateDB
12497	71333	InnateDB
125033	79889	InnateDB
12509	89258	InnateDB
125412	95667	InnateDB
125412	239499	InnateDB
125412	104080	InnateDB
125412	105609	InnateDB
125412	96496	InnateDB
12551	51270	InnateDB
12561	18366	InnateDB
12599	211637	InnateDB
12754	140708	InnateDB
12754	164189	InnateDB
12754	57543	InnateDB
12754	243385	InnateDB
12754	19987	InnateDB
12754	156977	InnateDB
12754	47039	InnateDB
127755	178105	InnateDB
127755	193523	InnateDB
127807	155271	InnateDB
127933	211637	InnateDB
127933	173696	InnateDB
127944	168138	InnateDB
127970	133351	InnateDB
128115	206000	InnateDB
128115	130090	InnateDB
128168	147651	InnateDB
128168	152579	InnateDB
12835	243385	InnateDB
128365	136357	InnateDB
128365	256772	InnateDB
128365	199566	InnateDB
128375	170858	InnateDB
128466	178943	InnateDB
12866	211637	InnateDB
128986	141793	InnateDB
128986	169968	InnateDB
128986	139921	InnateDB
128986	174161	InnateDB
129000	158574	InnateDB
129135	134008	InnateDB
129135	188983	InnateDB
129195	131550	InnateDB
129195	170977	InnateDB
129195	207308	InnateDB
129213	170640	InnateDB
129213	166063	InnateDB
129240	182517	InnateDB
129240	156977	InnateDB
129513	195602	InnateDB
129513	177503	InnateDB
129513	132667	InnateDB
129513	175856	InnateDB
129513	203320	InnateDB
129545	257700	InnateDB
129545	205243	InnateDB
129545	184766	InnateDB
12957	61868	InnateDB
12957	132298	InnateDB
12957	75847	InnateDB
12957	18937	InnateDB
12957	26868	InnateDB
129584	197072	InnateDB
129606	136472	InnateDB
12971	37713	InnateDB
129818	205331	InnateDB
129835	200850	InnateDB
129965	137672	InnateDB
13003	38640	InnateDB
13003	51080	InnateDB
13003	60241	InnateDB
13003	79175	InnateDB
13003	92423	InnateDB
13003	75609	InnateDB
13003	99221	InnateDB
130090	161461	InnateDB
130090	193200	InnateDB
130090	170758	InnateDB
130090	180182	InnateDB
13012	13111	InnateDB
13023	30976	InnateDB
130508	214493	InnateDB
130670	179636	InnateDB
13074	49648	InnateDB
130745	193222	InnateDB
130745	187167	InnateDB
130745	132962	InnateDB
130745	135792	InnateDB
130745	148496	InnateDB
130745	179050	InnateDB
130745	156458	InnateDB
130745	184076	InnateDB
13084	45673	InnateDB
13093	24405	InnateDB
13093	57774	InnateDB
13111	32341	InnateDB
13111	23954	InnateDB
13111	175174	InnateDB
13111	63001	InnateDB
13111	50538	InnateDB
13111	93718	InnateDB
13111	93737	InnateDB
13111	17623	InnateDB
13111	108139	InnateDB
13111	108136	InnateDB
13111	22937	InnateDB
13111	62465	InnateDB
13111	14390	InnateDB
13111	57168	InnateDB
13111	19613	InnateDB
13111	105936	InnateDB
13111	401916	InnateDB
13111	23309	InnateDB
13111	16753	InnateDB
13111	49990	InnateDB
13111	46055	InnateDB
13111	72056	InnateDB
13111	63945	InnateDB
13111	97860	InnateDB
13111	77925	InnateDB
13111	63365	InnateDB
13111	86696	InnateDB
13111	33969	InnateDB
13111	78722	InnateDB
13111	212642	InnateDB
13111	80187	InnateDB
131158	154818	InnateDB
131170	141692	InnateDB
131170	192264	InnateDB
13123	50782	InnateDB
13123	31021	InnateDB
13123	75609	InnateDB
13123	57812	InnateDB
13123	106785	InnateDB
13123	57774	InnateDB
131332	257700	InnateDB
131410	210622	InnateDB
131410	164670	InnateDB
13145	78488	InnateDB
13148	239864	InnateDB
131590	178813	InnateDB
131590	205936	InnateDB
131590	195961	InnateDB
131590	205699	InnateDB
131654	154747	InnateDB
131654	193222	InnateDB
131654	90782	InnateDB
131654	212081	InnateDB
131663	199974	InnateDB
131692	197036	InnateDB
131732	153162	InnateDB
131732	211594	InnateDB
131732	156977	InnateDB
131732	139044	InnateDB
131892	152579	InnateDB
131892	191556	InnateDB
131892	190505	InnateDB
131990	197072	InnateDB
131993	148293	InnateDB
132026	193222	InnateDB
132026	133177	InnateDB
13210	304189	InnateDB
132183	178868	InnateDB
132183	167366	InnateDB
132183	156977	InnateDB
132183	209275	InnateDB
132298	181123	InnateDB
132298	171290	InnateDB
132298	132667	InnateDB
132298	185407	InnateDB
132298	169132	InnateDB
132298	143980	InnateDB
132298	207513	InnateDB
132298	195189	InnateDB
132298	191036	InnateDB
132298	210416	InnateDB
132298	210153	InnateDB
13236	37713	InnateDB
13236	94809	InnateDB
132400	178768	InnateDB
132400	178943	InnateDB
132400	178955	InnateDB
132400	178846	InnateDB
132410	191639	InnateDB
132667	160725	InnateDB
132667	187117	InnateDB
132667	148134	InnateDB
132667	176038	InnateDB
132667	139044	InnateDB
132679	205243	InnateDB
132706	146254	InnateDB
1328	24467	InnateDB
132808	195602	InnateDB
132811	167366	InnateDB
132811	156977	InnateDB
132811	158959	InnateDB
132816	146254	InnateDB
132816	184197	InnateDB
132816	189844	InnateDB
132816	167393	InnateDB
13286	85080	InnateDB
13286	89543	InnateDB
132929	211315	InnateDB
132962	154592	InnateDB
132962	198751	InnateDB
132962	146254	InnateDB
132962	136318	InnateDB
132962	154747	InnateDB
132962	170516	InnateDB
132962	157537	InnateDB
132962	159056	InnateDB
132962	175693	InnateDB
132962	157503	InnateDB
132962	203299	InnateDB
132962	163423	InnateDB
132962	200270	InnateDB
132962	184959	InnateDB
132962	146050	InnateDB
132962	133125	InnateDB
132962	133177	InnateDB
132962	156458	InnateDB
132962	186472	InnateDB
132962	187167	InnateDB
132962	204565	InnateDB
132962	202595	InnateDB
132962	158739	InnateDB
132962	167393	InnateDB
133079	192882	InnateDB
133125	199693	InnateDB
133125	133177	InnateDB
133125	150998	InnateDB
133177	199693	InnateDB
133177	146254	InnateDB
133177	150998	InnateDB
133232	202876	InnateDB
13330	24405	InnateDB
13330	66573	InnateDB
133552	169132	InnateDB
133552	170858	InnateDB
133552	175216	InnateDB
133888	214220	InnateDB
133993	181123	InnateDB
133993	142259	InnateDB
