八珍汤	2747	122622	5592	5567	5478	862	226	148	80896	206358	994	2944	1357	231	7124	9246	36	92292	124	2932	2936	5315	5226	929	7323	2152	5095	435	760	6648	1499	4133	5742	653361	2687	581	839	1131	7372	5444	5709	29920	5682	8001	2875	7498	6817	10136	29850	840	1133	23462	8942	2990	22900	221357	3725	10249	7226	4035	367	4306	30814	6531	375	6403	733	1432	8824	335	4548	2597	23743	7325	6331	983	6898	883	3586	9054	3551	3929	152007	5566	353	3458	3067	4308	7299	6772	2539	4775	378	4314	5593	835	65264	1294	2796	10007	2232	10166	348	57505	2821	6401	1545	6472	4318	1610	1116	1588	4128	6532	206338	5050	8604	6647	836	4069	4286	5837	2742	4199	5740	10449	1360	1504	80036	2052	84909	8856	5836	2997	838	3500	95	279	1277	1132	55349	57140	51095	3029	8634	2592	278	4792	4780	6714	2588	56950	57026	8644	766	9520	5970	64167	55869	1718	162466	5241	151	7177	5409	4048	2939	2028	5733	2324	1128	1158	2355	9377	131	5894	7324	5265	114769	3359	54795	10598	5603	153	11181	5213	100506742	2731	10826	6721	1468	148581	834	1812	7422	6051	5530	130	7167	356	6307	1544	51465	275	808	84706	118881	191	3308	7173	10499	1728	2870	94033	290	5578	2752	2720	1137	4317	1586	8609	3939	4988	7326	5406	11212	5139	43	5644	4200	4728	2194	2110	151056	5579	6035	5924	9955	7332	5743	5292	7040	3757	57704	7320	8682	59082	596	3356	220074	212	3456	2346	2905	4723	843	1733	2806	5198	771	2147	100423062	4985	7319	7296	80150	51752	219	3558	3643	1636	5313	891	1111	3162	207	56953	2180	4255	3032	3037	5340	27232	6389	5498	10993	7011	3329	10243	162514	1509	1760	2100	125	3945	3931	635	146	2908	890	9970	1803	1576	4719	768	1559	4057	3098	2247	1491	16	217	5207	3791	4257	7424	841	993	8648	4942	150	8989	1508	134864	51619	25824	85007	1800	5972	2182	23678	7389	2582	2628	306	5162	3576	5328	5646	875	847	5424	2593	2938	6010	2280	6530	361	10673	7345	5210	7334	8659	9563	116443	3569	4312	2746	3093	162417	6240	5569	5595	1977	2902	7001	6720	498	10988	8837	5613	5091	6697	147	572	4790	5594	2554	10477	4860	54583	1129	5568	842	329	6590	50700	1981	79697	4023	590	154	4722	837	64902	64080	2891	5468	18	1139	5327	2353	2206	1437	6667	196	29089	240	189	3565	27338	7322	383	440068	1017	6476	4594	2730	210	6256	2760	2946	2954	7157	1026	1135	6470	51399	2099	2155	1543	3383	7923	211	3553	2162	54926	7412	216	399665	6517	262	387	5831	51109	5447	5599	3156	4129	10465	5728	339221	4353	23464	3938	223	2643	4012	2950	51268	7329	1557	1645	8566	1312	8639	7013	2948	55284	5925	8647	23300	10165	997	8972	4843	112724	152	1906	29953	5319	2153	2521	51181	51311	4282	54822	5320	873	9836	54363	7321	3692	5571	9584	64858	1937	1019	79054	54511	11157	1852	6888	7318	633	9060	1267	7784	84869	10394	8514	53632	538	56898	91156	112849	48	653509	55192	8729	5184	7317	6734	55120	280	3420	10327	9427	54935	3841	10636	23411	6391	3704	9210	8382	10570	2618	1118	501	9061	387836	50484	114788	8858	50856	160428	5996	10371	29922	6280	51073	9159	388963	64175	268	9456	100533107	30835	790	10606	2281	150094	597	3418	10061	1845	53349	134526	64215	4311	1841	155368	9196	84693	728411	2171	1371	56903	7044	93978	55147	57544	5889	23235	10637	9501	3284	2027	3792	151449	22982	224	9628	1848	6628	10202	340351	23633	51557	6000	23181	6279	353500	3283	283	81567	6206	3292	9455	7174	79133	5373	100529144	130120	10549	26266	197322	285193	9039	2230	84870	1164	56920	652	64421	7371	5036	23601	26575	5375	431704	79068	154790	7915	5372	7407	54495	84871	340562	9037	55236	6003	8787	83998	2773	9058	6233	1488	80031	348174	223117	9255	2890	2026	134430	7042	64174	64714	22977	54910	64641	3417	912	147015	5034	4688	142679	57787	51171	55293	9723	1787	11315	1807	221656	6390	92335	587	276	377677	8720	84174	402569	83592	6241	432	1808	213	10201	6718	4832	10557	6002	10220	128853	5553	4831	4068	2953	10935	5565	11266	1215	5016	79876	283420	540	25828	23234	494143	2661	160364	3824	4194	1487	130749	5516	1847	79153	1109	1428	10533	4598	9453	284716	54961	23057	6037	9797	6815	55651	126133	140578	2653	15	1666	3820	8833	5104	83729	55825	9588	64761	158	83940	4668	58190	8482	23623	5532	26027	578	387712	5009	387837	64802	23	91801	123624	51319	1646	392255	25996	92483	155185	6303	84033	64581	4838	118	8312	7517	9937	3839	4835	10954	201140	23387	4139	218	284654	2805	5470	5789	128387	5997	255220	1359	54760	8654	525	2271	6004	10130	64849	63929	7273	4830	5968	9265	27304	1356	4609	3419	722	11144	1358	10247	151636	246243	51422	51071	5536	3455	2068	9518	1514	5125	80221	57494	47	220032	9958	9945	6545	254042	54434	51266	8490	654	79758	971	3658	3623	126917	56521	10468	666	145226	5052	150290	25818	7919	85464	26585	284111	138639	729238	6634	10500	6780	64841	54675	55937	1849	349565	26063	382	8565	4986	6320	1809	114784	79370	100526837	8200	22895	7018	7512	57715	11221	11162	5033	10190	57094	339390	10125	2167	4669	7295	59338	55324	4973	7978	651	157506	51657	54857	6405	1843	23173	656	51025	728276	3615	23576	51750	81609	3290	346689	5494	54973	7043	60509	567	64895	25974	5533	7162	84064	759	9843	207063	60491	2657	129607	7511	5068	144811	79178	5915	64180	646262	29880	8555	84203	6001	220	2160	5890	27302	7037	50489	64759	121506	441282	8789	6050	341208	1850	222	3624	57609	5531	29992	4191	506	84816	2263	3845	10512	3248	1604	5888	1376	2224	874	11332	345275	9576	10392	51061	5818	3614	23592	160365	55312	23287	4907	222236	59272	7264	27440	599	10509	55556	1163	5515	57665	79987	653	84936	8601	114049	8854	1117	79094	1400	53981	3836	8226	10505	58510	64388	132789	9698	51314	56896	8313	114294	1879	131118	196541	6283	8786	4190	56261	3838	1990	2923	10840	9573	7374	2023	5557	54496	5122	87178	170685	54437	57107	25796	396	51170	6584	284161	64768	4809	5045	7442	133584	595	3840	9024	10171	23071	2660	27044	54995	5793	51692	725	598	3626	6561	90	204474	64077	10219	57016	29103	3625	25979	6451	130589	55756	29121	1595	374875	389434	7881	1846	586	7957	27159	6124	10914	10287	159	5998	9976	83990	51267	1786	4638	84263	63904	10901	7145	7533	283284	5625	5228	653689	51451	10105	221496	2205	27032	440738	1033	51321	9601	26253	462	51074	60678	57604	440	65990	64407	5130	10290	283871	54829	64577	51200	64218	259307	50	317749	9718	253738	81544	10507	84446	526	974	4170	343637	6576	54890	5602	5563	4140	5126	283971	8574	10054	2673	655	255738	26227	10059	1361	2208	8974	4833	6868	5564	5999	78986	650	120	23369	9521	51719	9146	1379	119	350	80824	22875	171425	22914	115817	5300	3421	160287	55240	8556	3155	10143	8883	57502	79258	5562	57593	913	64146	64478	10055	2203	23363	1844	51207	5967	92935	132	51573	100431172	10332	1889	146712	51156	5475	6536	8813	5892	10423	130752	5768	54431	6130	2770	22934	1431	85397	5251	2011	969	23590	3948	497190	146861	56940	5223	57556	195814	2064	5021	5717	5337	5173	5631	220988	9131	5788	1080	5111	2185	1649	4435	3921	3184	159963	6257	6319	3112	4803	3315	4738	3552	547	10645	201164	2354	3674	345	7054	4978	3185	2810	127	1973	7097	3502	115557	1385	3932	8884	1814	9791	7980	6275	7178	1958	5923	60482	7852	23549	2668	10006	2002	10280	811	695	728	2641	5243	55224	5697	2166	122618	57369	1938	708	6580	51365	5245	4288	135	9369	1103	488	355	10768	1813	7284	2596	283375	1915	5467	3767	2081	4049	7351	627	6528	5443	3651	128	7306	5338	8705	2572	374897	118429	715	5230	1119	55500	11104	392	1991	1994	1021	6582	7454	885	4625	1071	23237	10891	3091	2168	1234	2670	6696	6646	5518	1392	386593	54205	23450	898	1584	5054	3481	204962	1120	9056	948	1558	3630	5598	160728	7150	29072	308	57214	100	57153	126969	7052	5948	112939	4691	1573	6514	23646	1401	105375355	1386	9365	23446	7352	84152	6916	6863	5465	4915	1020	1917	5066	2903	5879	3309	107075310	3326	6750	6839	9468	9311	638	4904	4846	57121	83550	25	346562	5020	1236	1815	54112	4313	53637	51816	2842	8050	272	23596	10316	256933	80168	5726	2830	9934	4193	64805	50835	84188	3140	2912	84109	4824	3949	8484	50840	83873	9287	4683	51802	134	5731	10097	3360	79924	1909	6338	11251	5883	64240	2357	1188	3363	124274	2692	2840	7490	6535	1565	6755	672	285601	26057	1903	27125	3480	3973	6370	186	2852	445582	6732	50836	57180	139741	55361	2913	3375	64106	797	2691	64582	9283	284	2845	4241	6363	7253	187	718	5979	2534	11200	64078	7201	319100	8477	4159	3240	270	84634	1009	70	1237	1395	6343	6374	1956	10396	6534	5732	3727	60	81569	1241	4160	3592	472	161823	8698	2832	56616	8843	4157	3357	4987	23566	54329	50839	2335	727	2834	22978	332	26576	50506	50837	64241	1230	259294	3141	7832	2862	6850	165140	19	9293	50832	7434	2778	340024	1269	56413	2863	2921	51738	2113	8645	4161	71	56477	728458	2849	6885	11284	1493	5956	5739	5179	6751	4887	5591	64216	271	1839	3596	100463498	3827	84517	41	23643	973	623	846	53829	5745	339403	10881	115024	55117	3364	7046	941	51455	113091	2696	338	10663	139760	10888	28968	3107	6372	2693	9340	3106	5741	259296	2917	3060	4493	170487	2827	553	64344	23382	1022	151306	904	1235	2844	94233	2835	2920	6529	2642	2826	27201	3355	3062	3579	6538	6915	611	345651	50865	3684	27030	4323	4595	11255	10692	3508	83551	4914	259293	9154	5881	10803	55711	8243	185	2740	330	140625	57413	1268	55860	54716	259285	27292	117	4046	8795	7076	10912	594857	93034	643	81491	1147	23645	9	57570	51776	799	3593	2771	5175	1644	2587	9152	389	1633	8678	59340	72	54331	4889	10887	1816	55728	2056	259290	197257	2837	50838	857	84681	2033	940	10018	6340	338442	86	348932	23432	27244	2861	4544	5737	3061	338398	259286	51477	30833	4361	728294	118442	7433	2067	6364	284382	9479	3177	1901	1394	8685	3577	7432	3783	6288	3600	10120	4968	1232	719	8443	84539	4686	3134	552	338557	6790	122042	4144	3350	1677	653269	3094	54106	2492	27306	248	155	51412	4923	9294	551	105	344561	5028	331	11080	2798	1893	653857	142	3105	7378	183	55039	6344	23013	2359	221391	58191	6339	2030	9170	5539	593	5110	4615	6347	93973	3717	3274	115294	6366	5995	283869	10724	9153	53831	55315	4852	9429	56670	2358	6387	2831	23620	4158	3362	10599	2925	133	259292	3512	2919	51289	6754	2058	2645	3775	8877	4507	6539	3135	104	59	4283	3028	259287	5729	3358	259295	129521	4829	7161	4886	3351	10121	11245	113179	3627	5473	1910	1025	11250	6337	10874	8811	50834	59350	388662	5368	128674	387129	5744	2966	58	5747	4842	9038	2914	51083	27199	8540	350383	116	5105	7182	301	2272	222962	100996758	5159	8797	729230	680	2237	32	50833	5367	3354	1647	896	10886	6300	4543	23038	887	2918	6373	2850	54429	55251	2833	56923	6376	6733	40	8878	6540	7516	554	9290	388	3361	5395	10880	8772	5030	1051	50831	7099	4437	1233	351	55515	259289	51106	2847	51251	4953	57007	5746	653781	10563	796	10096	27430	1902	103	2916	134391	5032	84618	353164	2695	2252	6752	2841	259	54328	886	10850	51147	136	5734	440387	3172	3426	1506	51228	84889	56996	203074	100287362	7078	23430	83886	6542	3265	27158	5624	4485	3026	11012	283471	3003	59341	5651	6768	100506658	3001	25823	4552	51755	5601	64699	57709	3817	665	11202	112401	157724	132724	29122	43849	7010	6622	717	11330	629	7474	4087	339105	5657	9531	5650	64063	63036	3083	23657	84000	4602	136541	354	7132	11136	339906	26085	3004	136242	23436	10942	2181	56301	28983	942	341350	345062	3169	339967	7187	1675	8140	566	146547	6558	360200	8743	377047	9618	49	387082	54971	9407	1511	51	3249	664	5652	55253	6869	6541	958	637	6342	2999	51032	10747	339501	2520	344805	999	5604	221191	400668	9622	260429	10699	5655	84561	55503	6927	1869	3716	468	6559	56649	150527	3956	317	1874	389208	7108	7184	51393	2161	5653	6258	9774	9990	5236	3250	164656	2158	1027	3002	8767	4864	6560	50508	6557	1374	58488	8492	1072	55554	3816	8718	3818	7113	7726	1676	1717	4018	57468	3082	467	9057	80781	663	56302	10495	7350	43847	2159	285	5329	6197	5648	284366	6774	3484	10723	7057	3479	5580	9474	23428	716	80975	51279	9562	6014	142686	662	64102	2264	27347	2811	163702	9021	1804	84063	1965	27131	10514	6195	7048	56891	7453	23164	10134	5055	2961	1396	5275	4125	1280	1525	634	4064	93	2885	3099	911	8710	56975	2581	427	2563	3934	157680	59067	4520	6491	8626	3852	8321	196463	50615	4504	554226	239	2220	136319	57498	2569	10089	647174	10437	6286	8754	5024	79998	79661	56899	26064	55	9927	5268	7006	9785	4130	4122	7080	6416	7039	2277	200186	9208	6047	4622	445372	8912	1030	1579	5906	3048	3776	140456	8539	5803	3912	27289	7357	6367	779	26270	1738	3708	54658	54839	80329	478	762	51676	6778	100526835	84898	2048	55163	3747	949	5880	25945	4648	100131244	399687	23478	7384	342931	26251	29028	140691	5912	5138	9127	55930	11164	79019	3689	602	11227	29956	23324	200539	283659	26287	57053	131583	10420	9133	387496	3280	6272	84795	729	7019	80270	10257	2906	5222	6425	660	89122	1178	6439	920	391	7153	441459	9538	254552	2222	4878	8737	493829	8914	57496	5225	114902	29127	59084	283629	1942	6999	11326	7423	129138	27189	55527	100287718	55806	399	222487	675	866	8890	6767	26098	2822	136371	379	283298	2729	7045	57644	3741	8153	3748	3687	8398	3925	10451	5908	441869	22798	344658	4092	5664	2145	7364	3913	5269	9837	2887	79813	79411	1907	84623	6891	2896	1616	65078	221188	3075	59271	112937	643834	3985	2217	4486	285220	23345	5786	950	81559	22941	558	116028	1978	3482	7272	8943	51168	6606	8714	7421	1523	150379	85461	9687	11093	6196	116236	9815	57405	4883	84079	28877	3908	283373	51666	55357	9603	7732	7694	9177	89870	85366	121268	7294	22989	9230	23189	442117	11211	6519	914	1081	83552	5621	3560	2959	114793	2204	3485	5304	84900	6354	721	9910	5176	7916	6938	4137	23603	11226	54946	390	114625	85329	10528	11337	9379	57555	122416	5333	2570	148003	10406	1183	51239	5971	563	84467	8498	285242	10051	25778	9833	5355	8655	64648	7644	2488	177	1510	3738	645	2348	26232	3562	3737	129293	9592	90780	3198	257629	2495	1643	50486	6662	3157	441430	7360	23266	55367	91461	79679	84549	121512	11194	2243	57722	2260	3909	7399	3958	10461	54474	10082	8570	8735	2560	11253	84932	4640	2350	124401	390790	894	136991	203286	91807	3915	118932	9203	197021	1186	9232	8850	7976	8529	284194	6548	26225	54206	51548	3787	4916	6461	342357	283383	8202	54	7301	9184	115761	1435	1871	340273	333932	57491	1445	65124	58480	83931	25903	85320	728780	394	990	11045	8434	140462	10112	9540	6591	5272	2877	7582	4659	170961	10379	325	9670	3074	4851	221935	4145	3563	29094	1063	632	79602	7098	7707	9262	10401	871	1024	444	1143	2941	5271	479	7913	23457	84100	2051	7416	22933	120892	4784	10403	6890	4641	81629	3303	7031	51256	55959	3688	6423	2322	6318	353322	51176	3273	4751	27012	80328	347902	6041	22881	81631	4501	55731	9312	1457	5781	7053	684	92342	6016	56934	8829	2321	4593	6326	167227	3790	4430	7159	6833	9781	723961	50614	3984	10149	94241	4208	51101	5727	7534	287	51022	6317	10535	5274	3742	10365	6424	9048	3488	9450	5460	29124	6555	3678	2309	960	53840	63979	50814	55669	93650	140469	9370	1960	10060	79363	5407	642446	55568	5026	400986	2212	2901	2899	115908	54546	25830	80351	7763	1945	10439	6819	84988	7555	3673	11073	5984	480	5899	3151	5169	9587	114805	84873	2214	381	1859	54522	10090	5291	93517	3957	4793	91074	1877	4363	415116	10397	256949	1142	23221	51024	2015	8985	196294	7494	1948	114112	51547	23390	3756	339768	144568	84186	9032	5294	8326	79680	2249	6521	56944	50616	3788	57130	5156	7079	27330	10788	79695	4124	80117	50801	9657	1387	65997	51151	7529	2986	80352	81562	3148	6117	3755	4791	171177	51665	1382	57826	2669	2	3728	3952	1062	3570	1955	85021	283948	64332	142689	3695	5914	3786	9355	9779	9476	4649	3073	27113	7251	55143	157567	50854	5627	56929	1605	1983	25840	22926	374860	51285	7525	2487	3475	8349	6520	6469	311	6834	10763	477	4210	6285	81786	28951	2675	57211	9493	3676	10739	8841	8347	9578	391712	56311	10158	2971	1289	151246	269	339231	765	2568	9568	10211	283927	604	22859	23433	64748	253782	55243	1969	5922	374378	3746	3744	5584	2907	1144	23410	23200	6935	64321	1734	6672	8780	284293	123722	1641	163782	23529	7022	3108	54503	2956	140459	1439	9263	1182	1943	2897	3070	338567	23632	23617	7849	7385	56937	2741	23284	22852	3123	701	116729	9901	761	284217	91526	284353	7130	252969	3053	5025	1140	57524	10657	5898	4175	83942	1052	909	1185	54814	4342	10282	4316	328	6608	1112	222611	2937	3304	51293	4126	5378	360	654346	7015	6194	90864	3605	8190	5817	8740	23556	54413	3297	113278	144715	29980	55872	820	3745	53834	2629	51512	3572	27063	2395	368	22854	2157	4796	10081	55334	2060	8766	57093	205860	7185	79719	3736	1775	659	4204	3749	26115	4628	317754	1472	94160	286410	50944	55632	8872	8462	4644	29984	5973	1136	256281	4225	58487	643847	100287399	2676	54509	1317	140458	285598	4074	6510	6678	4729	51552	1278	79097	176	91543	1982	8567	9683	3043	51127	7087	56479	64399	8900	84419	23294	3561	11113	126626	28988	57381	54922	25797	27036	5167	7071	168391	81542	7472	9132	2045	93349	55210	4059	844	79895	7431	5770	26960	51809	58985	1114	9319	3397	161253	22808	283446	83992	3575	6794	81671	89932	1113	1082	998	4671	5155	3486	4179	5168	54769	7375	445	6199	57534	142685	57111	3642	7386	1438	7133	1512	55071	54207	10905	3645	1066	6713	26118	1000	284541	9886	7038	1950	2202	51700	1490	22981	10633	5901	221393	26051	83715	4624	5649	7075	302	63926	11074	55075	2308	89777	8350	6657	133121	8507	5335	64798	6356	4482	2049	2305	8325	2512	1773	4919	1141	4089	79887	84658	489	6675	996	6725	1630	51094	64409	54851	3911	114907	23551	1763	145264	230	167359	5310	6934	90933	5276	5911	55707	1184	90701	1031	7128	23026	5267	57194	1134	51561	282618	377	8533	5693	152831	89845	57157	10107	23531	9333	10318	1789	83443	26103	910	64072	5244	64065	2550	5157	165082	134429	5819	1044	57689	2683	3425	8624	2878	860	1612	8658	51135	4853	55332	2706	80146	6932	54101	6615	54882	100996331	9134	286	7049	27043	7704	204219	11262	112574	28954	4756	79754	732	374569	10753	3119	5069	6578	3976	4088	2519	9516	169611	9536	80142	2735	65268	2065	4862	64859	4521	9866	369	195828	59277	2876	4868	50507	6446	338699	1638	100131378	4627	4647	197259	129868	27	710	10960	4619	256394	30817	10062	26277	89822	5270	27284	55107	1571	9702	1028	23554	55170	30811	9112	1774	4645	8549	6419	2042	7402	89832	5273	4642	91012	7186	55055	170572	7249	3036	4744	253650	4794	57763	51479	2213	266977	55359	22974	9619	4173	51277	146433	249	2268	10252	9914	4893	23409	729974	10963	3960	4643	6402	2266	54757	6329	4779	1436	22829	4481	728747	79796	2304	11159	358	7051	9354	54938	1583	5926	83795	54872	5350	7139	166655	51655	10956	27130	4293	440145	3702	3964	5834	10595	2517	770	169522	288	10000	29952	80326	1281	4605	487	10124	3431	2066	23178	2173	767	2968	83943	2717	89944	2019	2591	25893	4646	23243	10116	124152	10516	3055	2046	2561	84282	3784	100310846	3656	79603	400	3559	10738	85004	9076	2547	255239	121340	8848	6237	92565	5525	79923	7016	10110	56938	54776	4542	1181	3039	2993	6236	3914	4854	8029	6189	2041	5364	5862	2043	97	6480	10057	1946	375248	9917	9768	4067	763	3084	5937	11158	55128	1984	646754	546	3266	6477	2244	3251	3726	6906	54682	2047	1187	11168	3014	116444	117248	3068	23784	64005	79098	2246	1208	3752	140731	148741	1145	80024	2261	5716	8771	8988	84451	7535	327657	2101	1759	682	94121	4085	2562	509	23456	57531	54737	2935	1138	388468	1606	140461	6093	2139	8638	2595	3373	347088	2475	10413	23180	8359	7033	1828	8322	3751	26108	23491	284656	53346	8323	83667	1944	250	64151	11060	441509	7298	92	11238	3832	822	57761	6422	10135	55190	55576	375593	7855	1949	2931	699	2071	6009	10919	10486	25825	12	92591	83641	5166	374868	2697	4651	11035	401036	5754	5476	5290	8402	9218	57198	3866	8693	4134	51191	200909	7515	1947	4650	4296	11130	1593	6649	720	80325	79784	3965	57085	8911	4131	175	6357	580	5422	731	2118	22836	4294	6855	208	27190	93107	3785	4547	10635	3815	1146	54812	6323	84700	54443	84624	7068	8625	222658	6737	6502	5799	3739	495	429	9077	1180	6550	1992	135644	5371	154810	22997	2553	64123	84649	93099	57513	7297	4678	9424	11187	5321	9543	7799	57134	339976	53904	1056	1788	5023	22995	7531	26291	8324	3718	2050	3611	251	10344	147463	6783	3017	4025	3685	11170	4629	7247	140460	378807	120425	23621	2535	4620	5576	8314	8973	84894	3654	56729	148252	2044	221223	93611	2589	4440	9378	57104	845	3963	84767	64422	10577	378108	8835	55715	4626	26290	84807	55584	9627	80381	4094	2632	11098	642612	5988	4217	79465	10221	1475	5347	4880	5134	7056	9314	406	100528030	55608	3117	221395	132946	2215	5587	3065	1075	6355	4121	7200	8821	79722	22871	1244	52	1032	22800	952	476	283848	5106	344558	11009	139378	8065	4162	57182	29899	114757	2893	5753	4899	3667	10188	6198	51326	441478	283116	5362	640	442247	5366	3606	2898	8986	5777	57463	221079	5586	4855	3743	5058	170850	3754	9750	4233	390243	1459	7408	1974	10123	5345	4976	11213	79785	3750	5160	57688	9585	27250	11040	3487	8608	622	5959	28234	50848	6513	121214	1585	1495	4502	3146	145482	3291	8630	3294																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																								
