EntrezID
116
8915
6352
1302
1384
54205
2692
2778
3455
4504
4689
23636
5745
285590
4308
54795
4092
2810
7433
10769
25803
79924
117
8678
100133941
1395
53905
2691
2696
9340
3375
23643
124056
5289
113091
5746
6343
6344
222962
80036
29850
7432
7434
31
35
81
4329
10195
347
171023
10159
4287
9031
10134
10295
23299
274
644
26580
686
781
284119
6792
1029
22897
80184
1201
1258
1292
57017
1453
79848
1471
8452
51339
50717
1650
54808
1778
1896
30008
114327
8892
8220
2130
2192
79791
55612
9896
2304
2622
2664
51053
29926
51206
2944
2946
9569
3122
3176
3207
3242
5654
3423
3481
3659
23095
3800
3913
8425
57128
4126
4318
4340
4353
65080
4534
51594
137682
4750
4771
25836
4926
9688
5073
5078
5108
5189
9409
8504
54872
5313
10654
5444
5465
5519
9129
5663
22827
25782
10235
11186
3516
6017
51132
8635
7737
6223
10806
6392
11231
79048
26040
23451
6497
291
6514
23169
23347
6646
55084
6654
6748
2040
3703
10273
79600
23424
54386
7056
57187
7072
1678
7169
1200
26146
54765
140803
7274
7345
7351
51733
8239
63894
79001
57728
7498
3037
3099
5609
5697
5709
7013
8816
14
11057
92
11033
11047
165
119016
79026
113146
55626
25906
10541
309
10053
161
1173
10239
323
27350
8542
80833
10513
79658
51329
10552
10093
55616
554235
521
9114
528
10317
29086
9577
7917
10538
636
55589
25855
79886
816
826
65981
832
22794
23492
25776
11007
54535
57018
10421
952
967
4267
8881
8476
1025
9859
9857
64781
10087
26973
51647
1153
26586
7123
1212
157807
134829
1264
10330
10695
23127
11316
10980
1368
8904
10488
55057
1455
1460
1464
23399
10217
56259
79004
8451
51076
80157
23500
11258
8528
8886
57062
51428
404636
6764
79961
10260
11067
1743
9988
9093
7266
10591
1793
83475
1796
1805
1810
1819
51295
8721
1936
9813
79180
112398
30846
8661
27335
9669
1997
6924
83460
11117
24139
2014
56946
22905
80004
51466
11336
2139
55179
55009
9679
23625
79072
23194
115290
9158
51024
23048
23360
2295
53826
51343
9846
2580
6936
78997
26058
55340
2734
2802
9527
137362
23131
27238
51184
57720
9721
157
2962
29083
3035
79441
51409
192286
3113
10042
10236
51361
3382
25900
8519
10581
10410
80173
28981
3550
3597
3609
51763
26512
3652
9922
81689
81618
3707
25948
23510
23313
57648
3831
27252
56062
3837
3898
9079
55885
25802
10489
51599
51631
51747
55506
79929
375449
79143
8888
10445
56890
51586
9442
4237
84641
79003
8079
64210
4335
26002
10199
9019
55178
6182
64981
65005
4478
4482
23788
51001
22823
9650
66036
79594
79903
23148
55191
89795
23154
4696
4714
55335
4817
56954
55035
79716
55968
55695
10726
23279
10204
114876
26986
5042
445815
55486
57326
84759
78991
5151
5163
5164
5165
64236
8572
9260
5170
553115
10400
8863
23481
5202
1912
51230
8554
51588
5283
79837
5306
64219
55111
51177
80301
11201
5432
5471
5480
55607
7799
3276
3275
10196
8559
55660
54458
78994
79056
8000
5763
11137
65263
90780
81890
23518
10567
23637
10928
9649
22913
10048
9693
51735
5919
79171
10181
11030
25898
5955
55758
5965
727851
8780
54778
6048
10921
6738
9045
6155
23248
27341
23212
55316
65117
26071
8933
6252
10313
57142
80230
55680
22902
864
23429
6304
57466
10067
49855
22955
6322
56948
6396
6397
266629
284904
9717
730005
22872
7095
6415
26135
9792
6418
79918
7536
8175
6433
9905
293
64924
29986
4090
60682
6599
6603
79677
23381
23293
55627
11267
11017
11066
6645
9784
58533
8651
140710
9552
6677
9789
51332
8683
23166
10735
11329
23012
9399
30968
6801
6613
25777
6829
6835
23512
85360
79953
9145
10474
27097
6878
51616
6876
6895
23272
30851
1155
6919
10915
6943
83439
10618
63892
51078
221981
7070
9220
7073
26517
25976
7094
55319
64114
79838
8834
153396
55365
25880
29100
84065
54916
9725
7110
30000
23371
64222
9540
10906
5987
7205
54802
60487
51504
7216
9819
81619
115939
55761
164118
7267
64427
7270
79183
7289
200081
7307
55833
9898
10277
5412
29855
23190
55757
23074
65110
7392
23032
55031
10208
51118
27340
27042
55591
8875
23339
27183
6944
196740
10490
23063
253725
23558
9948
51398
79971
23302
55113
8531
25844
56252
9189
55854
219654
10444
22882
51042
23140
